FileFormat,CSV
Year,2021
Month,07
Day,20
Hour,18
Minute,25
Second,46
Ascending,"true"
latitude,40.590000,"units=deg"
longitude,-105.141500,"units=deg"
altitude,1571.9,"units=m"
gpsaltitude,1571.9,"units=m"
project,"PRE-CIP-2021"
agency,"CSU"
sondeid,"2971"
sondetype,"Storm Tracker"
launchsite,"Christman Field"
Fields,Time,Pressure,Temperature,RH,Speed,Direction,Latitude,Longitude,altitude,sats,gpsalt,SNR,Voltage
Units,sec,mb,deg C,%,m/s,deg,deg,deg,m,,m,,V
Data,2410.0, 245.92,-33.56,27.50, 13.40,152.17, 40.56125,-105.06143,,9.000000,11209.0,4.000000,1.333
Data,2411.0, 245.73,-33.61,27.50,  9.30,146.25, 40.56117,-105.06137,,9.000000,11213.5,2.000000,1.333
Data,2412.0, 245.58,-33.64,27.50,  5.81,138.32, 40.56113,-105.06130,,9.000000,11216.6,5.000000,1.333
Data,2414.0, 245.34,-33.75,27.50, 12.08,159.85, 40.56101,-105.06117,,9.000000,11224.8,-1.000000,1.333
Data,2415.0, 245.21,-33.85,27.50,  8.61,145.32, 40.56093,-105.06112,,9.000000,11228.7,-3.000000,1.333
Data,2416.0, 245.01,-33.85,27.50,  8.55,108.85, 40.56089,-105.06104,,9.000000,11232.5,8.000000,1.331
Data,2417.0, 244.88,-33.89,27.50,  8.74,139.28, 40.56085,-105.06096,,9.000000,11237.1,2.000000,1.329
Data,2418.0, 244.80,-33.93,27.60, 10.52,172.05, 40.56077,-105.06093,,9.000000,11240.5,7.000000,1.333
Data,2419.0, 244.57,-33.94,27.60,  7.93,143.30, 40.56070,-105.06089,,9.000000,11244.4,-4.000000,1.331
Data,2420.0, 244.43,-33.96,27.60, 10.57,110.48, 40.56066,-105.06079,,9.000000,11248.1,8.000000,1.331
Data,2421.0, 244.24,-34.01,27.70, 10.07,142.27, 40.56060,-105.06071,,9.000000,11252.2,8.000000,1.331
Data,2422.0, 244.12,-34.03,27.60,  9.72,171.75, 40.56052,-105.06067,,9.000000,11256.0,8.000000,1.331
Data,2423.0, 244.01,-34.07,27.60,  8.22,139.83, 40.56045,-105.06062,,9.000000,11259.9,8.000000,1.333
Data,2424.0, 243.85,-34.13,27.60, 11.88,116.71, 40.56040,-105.06052,,9.000000,11264.1,8.000000,1.333
Data,2425.0, 243.68,-34.13,27.60,  9.65,148.30, 40.56034,-105.06044,,9.000000,11268.5,8.000000,1.331
Data,2426.0, 243.54,-34.17,27.50,  8.54,182.83, 40.56027,-105.06042,,9.000000,11272.4,4.000000,1.331
Data,2427.0, 243.36,-34.23,27.50,  8.98,134.65, 40.56020,-105.06037,,9.000000,11276.3,7.000000,1.331
Data,2428.0, 243.28,-34.25,27.50, 12.81,119.96, 40.56015,-105.06026,,9.000000,11279.7,8.000000,1.331
Data,2429.0, 243.15,-34.29,27.50,  9.43,150.96, 40.56008,-105.06018,,9.000000,11283.8,2.000000,1.331
Data,2430.0, 242.98,-34.32,27.50,  8.12,180.20, 40.56001,-105.06016,,9.000000,11287.9,5.000000,1.331
Data,2431.0, 242.90,-34.35,27.40,  9.30,139.07, 40.55994,-105.06011,,9.000000,11291.3,8.000000,1.331
Data,2432.0, 242.67,-34.38,27.40, 14.22,126.31, 40.55987,-105.06000,,9.000000,11294.9,7.000000,1.327
Data,2433.0, 242.53,-34.40,27.40,  9.40,151.46, 40.55980,-105.05992,,9.000000,11298.9,6.000000,1.331
Data,2434.0, 242.42,-34.41,27.30,  6.69,178.54, 40.55973,-105.05989,,9.000000,11303.1,7.000000,1.331
Data,2435.0, 242.29,-34.44,27.10,  9.44,130.71, 40.55968,-105.05984,,9.000000,11307.1,7.000000,1.329
Data,2436.0, 242.15,-34.45,27.00, 14.44,130.87, 40.55960,-105.05973,,9.000000,11311.6,7.000000,1.331
Data,2437.0, 241.95,-34.47,27.00,  8.56,157.58, 40.55953,-105.05966,,9.000000,11315.1,0.000000,1.331
Data,2438.0, 241.90,-34.53,26.80,  3.94,158.25, 40.55948,-105.05964,,9.000000,11319.4,4.000000,1.329
Data,2439.0, 241.69,-34.52,26.80, 10.74,135.75, 40.55943,-105.05958,,9.000000,11323.3,6.000000,1.331
Data,2440.0, 241.57,-34.54,26.70, 14.58,138.23, 40.55934,-105.05947,,9.000000,11327.5,7.000000,1.331
Data,2441.0, 241.48,-34.59,26.60,  7.93,144.92, 40.55927,-105.05940,,9.000000,11331.6,0.000000,1.331
Data,2442.0, 241.29,-34.61,26.60,  4.31,146.59, 40.55923,-105.05936,,9.000000,11335.7,-5.000000,1.329
Data,2443.0, 241.14,-34.63,26.60, 10.94,145.43, 40.55916,-105.05931,,9.000000,11339.2,7.000000,1.329
Data,2444.0, 241.02,-34.63,26.50, 13.51,146.38, 40.55907,-105.05923,,9.000000,11343.1,-1.000000,1.329
Data,2445.0, 240.81,-34.65,26.70,  7.27,143.72, 40.55901,-105.05916,,9.000000,11346.6,6.000000,1.329
Data,2446.0, 240.72,-34.67,26.40,  6.39,128.50, 40.55897,-105.05910,,9.000000,11351.2,-2.000000,1.329
Data,2447.0, 240.62,-34.68,26.50, 12.16,152.18, 40.55889,-105.05903,,9.000000,11355.0,1.000000,1.329
Data,2448.0, 240.44,-34.68,26.30, 13.10,149.97, 40.55879,-105.05896,,9.000000,11359.9,6.000000,1.329
Data,2449.0, 240.39,-34.71,26.30,  8.79,125.73, 40.55873,-105.05888,,9.000000,11362.9,2.000000,1.327
Data,2450.0, 240.19,-34.71,26.00,  7.87,126.46, 40.55868,-105.05880,,9.000000,11367.4,8.000000,1.329
Data,2451.0, 240.05,-34.75,26.10, 12.55,154.65, 40.55860,-105.05873,,9.000000,11371.3,8.000000,1.329
Data,2452.0, 239.90,-34.75,25.90, 11.99,144.52, 40.55851,-105.05866,,9.000000,11376.0,6.000000,1.329
Data,2453.0, 239.68,-34.75,25.90,  8.72,112.49, 40.55846,-105.05857,,9.000000,11380.9,7.000000,1.327
Data,2454.0, 239.58,-34.78,25.80,  7.88,141.83, 40.55841,-105.05850,,9.000000,11385.2,3.000000,1.329
Data,2455.0, 239.41,-34.78,25.80, 13.74,160.36, 40.55832,-105.05844,,9.000000,11388.4,7.000000,1.329
Data,2456.0, 239.29,-34.84,25.60, 12.87,137.74, 40.55822,-105.05836,,9.000000,11392.9,-1.000000,1.329
Data,2457.0, 239.14,-34.85,25.60,  7.91,106.77, 40.55818,-105.05826,,9.000000,11396.3,1.000000,1.329
Data,2458.0, 239.04,-34.89,25.50,  8.43,144.39, 40.55813,-105.05819,,9.000000,11401.0,8.000000,1.329
Data,2459.0, 238.92,-34.90,25.40, 15.08,154.55, 40.55804,-105.05812,,9.000000,11403.7,5.000000,1.329
Data,2460.0, 238.71,-34.93,25.40, 12.31,132.09, 40.55794,-105.05803,,9.000000,11408.0,1.000000,1.327
Data,2461.0, 238.61,-34.94,25.40,  6.86,129.00, 40.55790,-105.05794,,9.000000,11411.7,7.000000,1.329
Data,2462.0, 238.42,-34.97,25.20,  9.27,151.39, 40.55785,-105.05788,,9.000000,11416.8,8.000000,1.329
Data,2463.0, 238.31,-34.98,25.20, 15.64,150.01, 40.55774,-105.05780,,9.000000,11420.6,7.000000,1.327
Data,2464.0, 238.18,-35.02,25.10, 11.40,129.54, 40.55766,-105.05770,,9.000000,11423.9,0.000000,1.323
Data,2465.0, 238.03,-35.04,25.00,  5.24,127.88, 40.55762,-105.05763,,9.000000,11427.1,6.000000,1.327
Data,2466.0, 237.85,-35.06,25.00, 11.03,150.04, 40.55756,-105.05757,,9.000000,11430.9,6.000000,1.329
Data,2467.0, 237.72,-35.08,24.90, 16.21,139.66, 40.55746,-105.05747,,9.000000,11433.2,7.000000,1.327
Data,2468.0, 237.55,-35.11,24.90,  9.14,127.11, 40.55739,-105.05737,,9.000000,11438.0,3.000000,1.327
Data,2469.0, 237.43,-35.11,24.70,  5.97,129.56, 40.55734,-105.05732,,9.000000,11442.4,4.000000,1.325
Data,2470.0, 237.30,-35.15,25.00, 13.12,148.39, 40.55726,-105.05726,,9.000000,11446.5,7.000000,1.327
Data,2471.0, 237.18,-35.18,24.80, 15.86,129.10, 40.55716,-105.05714,,9.000000,11451.6,8.000000,1.325
Data,2472.0, 237.02,-35.22,24.70,  7.68,135.31, 40.55710,-105.05704,,9.000000,11455.6,3.000000,1.325
Data,2473.0, 236.95,-35.23,24.60,  8.32,167.70, 40.55704,-105.05700,,9.000000,11460.0,1.000000,1.323
Data,2474.0, 236.76,-35.25,24.60, 13.75,137.37, 40.55695,-105.05693,,9.000000,11463.9,6.000000,1.325
Data,2475.0, 236.61,-35.30,24.40, 14.02,120.35, 40.55688,-105.05680,,9.000000,11468.8,3.000000,1.325
Data,2476.0, 236.48,-35.34,24.40,  7.81,153.05, 40.55682,-105.05672,,9.000000,11472.1,6.000000,1.325
Data,2477.0, 236.36,-35.42,24.30, 11.37,165.47, 40.55673,-105.05668,,9.000000,11476.9,-3.000000,1.325
Data,2478.0, 236.19,-35.48,24.20, 13.69,128.93, 40.55665,-105.05659,,9.000000,11480.8,3.000000,1.325
Data,2479.0, 236.09,-35.47,24.20, 11.09,116.50, 40.55659,-105.05647,,8.000000,11485.7,3.000000,1.320
Data,2480.0, 235.90,-35.50,24.20,  9.47,162.51, 40.55652,-105.05641,,8.000000,11489.1,7.000000,1.325
Data,2481.0, 235.83,-35.53,24.10, 11.81,157.52, 40.55643,-105.05636,,9.000000,11493.9,4.000000,1.325
Data,2482.0, 235.69,-35.55,24.10, 12.06,123.04, 40.55636,-105.05627,,9.000000,11497.4,1.000000,1.323
Data,2483.0, 235.53,-35.57,24.00,  9.03,120.87, 40.55631,-105.05616,,9.000000,11501.9,4.000000,1.314
Data,2484.0, 235.41,-35.59,23.90, 12.85,161.37, 40.55623,-105.05610,,9.000000,11506.2,6.000000,1.325
Data,2485.0, 235.26,-35.59,23.90, 13.31,150.48, 40.55612,-105.05603,,9.000000,11510.8,2.000000,1.325
Data,2486.0, 235.10,-35.63,24.00, 10.56,123.89, 40.55605,-105.05594,,9.000000,11514.8,6.000000,1.325
Data,2487.0, 235.00,-35.65,23.80,  8.78,134.38, 40.55600,-105.05586,,9.000000,11520.1,-2.000000,1.325
Data,2488.0, 234.91,-35.65,24.00, 14.81,153.07, 40.55591,-105.05578,,9.000000,11523.1,4.000000,1.323
Data,2489.0, 234.73,-35.69,23.90, 12.09,143.47, 40.55581,-105.05570,,9.000000,11527.0,-1.000000,1.325
Data,2490.0, 234.60,-35.70,23.90,  7.03,141.89, 40.55576,-105.05563,,9.000000,11529.5,4.000000,1.325
Data,2491.0, 234.48,-35.73,23.90,  9.22,143.74, 40.55570,-105.05557,,9.000000,11533.9,0.000000,1.325
Data,2492.0, 234.36,-35.76,23.80, 15.61,149.01, 40.55560,-105.05548,,9.000000,11537.1,6.000000,1.323
Data,2493.0, 234.14,-35.78,23.70, 11.78,140.48, 40.55550,-105.05539,,9.000000,11541.6,0.000000,1.325
Data,2494.0, 233.99,-35.81,23.80,  5.72,138.61, 40.55545,-105.05533,,9.000000,11544.0,7.000000,1.325
Data,2496.0, 233.82,-35.86,23.80, 16.25,145.56, 40.55530,-105.05518,,9.000000,11552.4,7.000000,1.323
Data,2497.0, 233.68,-35.89,23.90, 12.27,140.95, 40.55519,-105.05508,,9.000000,11556.5,1.000000,1.323
Data,2498.0, 233.43,-35.95,23.80,  6.16,140.67, 40.55514,-105.05501,,9.000000,11560.4,7.000000,1.323
Data,2499.0, 233.35,-35.99,23.80, 10.39,145.25, 40.55507,-105.05495,,9.000000,11565.7,4.000000,1.323
Data,2500.0, 233.24,-35.99,23.70, 17.41,145.57, 40.55497,-105.05485,,9.000000,11567.9,7.000000,1.323
Data,2501.0, 233.12,-36.02,24.10, 13.80,144.71, 40.55485,-105.05475,,9.000000,11572.6,6.000000,1.323
Data,2502.0, 233.02,-36.06,23.70,  8.02,148.25, 40.55478,-105.05469,,9.000000,11576.1,6.000000,1.320
Data,2503.0, 232.82,-36.08,23.50, 11.04,147.32, 40.55470,-105.05462,,9.000000,11580.7,7.000000,1.320
Data,2504.0, 232.70,-36.09,23.60, 16.71,144.28, 40.55459,-105.05453,,9.000000,11584.1,7.000000,1.323
Data,2505.0, 232.56,-36.11,23.50, 11.86,145.79, 40.55449,-105.05443,,9.000000,11588.8,5.000000,1.323
Data,2506.0, 232.41,-36.11,23.60,  4.26,145.83, 40.55444,-105.05438,,9.000000,11593.9,7.000000,1.323
Data,2507.0, 232.30,-36.14,23.50, 13.02,148.35, 40.55436,-105.05432,,9.000000,11597.9,6.000000,1.320
Data,2508.0, 232.17,-36.16,23.50, 18.05,144.39, 40.55424,-105.05421,,9.000000,11601.5,7.000000,1.320
Data,2509.0, 232.07,-36.16,23.50, 11.65,147.29, 40.55414,-105.05412,,9.000000,11605.4,2.000000,1.320
Data,2510.0, 231.88,-36.19,23.30,  8.00,164.76, 40.55406,-105.05408,,9.000000,11609.1,5.000000,1.323
Data,2511.0, 231.72,-36.27,23.40, 13.68,147.48, 40.55397,-105.05401,,9.000000,11613.0,5.000000,1.323
Data,2512.0, 231.64,-36.27,23.30, 18.16,137.48, 40.55386,-105.05389,,9.000000,11616.6,7.000000,1.320
Data,2513.0, 231.51,-36.31,23.40, 13.04,152.52, 40.55375,-105.05379,,9.000000,11620.4,5.000000,1.323
Data,2514.0, 231.33,-36.31,23.20, 10.73,170.03, 40.55365,-105.05375,,9.000000,11624.8,7.000000,1.323
Data,2515.0, 231.26,-36.36,23.40, 13.31,144.25, 40.55355,-105.05369,,9.000000,11628.3,4.000000,1.310
Data,2516.0, 231.06,-36.36,23.10, 16.53,134.82, 40.55345,-105.05357,,9.000000,11632.4,8.000000,1.318
Data,2517.0, 230.89,-36.39,23.20, 14.31,158.41, 40.55333,-105.05347,,9.000000,11636.0,6.000000,1.320
Data,2518.0, 230.80,-36.38,23.00, 12.29,168.82, 40.55322,-105.05343,,9.000000,11640.6,5.000000,1.320
Data,2519.0, 230.58,-36.40,23.00, 13.26,137.04, 40.55312,-105.05335,,9.000000,11644.1,8.000000,1.323
Data,2520.0, 230.49,-36.40,22.80, 16.83,138.99, 40.55302,-105.05323,,9.000000,11648.0,7.000000,1.320
Data,2521.0, 230.38,-36.42,22.90, 14.18,164.73, 40.55290,-105.05316,,9.000000,11651.5,5.000000,1.320
Data,2522.0, 230.24,-36.45,22.80,  9.89,164.84, 40.55280,-105.05312,,9.000000,11656.7,4.000000,1.320
Data,2523.0, 230.14,-36.50,22.80, 14.90,136.55, 40.55271,-105.05304,,9.000000,11659.7,5.000000,1.316
Data,2524.0, 230.01,-36.52,22.60, 17.16,141.03, 40.55260,-105.05291,,9.000000,11664.0,5.000000,1.320
Data,2525.0, 229.84,-36.52,22.60, 11.59,162.19, 40.55249,-105.05284,,9.000000,11666.8,0.000000,1.314
Data,2526.0, 229.73,-36.54,22.60, 10.25,154.27, 40.55240,-105.05279,,9.000000,11670.8,5.000000,1.318
Data,2527.0, 229.61,-36.56,22.60, 17.16,144.54, 40.55229,-105.05270,,9.000000,11674.3,7.000000,1.320
Data,2528.0, 229.49,-36.58,22.50, 16.39,148.52, 40.55217,-105.05259,,9.000000,11678.6,8.000000,1.320
Data,2529.0, 229.40,-36.65,22.50,  9.89,151.97, 40.55207,-105.05251,,9.000000,11681.8,6.000000,1.320
Data,2530.0, 229.26,-36.66,22.40, 10.44,151.87, 40.55199,-105.05246,,9.000000,11686.7,-2.000000,1.318
Data,2531.0, 229.13,-36.68,22.40, 17.85,153.15, 40.55187,-105.05238,,9.000000,11689.8,8.000000,1.318
Data,2532.0, 229.04,-36.71,22.30, 15.83,146.38, 40.55174,-105.05228,,9.000000,11694.8,7.000000,1.318
Data,2533.0, 228.88,-36.72,22.30, 10.03,138.92, 40.55165,-105.05219,,8.000000,11698.2,1.000000,1.318
Data,2534.0, 228.76,-36.75,22.20, 10.94,153.35, 40.55157,-105.05212,,8.000000,11702.0,-2.000000,1.320
Data,2535.0, 228.60,-36.77,22.20, 18.24,156.15, 40.55144,-105.05205,,9.000000,11705.0,7.000000,1.318
Data,2536.0, 228.54,-36.80,22.20, 16.00,147.14, 40.55131,-105.05195,,9.000000,11709.9,7.000000,1.318
Data,2537.0, 228.42,-36.83,22.10, 10.05,137.20, 40.55123,-105.05187,,9.000000,11712.6,5.000000,1.316
Data,2538.0, 228.23,-36.86,22.10, 10.57,162.39, 40.55114,-105.05181,,9.000000,11716.2,-1.000000,1.318
Data,2539.0, 228.14,-36.86,22.00, 17.77,159.47, 40.55102,-105.05175,,9.000000,11720.1,7.000000,1.318
Data,2540.0, 228.07,-36.91,22.10, 15.62,140.63, 40.55089,-105.05165,,9.000000,11724.1,-4.000000,1.316
Data,2542.0, 227.73,-36.96,22.00, 12.32,159.78, 40.55073,-105.05148,,9.000000,11733.0,1.000000,1.318
Data,2543.0, 227.61,-36.97,21.90, 18.56,162.62, 40.55060,-105.05143,,9.000000,11736.9,7.000000,1.318
Data,2544.0, 227.50,-37.00,21.80, 15.82,142.73, 40.55046,-105.05133,,9.000000,11741.0,-1.000000,1.316
Data,2545.0, 227.30,-37.02,21.80, 10.59,131.04, 40.55038,-105.05123,,9.000000,11744.3,4.000000,1.316
Data,2546.0, 227.15,-37.02,21.70, 13.21,160.46, 40.55029,-105.05116,,9.000000,11747.5,7.000000,1.314
Data,2547.0, 227.06,-37.04,21.60, 17.42,159.57, 40.55016,-105.05110,,9.000000,11751.3,2.000000,1.316
Data,2548.0, 226.93,-37.06,21.70, 14.70,137.31, 40.55004,-105.05100,,9.000000,11754.7,7.000000,1.310
Data,2549.0, 226.84,-37.10,21.60, 11.24,129.61, 40.54997,-105.05089,,9.000000,11758.7,5.000000,1.316
Data,2550.0, 226.65,-37.12,21.60, 14.86,160.38, 40.54986,-105.05081,,9.000000,11762.8,1.000000,1.312
Data,2551.0, 226.49,-37.16,21.50, 18.15,155.64, 40.54972,-105.05074,,9.000000,11768.3,6.000000,1.316
Data,2552.0, 226.42,-37.22,21.50, 13.35,133.48, 40.54962,-105.05063,,9.000000,11771.1,6.000000,1.316
Data,2553.0, 226.24,-37.22,21.50,  8.18,136.89, 40.54955,-105.05055,,9.000000,11775.3,7.000000,1.316
Data,2554.0, 226.11,-37.22,21.40, 15.94,160.51, 40.54945,-105.05048,,9.000000,11778.8,7.000000,1.316
Data,2555.0, 225.98,-37.25,21.30, 18.43,150.50, 40.54930,-105.05039,,9.000000,11783.9,8.000000,1.316
Data,2556.0, 225.89,-37.33,21.30, 12.19,138.35, 40.54920,-105.05029,,9.000000,11787.1,6.000000,1.316
Data,2557.0, 225.75,-37.40,21.20,  8.87,157.01, 40.54912,-105.05023,,9.000000,11791.4,5.000000,1.314
Data,2558.0, 225.62,-37.41,21.20, 17.59,154.77, 40.54901,-105.05016,,9.000000,11794.8,8.000000,1.316
Data,2559.0, 225.48,-37.48,21.10, 18.09,146.83, 40.54887,-105.05006,,9.000000,11798.7,2.000000,1.314
Data,2560.0, 225.39,-37.51,21.10, 11.25,147.03, 40.54877,-105.04997,,9.000000,11800.4,1.000000,1.316
Data,2561.0, 225.27,-37.51,21.00, 10.52,154.14, 40.54868,-105.04991,,9.000000,11804.6,1.000000,1.312
Data,2562.0, 225.12,-37.55,21.00, 17.93,147.11, 40.54856,-105.04982,,9.000000,11808.2,5.000000,1.314
Data,2563.0, 225.01,-37.59,20.90, 17.22,142.98, 40.54843,-105.04970,,9.000000,11813.6,6.000000,1.314
Data,2564.0, 224.89,-37.63,20.90, 10.50,152.86, 40.54833,-105.04961,,9.000000,11816.3,-1.000000,1.316
Data,2565.0, 224.74,-37.72,20.80, 10.96,156.26, 40.54825,-105.04956,,9.000000,11819.4,6.000000,1.314
Data,2566.0, 224.62,-37.74,20.80, 17.84,143.01, 40.54813,-105.04946,,9.000000,11822.4,8.000000,1.314
Data,2567.0, 224.46,-37.77,20.80, 15.34,145.12, 40.54801,-105.04935,,9.000000,11827.6,8.000000,1.314
Data,2568.0, 224.33,-37.80,20.80, 10.86,159.07, 40.54791,-105.04928,,9.000000,11831.0,4.000000,1.316
Data,2569.0, 224.19,-37.86,20.70, 12.31,145.31, 40.54782,-105.04921,,9.000000,11836.0,-2.000000,1.314
Data,2570.0, 224.08,-37.87,20.70, 18.96,137.31, 40.54771,-105.04908,,9.000000,11839.8,7.000000,1.314
Data,2571.0, 223.94,-37.91,20.60, 15.47,147.01, 40.54758,-105.04896,,9.000000,11844.2,4.000000,1.314
Data,2572.0, 223.78,-37.93,20.70, 10.64,168.97, 40.54749,-105.04891,,9.000000,11846.9,4.000000,1.312
Data,2573.0, 223.62,-38.00,20.40, 12.84,148.37, 40.54739,-105.04885,,9.000000,11852.2,6.000000,1.314
Data,2574.0, 223.51,-38.02,20.50, 19.36,136.72, 40.54727,-105.04873,,9.000000,11855.0,8.000000,1.310
Data,2575.0, 223.39,-38.04,20.50, 15.89,148.77, 40.54715,-105.04861,,9.000000,11859.6,7.000000,1.314
Data,2576.0, 223.30,-38.07,20.40, 11.86,165.21, 40.54704,-105.04855,,9.000000,11863.2,5.000000,1.312
Data,2577.0, 223.14,-38.09,20.30, 13.11,142.60, 40.54694,-105.04848,,9.000000,11867.1,8.000000,1.312
Data,2578.0, 223.02,-38.13,20.30, 19.20,136.45, 40.54683,-105.04835,,9.000000,11870.5,7.000000,1.312
Data,2579.0, 222.89,-38.11,20.30, 15.84,152.15, 40.54670,-105.04823,,9.000000,11874.3,7.000000,1.312
Data,2580.0, 222.77,-38.18,20.20, 10.89,162.73, 40.54659,-105.04818,,9.000000,11877.9,7.000000,1.312
Data,2581.0, 222.60,-38.18,20.20, 14.60,136.47, 40.54650,-105.04809,,9.000000,11882.1,2.000000,1.312
Data,2582.0, 222.51,-38.19,20.10, 20.26,141.51, 40.54638,-105.04795,,9.000000,11886.2,7.000000,1.312
Data,2583.0, 222.41,-38.23,20.00, 14.31,156.27, 40.54625,-105.04786,,9.000000,11889.8,6.000000,1.310
Data,2584.0, 222.18,-38.30,20.10,  8.44,146.90, 40.54616,-105.04780,,9.000000,11894.2,5.000000,1.312
Data,2585.0, 222.12,-38.36,19.90, 16.22,138.53, 40.54607,-105.04770,,9.000000,11898.8,6.000000,1.312
Data,2586.0, 221.99,-38.36,19.90, 21.10,150.25, 40.54593,-105.04757,,9.000000,11902.4,7.000000,1.312
Data,2587.0, 221.90,-38.42,19.80, 14.06,151.37, 40.54580,-105.04747,,9.000000,11906.1,5.000000,1.312
Data,2588.0, 221.71,-38.42,19.70, 10.51,134.28, 40.54571,-105.04739,,9.000000,11910.4,6.000000,1.312
Data,2589.0, 221.62,-38.45,19.80, 16.53,146.13, 40.54561,-105.04729,,9.000000,11914.2,7.000000,1.312
Data,2590.0, 221.48,-38.46,19.70, 19.09,158.19, 40.54547,-105.04719,,9.000000,11918.3,3.000000,1.312
Data,2591.0, 221.41,-38.49,19.70, 13.65,145.66, 40.54535,-105.04710,,9.000000,11921.7,0.000000,1.312
Data,2592.0, 221.25,-38.51,19.70, 12.63,126.93, 40.54527,-105.04700,,9.000000,11926.1,7.000000,1.312
Data,2594.0, 220.99,-38.53,19.50, 17.29,165.39, 40.54502,-105.04682,,9.000000,11934.0,3.000000,1.310
Data,2595.0, 220.83,-38.58,19.60, 13.41,144.05, 40.54490,-105.04674,,9.000000,11938.3,7.000000,1.310
Data,2596.0, 220.73,-38.58,19.60, 14.84,130.34, 40.54481,-105.04663,,9.000000,11942.6,7.000000,1.310
Data,2597.0, 220.60,-38.60,19.50, 16.53,153.37, 40.54470,-105.04652,,9.000000,11946.7,1.000000,1.308
Data,2598.0, 220.46,-38.60,19.40, 15.60,164.53, 40.54456,-105.04646,,9.000000,11951.2,4.000000,1.310
Data,2599.0, 220.35,-38.65,19.50, 14.38,138.49, 40.54445,-105.04637,,9.000000,11954.9,6.000000,1.305
Data,2600.0, 220.21,-38.66,19.40, 16.94,130.43, 40.54436,-105.04624,,9.000000,11959.3,2.000000,1.308
Data,2601.0, 220.17,-38.68,19.30, 16.21,153.47, 40.54424,-105.04612,,9.000000,11962.9,3.000000,1.308
Data,2602.0, 219.94,-38.69,19.40, 13.47,166.13, 40.54412,-105.04607,,9.000000,11968.2,5.000000,1.308
Data,2603.0, 219.79,-38.70,19.30, 15.17,135.70, 40.54401,-105.04598,,9.000000,11971.5,5.000000,1.308
Data,2604.0, 219.70,-38.73,19.20, 18.21,134.26, 40.54391,-105.04583,,9.000000,11975.5,6.000000,1.308
Data,2605.0, 219.56,-38.78,19.30, 14.84,158.57, 40.54379,-105.04573,,9.000000,11978.5,5.000000,1.308
Data,2606.0, 219.47,-38.81,19.20, 11.59,158.93, 40.54368,-105.04568,,9.000000,11982.9,5.000000,1.308
Data,2607.0, 219.31,-38.87,19.10, 16.82,135.95, 40.54358,-105.04558,,9.000000,11986.5,8.000000,1.308
Data,2608.0, 219.16,-38.92,19.00, 19.55,140.38, 40.54345,-105.04543,,9.000000,11991.9,6.000000,1.308
Data,2609.0, 219.02,-38.94,19.10, 13.66,157.90, 40.54333,-105.04534,,9.000000,11995.5,0.000000,1.308
Data,2610.0, 218.93,-38.95,19.10, 10.23,150.01, 40.54323,-105.04527,,9.000000,11999.2,7.000000,1.308
Data,2611.0, 218.85,-38.98,19.00, 18.08,139.73, 40.54313,-105.04517,,9.000000,12002.1,8.000000,1.308
Data,2612.0, 218.65,-39.02,19.60, 19.49,148.70, 40.54299,-105.04504,,9.000000,12006.7,2.000000,1.308
Data,2613.0, 218.54,-39.06,19.00, 12.11,152.07, 40.54287,-105.04495,,9.000000,12010.6,4.000000,1.303
Data,2614.0, 218.46,-39.06,18.90, 10.39,138.04, 40.54279,-105.04488,,9.000000,12015.4,6.000000,1.297
Data,2615.0, 218.29,-39.08,19.00, 17.62,146.64, 40.54268,-105.04478,,9.000000,12019.3,4.000000,1.297
Data,2616.0, 218.17,-39.16,18.80, 18.54,153.13, 40.54254,-105.04467,,9.000000,12024.0,8.000000,1.297
Data,2617.0, 218.06,-39.17,18.90, 12.47,144.89, 40.54243,-105.04458,,9.000000,12027.2,3.000000,1.308
Data,2618.0, 217.91,-39.17,18.70, 12.42,136.97, 40.54234,-105.04449,,9.000000,12031.9,8.000000,1.308
Data,2619.0, 217.75,-39.20,18.80, 18.34,151.84, 40.54223,-105.04439,,9.000000,12035.3,7.000000,1.308
Data,2620.0, 217.63,-39.21,18.80, 16.66,153.67, 40.54209,-105.04429,,9.000000,12040.2,-3.000000,1.308
Data,2621.0, 217.52,-39.23,18.80, 12.19,136.06, 40.54199,-105.04420,,9.000000,12043.1,7.000000,1.308
Data,2622.0, 217.42,-39.28,18.60, 13.26,135.73, 40.54190,-105.04409,,9.000000,12048.5,2.000000,1.303
Data,2623.0, 217.24,-39.32,18.70, 18.29,154.63, 40.54178,-105.04399,,9.000000,12052.5,7.000000,1.305
Data,2625.0, 216.94,-39.42,18.60, 11.85,132.75, 40.54155,-105.04381,,9.000000,12060.8,2.000000,1.308
Data,2626.0, 216.82,-39.48,18.50, 12.27,127.74, 40.54148,-105.04370,,9.000000,12065.2,1.000000,1.305
Data,2627.0, 216.79,-39.50,18.60, 17.96,154.35, 40.54137,-105.04360,,9.000000,12066.5,4.000000,1.305
Data,2628.0, 216.63,-39.54,18.50, 17.02,157.16, 40.54122,-105.04352,,9.000000,12071.0,6.000000,1.305
Data,2629.0, 216.49,-39.62,18.40, 12.69,136.57, 40.54112,-105.04342,,9.000000,12074.2,5.000000,1.308
Data,2630.0, 216.32,-39.65,18.40, 13.25,131.41, 40.54104,-105.04331,,9.000000,12079.3,-6.000000,1.305
Data,2631.0, 216.21,-39.68,18.50, 18.09,154.75, 40.54092,-105.04321,,9.000000,12081.6,6.000000,1.305
