FileFormat,CSV
Year,2021
Month,05
Day,03
Hour,18
Minute,48
Second,52
Ascending,"true"
latitude,40.590000,"units=deg"
longitude,-105.141500,"units=deg"
altitude,1571.9,"units=m"
gpsaltitude,1571.9,"units=m"
project,"PRE-CIP-2021"
agency,"CSU"
sondeid,"2968"
sondetype,"Storm Tracker"
launchsite,"Christman Field"
Fields,Time,Pressure,Temperature,RH,Speed,Direction,Latitude,Longitude,Altitude,gpsalt
Units,sec,mb,deg C,%,m/s,deg,deg,deg,m,m
Data,2431.0, 349.32,-21.43,20.80, 11.22, 20.27, 40.70919,-105.10614,, 8220.6
Data,2432.0, 349.19,-21.44,20.80, 10.78, 20.01, 40.70929,-105.10609,, 8222.7
Data,2433.0, 349.07,-21.49,20.80, 10.59, 18.68, 40.70938,-105.10605,, 8224.8
Data,2434.0, 348.99,-21.53,20.80, 10.55, 18.17, 40.70947,-105.10601,, 8227.2
Data,2435.0, 348.82,-21.59,20.80, 10.64, 18.58, 40.70955,-105.10598,, 8230.2
Data,2436.0, 348.78,-21.60,20.80, 10.64, 18.73, 40.70965,-105.10594,, 8232.5
Data,2437.0, 348.59,-21.61,20.80, 10.55, 18.11, 40.70974,-105.10590,, 8235.2
Data,2438.0, 348.40,-21.65,20.80, 10.71, 17.10, 40.70983,-105.10586,, 8237.3
Data,2439.0, 348.25,-21.67,20.80, 10.78, 17.33, 40.70992,-105.10582,, 8239.9
Data,2440.0, 348.12,-21.73,20.80, 10.80, 17.91, 40.71002,-105.10578,, 8242.2
Data,2441.0, 348.08,-21.74,20.80, 10.56, 17.53, 40.71011,-105.10574,, 8244.7
Data,2442.0, 347.87,-21.79,20.80, 10.57, 16.45, 40.71019,-105.10570,, 8247.0
Data,2443.0, 347.79,-21.81,20.80, 10.22, 16.51, 40.71028,-105.10566,, 8248.9
Data,2444.0, 347.66,-21.84,20.90, 10.18, 16.89, 40.71037,-105.10563,, 8251.4
Data,2445.0, 347.57,-21.86,20.90, 10.19, 17.43, 40.71046,-105.10559,, 8254.0
Data,2446.0, 347.37,-21.91,20.90, 10.17, 16.78, 40.71054,-105.10556,, 8256.8
Data,2447.0, 347.30,-21.90,20.90, 10.22, 15.69, 40.71063,-105.10552,, 8259.4
Data,2448.0, 347.16,-21.91,20.90, 10.64, 15.72, 40.71072,-105.10549,, 8262.1
Data,2449.0, 347.04,-21.89,20.90, 11.15, 17.10, 40.71082,-105.10546,, 8264.1
Data,2450.0, 346.91,-21.89,20.90, 11.12, 19.01, 40.71092,-105.10541,, 8266.5
Data,2451.0, 346.80,-21.92,20.90, 10.44, 21.45, 40.71101,-105.10537,, 8268.8
Data,2452.0, 346.68,-21.90,20.90,  9.93, 21.20, 40.71109,-105.10532,, 8271.0
Data,2453.0, 346.59,-21.90,21.00,  9.58, 20.31, 40.71117,-105.10528,, 8272.8
Data,2454.0, 346.49,-21.92,21.00,  9.61, 18.26, 40.71125,-105.10525,, 8275.4
Data,2455.0, 346.35,-21.94,21.00,  9.84, 15.28, 40.71134,-105.10522,, 8278.0
Data,2456.0, 346.21,-21.95,21.00, 10.04, 14.10, 40.71142,-105.10519,, 8281.0
Data,2457.0, 346.06,-21.95,21.00, 10.21, 16.13, 40.71151,-105.10515,, 8284.1
Data,2458.0, 345.96,-21.96,21.00, 10.39, 17.74, 40.71160,-105.10512,, 8286.8
Data,2459.0, 345.89,-21.98,21.10, 10.09, 17.57, 40.71169,-105.10508,, 8288.7
Data,2460.0, 345.80,-21.97,21.10, 10.08, 14.66, 40.71177,-105.10505,, 8291.0
Data,2461.0, 345.66,-22.03,21.00, 10.43, 13.41, 40.71186,-105.10502,, 8293.3
Data,2462.0, 345.53,-22.02,20.90, 10.21, 15.46, 40.71196,-105.10499,, 8296.0
Data,2463.0, 345.41,-22.04,20.90, 10.00, 17.24, 40.71204,-105.10496,, 8298.6
Data,2464.0, 345.32,-22.02,21.00,  9.96, 15.61, 40.71213,-105.10493,, 8301.6
Data,2465.0, 345.18,-22.04,20.90, 10.14, 13.64, 40.71221,-105.10490,, 8304.1
Data,2466.0, 345.11,-22.03,20.80, 10.24, 15.53, 40.71230,-105.10487,, 8306.3
Data,2467.0, 344.98,-22.01,20.80,  9.90, 18.37, 40.71239,-105.10483,, 8309.0
Data,2468.0, 344.85,-22.03,20.80,  9.87, 18.27, 40.71247,-105.10480,, 8311.4
Data,2469.0, 344.73,-21.98,20.80, 10.00, 18.89, 40.71256,-105.10476,, 8313.6
Data,2470.0, 344.60,-21.97,20.70,  9.85, 20.68, 40.71264,-105.10472,, 8315.9
Data,2471.0, 344.51,-21.97,20.70,  9.45, 20.14, 40.71272,-105.10468,, 8317.9
Data,2472.0, 344.41,-21.98,20.70,  9.90, 18.43, 40.71280,-105.10464,, 8320.4
Data,2473.0, 344.26,-21.96,20.60, 10.49, 20.93, 40.71289,-105.10460,, 8322.1
Data,2474.0, 344.20,-21.97,20.60,  9.92, 21.55, 40.71297,-105.10455,, 8324.2
Data,2475.0, 344.09,-21.96,20.60,  9.57, 18.16, 40.71306,-105.10452,, 8326.3
Data,2476.0, 343.95,-21.93,20.50,  9.97, 19.35, 40.71314,-105.10448,, 8328.1
Data,2477.0, 343.83,-21.96,20.50,  9.73, 21.95, 40.71322,-105.10444,, 8330.5
Data,2478.0, 343.70,-21.96,20.50,  9.60, 19.54, 40.71331,-105.10440,, 8332.6
Data,2479.0, 343.62,-21.98,20.40, 10.04, 18.78, 40.71339,-105.10436,, 8334.7
Data,2480.0, 343.48,-22.02,20.40,  9.45, 18.89, 40.71347,-105.10432,, 8337.0
Data,2481.0, 343.32,-22.04,20.40,  9.37, 14.86, 40.71355,-105.10429,, 8339.9
Data,2482.0, 343.25,-22.06,20.30, 10.18, 15.21, 40.71364,-105.10426,, 8342.2
Data,2483.0, 343.09,-22.07,20.20, 10.01, 16.11, 40.71372,-105.10423,, 8344.8
Data,2484.0, 343.00,-22.10,20.30,  9.73, 15.05, 40.71381,-105.10420,, 8347.0
Data,2485.0, 342.86,-22.10,20.20,  9.96, 14.93, 40.71390,-105.10417,, 8349.4
Data,2486.0, 342.73,-22.08,20.10, 10.21, 19.72, 40.71398,-105.10413,, 8351.2
Data,2487.0, 342.66,-22.06,20.10,  9.41, 21.74, 40.71406,-105.10409,, 8353.5
Data,2488.0, 342.50,-22.12,20.10,  8.95, 19.65, 40.71414,-105.10405,, 8355.6
Data,2489.0, 342.38,-22.10,20.10,  9.01, 19.46, 40.71422,-105.10402,, 8357.9
Data,2490.0, 342.30,-22.12,20.00,  8.76, 24.71, 40.71429,-105.10398,, 8360.6
Data,2491.0, 342.21,-22.10,20.00,  8.55, 23.47, 40.71436,-105.10394,, 8362.9
Data,2492.0, 342.04,-22.15,20.00,  8.59, 18.85, 40.71443,-105.10391,, 8366.0
Data,2493.0, 341.98,-22.15,19.90,  9.13, 17.09, 40.71451,-105.10387,, 8367.9
Data,2494.0, 341.85,-22.16,19.90,  9.10, 18.37, 40.71459,-105.10384,, 8370.5
Data,2495.0, 341.71,-22.21,19.90,  8.96, 18.43, 40.71466,-105.10381,, 8373.5
Data,2496.0, 341.56,-22.24,19.90,  9.25, 16.06, 40.71474,-105.10377,, 8375.7
Data,2497.0, 341.46,-22.23,19.80,  9.51, 16.23, 40.71482,-105.10374,, 8378.3
Data,2498.0, 341.33,-22.28,19.80,  9.40, 17.71, 40.71490,-105.10371,, 8380.7
Data,2499.0, 341.20,-22.27,19.80,  9.33, 16.46, 40.71498,-105.10368,, 8383.2
Data,2500.0, 341.10,-22.27,19.70,  9.76, 15.92, 40.71507,-105.10364,, 8385.5
Data,2501.0, 341.00,-22.26,19.60,  9.60, 16.85, 40.71515,-105.10361,, 8387.8
Data,2502.0, 340.85,-22.30,19.70,  9.19, 14.77, 40.71523,-105.10358,, 8390.6
Data,2503.0, 340.73,-22.33,19.60,  9.44, 13.08, 40.71531,-105.10356,, 8393.2
Data,2504.0, 340.65,-22.36,19.50,  9.68, 16.55, 40.71540,-105.10353,, 8396.0
Data,2505.0, 340.49,-22.34,19.50,  9.33, 19.79, 40.71548,-105.10349,, 8398.4
Data,2506.0, 340.38,-22.35,19.50,  8.61, 18.05, 40.71555,-105.10346,, 8401.0
Data,2507.0, 340.29,-22.35,19.40,  8.65, 17.61, 40.71563,-105.10343,, 8403.4
Data,2508.0, 340.19,-22.32,19.30,  8.36, 21.28, 40.71570,-105.10339,, 8405.3
Data,2509.0, 340.07,-22.37,19.30,  8.34, 21.45, 40.71577,-105.10336,, 8408.0
Data,2510.0, 339.97,-22.36,19.20,  8.64, 20.24, 40.71584,-105.10333,, 8410.4
Data,2511.0, 339.84,-22.38,19.10,  8.73, 21.85, 40.71591,-105.10329,, 8413.0
Data,2512.0, 339.74,-22.41,19.10,  8.31, 21.59, 40.71598,-105.10325,, 8416.0
Data,2513.0, 339.58,-22.48,19.00,  8.60, 17.64, 40.71606,-105.10322,, 8418.9
Data,2514.0, 339.50,-22.52,18.90,  9.34, 17.79, 40.71613,-105.10318,, 8421.4
Data,2515.0, 339.38,-22.50,18.80,  9.00, 18.85, 40.71621,-105.10315,, 8423.7
Data,2516.0, 339.22,-22.52,18.80,  8.61, 16.60, 40.71628,-105.10312,, 8425.8
Data,2517.0, 339.09,-22.55,18.70,  9.11, 14.97, 40.71636,-105.10309,, 8428.2
Data,2518.0, 339.00,-22.53,18.60,  9.17, 17.82, 40.71644,-105.10306,, 8430.1
Data,2519.0, 338.87,-22.54,18.60,  8.74, 17.95, 40.71652,-105.10302,, 8432.5
Data,2520.0, 338.77,-22.56,18.50,  8.64, 14.91, 40.71659,-105.10300,, 8434.9
Data,2521.0, 338.63,-22.55,18.40,  9.29, 15.90, 40.71667,-105.10297,, 8437.2
Data,2522.0, 338.50,-22.54,18.30,  9.13, 18.82, 40.71675,-105.10293,, 8439.4
Data,2523.0, 338.39,-22.53,18.30,  8.65, 18.81, 40.71682,-105.10290,, 8441.8
Data,2524.0, 338.27,-22.53,18.30,  8.49, 17.31, 40.71689,-105.10287,, 8444.4
Data,2525.0, 338.08,-22.52,18.20,  8.91, 19.89, 40.71697,-105.10284,, 8447.0
Data,2526.0, 337.97,-22.58,18.00,  8.66, 22.46, 40.71704,-105.10280,, 8449.4
Data,2527.0, 337.89,-22.60,18.10,  8.44, 21.31, 40.71711,-105.10276,, 8451.5
Data,2528.0, 337.75,-22.61,18.00,  8.20, 19.90, 40.71718,-105.10272,, 8453.9
Data,2529.0, 337.62,-22.63,17.90,  8.16, 21.76, 40.71725,-105.10269,, 8455.7
Data,2530.0, 337.53,-22.64,17.80,  8.00, 21.89, 40.71732,-105.10265,, 8458.3
Data,2531.0, 337.41,-22.67,17.80,  8.08, 17.95, 40.71739,-105.10262,, 8460.6
Data,2532.0, 337.29,-22.71,17.70,  8.45, 16.28, 40.71746,-105.10260,, 8463.1
Data,2533.0, 337.17,-22.71,17.60,  8.41, 20.84, 40.71753,-105.10256,, 8465.8
Data,2534.0, 337.08,-22.71,17.60,  8.31, 18.88, 40.71760,-105.10253,, 8468.4
Data,2535.0, 336.97,-22.72,17.50,  8.79, 17.38, 40.71768,-105.10250,, 8471.3
Data,2536.0, 336.83,-22.73,17.40,  9.03, 20.68, 40.71775,-105.10247,, 8473.9
Data,2537.0, 336.74,-22.78,17.40,  8.61, 23.49, 40.71782,-105.10242,, 8476.4
Data,2538.0, 336.63,-22.76,17.40,  8.72, 21.53, 40.71790,-105.10239,, 8478.9
Data,2539.0, 336.50,-22.77,17.30,  9.40, 23.37, 40.71797,-105.10235,, 8481.0
Data,2540.0, 336.41,-22.78,17.30,  8.78, 25.03, 40.71805,-105.10230,, 8483.2
Data,2541.0, 336.28,-22.79,17.30,  8.28, 22.35, 40.71812,-105.10226,, 8485.5
Data,2542.0, 336.20,-22.79,17.10,  8.36, 21.46, 40.71818,-105.10223,, 8487.5
Data,2543.0, 336.08,-22.80,17.10,  7.67, 22.61, 40.71825,-105.10219,, 8490.0
Data,2544.0, 335.96,-22.82,17.10,  7.84, 18.90, 40.71832,-105.10216,, 8492.4
Data,2545.0, 335.84,-22.83,17.00,  7.95, 21.71, 40.71838,-105.10212,, 8494.5
Data,2546.0, 335.69,-22.86,17.10,  7.48, 22.28, 40.71844,-105.10209,, 8496.5
Data,2547.0, 335.58,-22.90,17.00,  7.93, 21.79, 40.71851,-105.10205,, 8498.7
Data,2548.0, 335.46,-22.91,16.90,  8.32, 25.82, 40.71858,-105.10201,, 8501.1
Data,2549.0, 335.37,-22.94,17.00,  8.38, 27.23, 40.71864,-105.10197,, 8503.4
Data,2550.0, 335.25,-22.95,16.90,  8.69, 29.57, 40.71871,-105.10192,, 8506.0
Data,2551.0, 335.14,-22.98,16.90,  8.42, 30.22, 40.71878,-105.10187,, 8507.8
Data,2552.0, 335.04,-22.98,16.90,  8.15, 24.85, 40.71885,-105.10183,, 8509.9
Data,2553.0, 334.95,-23.00,16.70,  8.55, 23.57, 40.71891,-105.10179,, 8511.7
Data,2554.0, 334.76,-22.99,16.80,  8.08, 21.63, 40.71898,-105.10175,, 8514.5
Data,2555.0, 334.66,-23.04,16.70,  7.95, 19.99, 40.71905,-105.10171,, 8516.8
Data,2556.0, 334.55,-23.04,16.70,  7.97, 22.07, 40.71911,-105.10168,, 8519.4
Data,2557.0, 334.42,-23.07,16.70,  7.75, 19.19, 40.71918,-105.10165,, 8521.5
Data,2558.0, 334.32,-23.09,16.60,  7.92, 22.67, 40.71925,-105.10162,, 8523.7
Data,2559.0, 334.19,-23.16,16.70,  7.59, 23.99, 40.71931,-105.10158,, 8525.9
Data,2560.0, 334.08,-23.15,16.60,  8.12, 24.29, 40.71937,-105.10154,, 8528.1
Data,2561.0, 333.96,-23.21,16.60,  8.07, 27.31, 40.71944,-105.10150,, 8530.7
Data,2562.0, 333.83,-23.25,16.60,  8.14, 26.09, 40.71950,-105.10145,, 8533.1
Data,2563.0, 333.73,-23.26,16.50,  8.26, 29.15, 40.71957,-105.10141,, 8535.4
Data,2564.0, 333.60,-23.29,16.50,  8.15, 26.41, 40.71963,-105.10136,, 8537.9
Data,2565.0, 333.48,-23.30,16.40,  8.52, 25.17, 40.71970,-105.10132,, 8540.3
Data,2566.0, 333.35,-23.38,16.40,  7.87, 27.38, 40.71977,-105.10128,, 8542.5
Data,2567.0, 333.26,-23.41,16.40,  7.89, 22.40, 40.71983,-105.10124,, 8545.0
Data,2568.0, 333.13,-23.43,16.30,  7.97, 23.76, 40.71990,-105.10120,, 8547.2
Data,2569.0, 333.02,-23.48,16.30,  7.43, 23.85, 40.71996,-105.10116,, 8549.6
Data,2570.0, 332.93,-23.50,16.30,  7.44, 23.46, 40.72002,-105.10113,, 8552.0
Data,2571.0, 332.80,-23.53,16.10,  7.59, 26.46, 40.72008,-105.10109,, 8554.4
Data,2572.0, 332.70,-23.58,16.20,  7.56, 25.89, 40.72014,-105.10105,, 8556.8
Data,2573.0, 332.58,-23.57,16.10,  7.89, 24.63, 40.72021,-105.10101,, 8559.0
Data,2574.0, 332.44,-23.59,15.90,  7.93, 30.05, 40.72027,-105.10097,, 8561.3
Data,2575.0, 332.30,-23.60,15.90,  7.64, 30.02, 40.72033,-105.10092,, 8563.5
Data,2576.0, 332.19,-23.63,15.70,  8.27, 28.61, 40.72039,-105.10088,, 8565.8
Data,2577.0, 332.14,-23.70,15.60,  8.30, 30.29, 40.72046,-105.10083,, 8568.0
Data,2578.0, 332.05,-23.66,15.60,  8.07, 26.60, 40.72052,-105.10078,, 8569.9
Data,2579.0, 331.90,-23.67,15.40,  8.10, 28.63, 40.72059,-105.10074,, 8571.9
Data,2580.0, 331.80,-23.69,15.40,  7.51, 28.47, 40.72065,-105.10070,, 8574.2
Data,2581.0, 331.68,-23.68,15.30,  7.85, 24.65, 40.72071,-105.10066,, 8576.6
Data,2582.0, 331.57,-23.69,15.20,  7.76, 26.72, 40.72077,-105.10062,, 8579.0
Data,2583.0, 331.47,-23.71,15.10,  7.28, 26.52, 40.72083,-105.10058,, 8581.7
Data,2584.0, 331.34,-23.66,15.00,  7.71, 26.59, 40.72089,-105.10054,, 8583.6
Data,2585.0, 331.21,-23.66,15.00,  7.30, 27.56, 40.72095,-105.10050,, 8585.5
Data,2586.0, 331.13,-23.72,14.90,  7.46, 25.20, 40.72101,-105.10046,, 8588.0
Data,2587.0, 331.03,-23.73,14.70,  7.88, 25.33, 40.72108,-105.10043,, 8590.3
Data,2588.0, 330.87,-23.74,14.70,  7.66, 27.37, 40.72114,-105.10039,, 8593.3
Data,2589.0, 330.77,-23.75,14.60,  7.89, 26.61, 40.72120,-105.10035,, 8595.5
Data,2590.0, 330.63,-23.73,14.50,  8.02, 28.62, 40.72126,-105.10030,, 8598.0
Data,2591.0, 330.54,-23.78,14.50,  7.64, 27.55, 40.72133,-105.10026,, 8600.6
Data,2592.0, 330.40,-23.76,14.40,  7.65, 24.23, 40.72139,-105.10022,, 8602.9
Data,2593.0, 330.27,-23.75,14.30,  7.65, 28.49, 40.72145,-105.10018,, 8604.8
Data,2594.0, 330.18,-23.74,14.30,  7.25, 28.61, 40.72151,-105.10014,, 8607.2
Data,2595.0, 330.10,-23.76,14.20,  7.55, 23.65, 40.72157,-105.10010,, 8609.6
Data,2596.0, 330.03,-23.78,14.00,  7.71, 25.29, 40.72163,-105.10006,, 8612.2
Data,2597.0, 329.85,-23.74,14.10,  7.28, 25.87, 40.72169,-105.10002,, 8615.0
Data,2598.0, 329.76,-23.82,14.00,  7.36, 25.85, 40.72175,-105.09999,, 8617.6
Data,2599.0, 329.65,-23.80,13.80,  7.61, 27.57, 40.72181,-105.09994,, 8620.1
Data,2600.0, 329.49,-23.83,13.80,  7.53, 26.83, 40.72188,-105.09990,, 8622.5
Data,2601.0, 329.41,-23.82,13.80,  7.79, 24.06, 40.72194,-105.09987,, 8624.8
Data,2602.0, 329.26,-23.81,13.60,  7.88, 27.73, 40.72200,-105.09982,, 8627.1
Data,2603.0, 329.17,-23.81,13.60,  7.56, 28.77, 40.72206,-105.09978,, 8629.4
Data,2604.0, 329.06,-23.82,13.60,  7.47, 27.08, 40.72212,-105.09974,, 8632.0
Data,2605.0, 328.93,-23.81,13.50,  8.02, 24.58, 40.72219,-105.09970,, 8633.9
Data,2606.0, 328.79,-23.83,13.40,  7.75, 28.87, 40.72225,-105.09966,, 8636.4
Data,2607.0, 328.68,-23.84,13.40,  7.33, 29.51, 40.72231,-105.09961,, 8638.7
Data,2608.0, 328.58,-23.84,13.40,  7.53, 26.59, 40.72237,-105.09957,, 8641.3
Data,2609.0, 328.46,-23.85,13.20,  7.66, 27.93, 40.72243,-105.09953,, 8643.3
Data,2610.0, 328.35,-23.84,13.20,  7.23, 29.16, 40.72248,-105.09949,, 8645.8
Data,2611.0, 328.20,-23.91,13.20,  7.02, 28.35, 40.72254,-105.09945,, 8648.0
Data,2612.0, 328.12,-23.88,13.10,  7.48, 27.63, 40.72260,-105.09941,, 8649.9
Data,2613.0, 327.95,-23.93,13.00,  7.36, 27.61, 40.72266,-105.09937,, 8652.5
Data,2614.0, 327.81,-23.99,13.00,  6.98, 26.67, 40.72271,-105.09933,, 8655.6
Data,2615.0, 327.70,-23.99,12.90,  7.40, 27.25, 40.72277,-105.09929,, 8658.0
Data,2616.0, 327.59,-24.04,12.80,  7.61, 32.11, 40.72283,-105.09924,, 8660.5
Data,2617.0, 327.44,-24.13,12.80,  7.50, 30.74, 40.72289,-105.09920,, 8663.3
Data,2618.0, 327.35,-24.13,12.70,  7.67, 28.52, 40.72295,-105.09915,, 8666.1
Data,2619.0, 327.20,-24.16,12.60,  7.98, 32.28, 40.72301,-105.09910,, 8669.0
Data,2620.0, 327.13,-24.22,12.60,  7.68, 34.12, 40.72307,-105.09905,, 8671.2
Data,2621.0, 327.00,-24.23,12.60,  7.60, 31.60, 40.72313,-105.09900,, 8673.4
Data,2622.0, 326.88,-24.29,12.50,  8.21, 30.73, 40.72319,-105.09896,, 8675.6
Data,2623.0, 326.74,-24.38,12.40,  7.92, 33.18, 40.72325,-105.09890,, 8678.1
Data,2624.0, 326.63,-24.40,12.40,  7.17, 32.78, 40.72330,-105.09886,, 8680.5
Data,2625.0, 326.56,-24.41,12.30,  6.88, 32.47, 40.72336,-105.09881,, 8682.7
Data,2626.0, 326.44,-24.47,12.20,  6.32, 33.11, 40.72341,-105.09877,, 8685.4
Data,2627.0, 326.31,-24.50,12.30,  5.83, 31.80, 40.72345,-105.09873,, 8688.0
Data,2628.0, 326.17,-24.55,12.20,  6.17, 31.21, 40.72350,-105.09870,, 8690.8
Data,2629.0, 326.02,-24.57,12.10,  6.77, 34.61, 40.72355,-105.09865,, 8693.6
Data,2630.0, 325.93,-24.61,12.10,  6.92, 39.62, 40.72359,-105.09860,, 8696.8
Data,2631.0, 325.74,-24.67,12.10,  7.38, 40.51, 40.72364,-105.09854,, 8699.8
Data,2632.0, 325.62,-24.70,12.10,  7.55, 39.32, 40.72369,-105.09848,, 8702.9
Data,2633.0, 325.43,-24.75,12.00,  7.94, 41.06, 40.72375,-105.09842,, 8705.2
Data,2634.0, 325.35,-24.77,11.90,  7.44, 43.24, 40.72380,-105.09836,, 8707.4
Data,2635.0, 325.28,-24.78,11.90,  7.26, 43.85, 40.72385,-105.09830,, 8710.0
Data,2636.0, 325.22,-24.83,11.90,  6.90, 43.12, 40.72389,-105.09825,, 8711.8
Data,2637.0, 325.05,-24.88,11.90,  7.06, 41.79, 40.72394,-105.09819,, 8714.5
Data,2638.0, 324.90,-24.91,11.90,  7.11, 40.79, 40.72399,-105.09814,, 8716.9
Data,2639.0, 324.85,-24.92,11.80,  7.34, 39.57, 40.72404,-105.09808,, 8718.8
Data,2640.0, 324.78,-24.97,11.70,  7.11, 39.84, 40.72409,-105.09803,, 8720.2
Data,2641.0, 324.67,-25.01,11.70,  7.08, 39.59, 40.72414,-105.09797,, 8722.1
Data,2642.0, 324.59,-25.04,11.80,  7.15, 39.17, 40.72418,-105.09792,, 8724.5
Data,2643.0, 324.41,-25.08,11.70,  7.47, 38.38, 40.72424,-105.09787,, 8727.3
Data,2644.0, 324.35,-25.12,11.60,  8.01, 37.65, 40.72429,-105.09781,, 8729.7
Data,2645.0, 324.24,-25.16,11.50,  8.31, 39.05, 40.72435,-105.09775,, 8731.9
Data,2646.0, 324.12,-25.22,11.40,  8.01, 40.37, 40.72440,-105.09769,, 8733.9
Data,2647.0, 324.00,-25.27,11.50,  7.14, 42.97, 40.72445,-105.09763,, 8735.4
Data,2648.0, 323.86,-25.36,11.40,  6.50, 46.54, 40.72449,-105.09757,, 8737.9
Data,2649.0, 323.79,-25.37,11.40,  6.12, 49.39, 40.72453,-105.09751,, 8740.1
Data,2650.0, 323.74,-25.38,11.30,  6.44, 50.91, 40.72456,-105.09745,, 8742.6
Data,2651.0, 323.60,-25.43,11.20,  6.69, 53.04, 40.72460,-105.09739,, 8745.3
Data,2652.0, 323.51,-25.46,11.10,  6.91, 55.03, 40.72464,-105.09732,, 8748.0
Data,2653.0, 323.37,-25.47,11.10,  7.19, 57.17, 40.72467,-105.09725,, 8750.6
Data,2654.0, 323.25,-25.51,11.10,  7.53, 57.60, 40.72470,-105.09718,, 8753.0
Data,2655.0, 323.18,-25.52,11.10,  7.99, 52.80, 40.72475,-105.09710,, 8755.4
Data,2656.0, 323.00,-25.56,11.10,  8.04, 47.11, 40.72479,-105.09703,, 8757.7
Data,2657.0, 322.91,-25.58,11.10,  7.91, 41.94, 40.72484,-105.09697,, 8760.4
Data,2658.0, 322.79,-25.60,11.00,  7.98, 39.37, 40.72490,-105.09691,, 8763.1
Data,2659.0, 322.66,-25.63,11.00,  8.07, 37.86, 40.72495,-105.09685,, 8765.7
Data,2660.0, 322.57,-25.67,10.90,  8.08, 36.75, 40.72501,-105.09679,, 8767.6
Data,2661.0, 322.43,-25.73,10.90,  7.50, 35.93, 40.72507,-105.09674,, 8769.6
Data,2662.0, 322.31,-25.80,10.80,  6.80, 36.04, 40.72512,-105.09668,, 8772.2
Data,2663.0, 322.20,-25.86,10.70,  6.69, 37.75, 40.72517,-105.09663,, 8775.3
Data,2664.0, 322.07,-25.92,10.70,  6.60, 40.11, 40.72521,-105.09658,, 8777.6
Data,2665.0, 321.91,-25.98,10.70,  6.23, 41.73, 40.72525,-105.09653,, 8780.2
Data,2666.0, 321.79,-26.08,10.70,  6.07, 42.39, 40.72529,-105.09648,, 8783.2
Data,2667.0, 321.63,-26.15,10.70,  6.34, 43.58, 40.72533,-105.09643,, 8786.7
Data,2668.0, 321.53,-26.27,10.60,  6.77, 45.45, 40.72538,-105.09638,, 8789.8
Data,2669.0, 321.39,-26.26,10.60,  7.03, 47.04, 40.72542,-105.09632,, 8792.0
Data,2670.0, 321.27,-26.30,10.60,  7.12, 47.17, 40.72546,-105.09626,, 8794.6
Data,2671.0, 321.14,-26.36,10.60,  7.30, 46.59, 40.72551,-105.09619,, 8797.0
Data,2672.0, 321.00,-26.40,10.50,  7.86, 44.82, 40.72556,-105.09613,, 8799.4
Data,2673.0, 320.90,-26.46,10.50,  8.40, 45.62, 40.72561,-105.09606,, 8802.0
Data,2674.0, 320.77,-26.49,10.40,  8.72, 45.55, 40.72567,-105.09599,, 8804.5
Data,2675.0, 320.63,-26.52,10.40,  9.08, 42.22, 40.72572,-105.09591,, 8807.1
Data,2676.0, 320.50,-26.56,10.40,  8.87, 40.76, 40.72578,-105.09584,, 8809.3
Data,2677.0, 320.46,-26.56,10.50,  8.51, 41.26, 40.72584,-105.09578,, 8811.3
Data,2678.0, 320.31,-26.55,10.50,  8.25, 43.44, 40.72590,-105.09571,, 8813.8
Data,2679.0, 320.17,-26.59,10.40,  7.81, 46.16, 40.72595,-105.09565,, 8816.5
Data,2680.0, 320.08,-26.61,10.40,  7.69, 48.82, 40.72600,-105.09558,, 8818.7
Data,2681.0, 319.98,-26.63,10.40,  8.06, 50.97, 40.72604,-105.09551,, 8821.1
Data,2682.0, 319.90,-26.64,10.30,  8.73, 50.62, 40.72609,-105.09543,, 8823.2
Data,2683.0, 319.78,-26.64,10.30,  8.81, 53.76, 40.72614,-105.09535,, 8825.0
Data,2684.0, 319.67,-26.66,10.20,  8.66, 56.12, 40.72619,-105.09526,, 8827.8
Data,2685.0, 319.56,-26.66,10.20,  8.44, 56.44, 40.72623,-105.09518,, 8830.3
Data,2686.0, 319.47,-26.69,10.30,  8.02, 55.10, 40.72627,-105.09510,, 8832.4
Data,2687.0, 319.38,-26.74,10.30,  7.94, 50.78, 40.72631,-105.09502,, 8834.6
Data,2688.0, 319.25,-26.75,10.20,  7.68, 45.28, 40.72636,-105.09496,, 8836.9
Data,2689.0, 319.18,-26.77,10.20,  7.42, 43.50, 40.72641,-105.09490,, 8839.0
Data,2690.0, 319.07,-26.76,10.20,  7.04, 42.84, 40.72646,-105.09484,, 8841.4
Data,2691.0, 318.96,-26.81,10.10,  7.24, 44.27, 40.72651,-105.09478,, 8843.7
Data,2692.0, 318.82,-26.84,10.10,  7.30, 48.71, 40.72655,-105.09472,, 8845.8
Data,2693.0, 318.70,-26.86,10.10,  7.82, 52.52, 40.72659,-105.09464,, 8848.7
Data,2694.0, 318.58,-26.91,10.20,  7.79, 53.39, 40.72663,-105.09457,, 8850.9
Data,2695.0, 318.45,-26.96,10.20,  8.11, 51.89, 40.72668,-105.09450,, 8854.2
Data,2696.0, 318.32,-26.99,10.10,  8.27, 50.80, 40.72672,-105.09442,, 8857.2
Data,2697.0, 318.18,-26.99,10.10,  8.53, 48.89, 40.72677,-105.09435,, 8859.7
Data,2698.0, 318.07,-27.07,10.10,  8.36, 46.65, 40.72682,-105.09427,, 8862.3
Data,2699.0, 317.92,-27.08,10.00,  7.94, 48.09, 40.72687,-105.09420,, 8865.0
