FileFormat,CSV
Data,4027.0,100.74,-46.85,0.10,7.15,350.80,40.51638,-104.92419,17366.2,17000.8,-97.52,1.14,-7.06,5.01
Data,4028.0,100.67,-46.85,0.10,7.11,351.33,40.51644,-104.92421,17371.3,17005.7,-97.52,1.07,-7.03,4.94
Data,4029.0,100.59,-46.85,0.10,7.07,351.86,40.51650,-104.92423,17376.2,17009.8,-97.52,1.00,-7.00,4.79
Data,4030.0,100.52,-46.85,0.10,7.02,352.38,40.51657,-104.92424,17380.9,17013.7,-97.52,0.93,-6.96,4.58
Data,4031.0,100.45,-46.85,0.10,6.97,352.90,40.51663,-104.92426,17385.4,17018.6,-97.52,0.86,-6.91,4.39
Data,4032.0,100.39,-46.85,0.10,6.90,353.42,40.51669,-104.92428,17389.6,17022.5,-97.52,0.79,-6.86,4.26
Data,4033.0,100.33,-46.85,0.10,6.83,353.92,40.51676,-104.92429,17393.7,17027.0,-97.52,0.72,-6.80,4.22
Data,4034.0,100.26,-46.85,0.10,6.76,354.37,40.51683,-104.92429,17397.8,17030.4,-97.52,0.66,-6.73,4.29
Data,4035.0,100.20,-46.85,0.10,6.68,354.77,40.51689,-104.92429,17402.2,17035.3,-97.52,0.61,-6.65,4.40
Data,4036.0,100.13,-46.85,0.10,6.60,355.10,40.51694,-104.92429,17406.7,17039.3,-97.52,0.56,-6.58,4.52
Data,4037.0,100.06,-46.85,0.10,6.52,355.35,40.51698,-104.92430,17411.3,17043.4,-97.52,0.53,-6.50,4.58
Data,4038.0,99.99,-46.85,0.10,6.45,355.53,40.51704,-104.92429,17416.0,17047.9,-97.52,0.50,-6.43,4.58
Data,4039.0,99.92,-46.85,0.10,6.37,355.64,40.51710,-104.92430,17420.7,17051.6,-97.52,0.48,-6.35,4.51
Data,4040.0,99.85,-46.85,0.10,6.29,355.71,40.51715,-104.92432,17425.1,17055.2,-97.52,0.47,-6.28,4.39
Data,4041.0,99.79,-46.85,0.10,6.22,355.74,40.51721,-104.92434,17429.3,17058.4,-97.52,0.46,-6.20,4.31
Data,4042.0,99.72,-46.85,0.10,6.13,355.74,40.51727,-104.92436,17433.5,17063.1,-97.52,0.46,-6.12,4.29
Data,4043.0,99.66,-46.85,0.10,6.05,355.73,40.51732,-104.92436,17437.8,17067.6,-97.52,0.45,-6.03,4.30
Data,4044.0,99.59,-46.85,0.10,5.96,355.70,40.51738,-104.92436,17442.1,17071.7,-97.52,0.45,-5.94,4.33
Data,4045.0,99.53,-46.85,0.10,5.87,355.64,40.51743,-104.92436,17446.5,17075.7,-97.52,0.45,-5.86,4.32
Data,4046.0,99.46,-46.85,0.10,5.79,355.54,40.51748,-104.92437,17450.9,17079.3,-97.52,0.45,-5.77,4.25
Data,4047.0,99.40,-46.85,0.10,5.71,355.42,40.51752,-104.92438,17455.2,17083.9,-97.52,0.46,-5.70,4.15
Data,4048.0,99.34,-46.85,0.10,5.64,355.27,40.51756,-104.92438,17459.3,17087.9,-97.52,0.46,-5.62,4.04
Data,4049.0,99.28,-46.85,0.10,5.58,355.12,40.51761,-104.92438,17463.2,17092.0,-97.52,0.47,-5.56,3.99
Data,4050.0,99.22,-46.85,0.10,5.52,354.96,40.51765,-104.92439,17467.0,17096.3,-97.52,0.48,-5.50,4.05
Data,4051.0,99.16,-46.85,0.10,5.46,354.82,40.51770,-104.92440,17471.2,17100.3,-97.52,0.49,-5.43,4.20
Data,4052.0,99.09,-46.85,0.10,5.39,354.70,40.51775,-104.92440,17475.5,17104.4,-97.52,0.50,-5.37,4.41
Data,4053.0,99.03,-46.85,0.10,5.32,354.62,40.51781,-104.92441,17479.9,17107.7,-97.52,0.50,-5.30,4.64
Data,4054.0,98.96,-46.85,0.10,5.24,354.60,40.51787,-104.92443,17484.6,17113.1,-97.52,0.49,-5.22,4.86
Data,4055.0,98.88,-46.85,0.10,5.15,354.64,40.51792,-104.92445,17489.7,17117.2,-97.52,0.48,-5.13,4.99
Data,4056.0,98.80,-46.85,0.10,5.05,354.77,40.51797,-104.92446,17494.9,17122.3,-97.52,0.46,-5.03,4.95
Data,4057.0,98.73,-46.85,0.10,4.95,354.96,40.51802,-104.92447,17499.9,17126.7,-97.52,0.43,-4.93,4.79
Data,4058.0,98.66,-46.85,0.10,4.84,355.21,40.51806,-104.92447,17504.6,17131.6,-97.52,0.40,-4.82,4.56
Data,4059.0,98.59,-46.85,0.10,4.73,355.51,40.51809,-104.92447,17508.9,17135.8,-97.52,0.37,-4.71,4.33
Data,4060.0,98.53,-46.85,0.10,4.62,355.81,40.51813,-104.92447,17513.1,17140.0,-97.52,0.34,-4.60,4.22
Data,4061.0,98.47,-46.85,0.10,4.51,356.11,40.51817,-104.92447,17517.1,17144.3,-97.52,0.31,-4.50,4.22
Data,4062.0,98.41,-46.85,0.10,4.40,356.36,40.51821,-104.92446,17521.3,17148.3,-97.52,0.28,-4.39,4.37
Data,4063.0,98.35,-46.85,0.10,4.29,356.57,40.51825,-104.92447,17525.6,17153.0,-97.52,0.26,-4.28,4.60
Data,4064.0,98.28,-46.85,0.10,4.19,356.71,40.51829,-104.92447,17530.3,17156.9,-97.52,0.24,-4.18,4.79
Data,4065.0,98.20,-46.85,0.10,4.08,356.77,40.51832,-104.92448,17535.5,17161.3,-97.52,0.23,-4.07,4.89
Data,4066.0,98.12,-46.85,0.10,3.98,356.74,40.51836,-104.92448,17540.7,17165.1,-97.52,0.23,-3.97,4.78
Data,4067.0,98.05,-46.85,0.10,3.87,356.61,40.51840,-104.92448,17545.5,17169.5,-97.52,0.23,-3.86,4.51
Data,4068.0,97.99,-46.85,0.10,3.76,356.35,40.51843,-104.92449,17549.8,17173.2,-97.52,0.24,-3.75,4.26
Data,4069.0,97.93,-46.85,0.10,3.65,355.94,40.51846,-104.92450,17553.6,17176.9,-97.52,0.26,-3.64,4.07
Data,4070.0,97.88,-46.85,0.10,3.54,355.35,40.51849,-104.92449,17557.3,17181.0,-97.52,0.29,-3.53,4.03
Data,4071.0,97.82,-46.85,0.10,3.43,354.57,40.51853,-104.92448,17561.4,17185.2,-97.52,0.33,-3.42,4.12
Data,4072.0,97.75,-46.85,0.10,3.32,353.55,40.51856,-104.92448,17565.9,17189.7,-97.52,0.37,-3.30,4.17
Data,4073.0,97.69,-46.85,0.10,3.20,352.31,40.51860,-104.92448,17570.2,17191.6,-97.52,0.43,-3.17,4.19
Data,4074.0,97.63,-46.85,0.10,3.09,350.87,40.51862,-104.92450,17574.3,17195.8,-97.52,0.49,-3.05,4.20
Data,4075.0,97.57,-46.85,0.10,2.97,349.22,40.51866,-104.92451,17578.4,17199.7,-97.52,0.56,-2.92,4.21
Data,4076.0,97.50,-46.85,0.10,2.85,347.41,40.51868,-104.92452,17582.6,17203.5,-97.52,0.62,-2.79,4.23
Data,4077.0,97.44,-46.85,0.10,2.74,345.46,40.51870,-104.92454,17586.9,17207.9,-97.52,0.69,-2.65,4.26
Data,4078.0,97.38,-46.85,0.10,2.63,343.39,40.51872,-104.92456,17591.2,17212.1,-97.52,0.75,-2.52,4.25
Data,4079.0,97.31,-46.85,0.10,2.51,341.19,40.51874,-104.92457,17595.6,17217.5,-97.52,0.81,-2.38,4.20
Data,4080.0,97.25,-46.85,0.10,2.40,338.86,40.51876,-104.92459,17599.8,17222.1,-97.52,0.87,-2.24,4.19
Data,4081.0,97.19,-46.85,0.10,2.30,336.38,40.51879,-104.92459,17603.8,17226.8,-97.52,0.92,-2.10,4.22
Data,4082.0,97.13,-46.85,0.10,2.19,333.69,40.51881,-104.92460,17607.8,17230.4,-97.52,0.97,-1.97,4.33
Data,4083.0,97.07,-46.85,0.10,2.10,330.80,40.51883,-104.92461,17612.1,17233.6,-97.52,1.02,-1.83,4.53
Data,4084.0,97.00,-46.85,0.10,2.02,327.71,40.51884,-104.92462,17616.9,17238.7,-97.52,1.08,-1.70,4.65
Data,4085.0,96.93,-46.85,0.10,1.95,324.49,40.51885,-104.92463,17621.8,17243.3,-97.52,1.13,-1.58,4.65
Data,4086.0,96.86,-46.85,0.10,1.89,321.22,40.51886,-104.92464,17626.6,17248.2,-97.52,1.18,-1.47,4.51
Data,4087.0,96.79,-46.85,0.10,1.85,318.05,40.51886,-104.92466,17631.1,17252.0,-97.52,1.24,-1.37,4.23
Data,4088.0,96.73,-46.85,0.10,1.82,315.08,40.51887,-104.92469,17635.2,17255.8,-97.52,1.28,-1.29,3.98
Data,4089.0,96.68,-46.85,0.10,1.80,312.34,40.51889,-104.92471,17638.8,17259.4,-97.52,1.33,-1.21,3.83
Data,4090.0,96.63,-46.85,0.10,1.79,309.84,40.51890,-104.92473,17642.3,17263.8,-97.52,1.38,-1.15,3.85
Data,4091.0,96.57,-46.85,0.10,1.79,307.56,40.51891,-104.92475,17646.1,17268.1,-97.52,1.42,-1.09,4.07
Data,4092.0,96.51,-46.85,0.10,1.80,305.44,40.51892,-104.92477,17650.4,17272.4,-97.52,1.47,-1.04,4.34
Data,4093.0,96.44,-46.85,0.10,1.82,303.46,40.51893,-104.92479,17655.1,17277.2,-97.52,1.52,-1.00,4.58
Data,4094.0,96.37,-46.85,0.10,1.85,301.58,40.51894,-104.92479,17659.8,17280.2,-97.52,1.58,-0.97,4.76
Data,4095.0,96.30,-46.85,0.10,1.89,299.80,40.51895,-104.92479,17664.7,17284.3,-97.52,1.64,-0.94,4.84
Data,4096.0,96.23,-46.85,0.10,1.95,298.12,40.51895,-104.92480,17669.5,17289.0,-97.52,1.72,-0.92,4.84
Data,4097.0,96.16,-46.85,0.10,2.01,296.51,40.51895,-104.92481,17674.4,17293.4,-97.52,1.80,-0.90,4.77
Data,4098.0,96.10,-46.85,0.10,2.08,294.98,40.51896,-104.92484,17679.0,17298.1,-97.52,1.89,-0.88,4.66
Data,4099.0,96.03,-46.85,0.10,2.15,293.48,40.51897,-104.92486,17683.6,17302.6,-97.52,1.97,-0.86,4.53
Data,4100.0,95.96,-46.85,0.10,2.21,291.96,40.51898,-104.92489,17688.1,17307.3,-97.52,2.05,-0.83,4.40
Data,4101.0,95.90,-46.85,0.10,2.27,290.39,40.51899,-104.92492,17692.5,17311.4,-97.52,2.13,-0.79,4.28
Data,4102.0,95.84,-46.85,0.10,2.31,288.71,40.51900,-104.92497,17696.6,17315.3,-97.52,2.19,-0.74,4.20
Data,4103.0,95.78,-46.85,0.10,2.34,286.89,40.51902,-104.92501,17700.6,17319.4,-97.52,2.24,-0.68,4.18
Data,4104.0,95.72,-46.85,0.10,2.37,284.92,40.51904,-104.92503,17704.9,17323.5,-97.52,2.29,-0.61,4.17
Data,4105.0,95.66,-46.85,0.10,2.39,282.82,40.51905,-104.92505,17709.2,17327.2,-97.52,2.33,-0.53,4.14
Data,4106.0,95.60,-46.85,0.10,2.40,280.64,40.51905,-104.92508,17713.4,17332.4,-97.52,2.36,-0.44,4.09
Data,4107.0,95.54,-46.85,0.10,2.42,278.46,40.51905,-104.92510,17717.4,17337.0,-97.52,2.39,-0.36,4.04
Data,4108.0,95.48,-46.85,0.10,2.44,276.41,40.51904,-104.92513,17721.4,17341.6,-97.52,2.42,-0.27,4.01
Data,4109.0,95.43,-46.85,0.10,2.46,274.59,40.51903,-104.92515,17725.3,17345.0,-97.52,2.46,-0.20,4.03
Data,4110.0,95.37,-46.85,0.10,2.49,273.05,40.51902,-104.92517,17729.3,17348.9,-97.52,2.49,-0.13,4.10
Data,4111.0,95.31,-46.85,0.10,2.52,271.78,40.51901,-104.92521,17733.4,17353.5,-97.52,2.52,-0.08,4.20
Data,4112.0,95.25,-46.85,0.10,2.55,270.76,40.51901,-104.92525,17737.8,17358.0,-97.52,2.55,-0.03,4.31
Data,4113.0,95.18,-46.85,0.10,2.58,269.89,40.51902,-104.92529,17742.3,17362.4,-97.52,2.58,0.00,4.40
Data,4114.0,95.12,-46.85,0.10,2.61,269.04,40.51904,-104.92532,17746.7,17366.4,-97.52,2.61,0.04,4.48
Data,4115.0,95.06,-46.85,0.10,2.64,268.14,40.51905,-104.92535,17751.1,17371.2,-97.52,2.64,0.09,4.58
Data,4116.0,94.99,-46.85,0.10,2.69,267.19,40.51905,-104.92538,17755.6,17375.7,-97.52,2.68,0.13,4.68
Data,4117.0,94.92,-46.85,0.10,2.74,266.22,40.51905,-104.92541,17760.4,17380.2,-97.52,2.74,0.18,4.74
Data,4118.0,94.85,-46.85,0.10,2.81,265.27,40.51904,-104.92543,17765.3,17384.5,-97.52,2.80,0.23,4.76
Data,4119.0,94.78,-46.85,0.10,2.90,264.43,40.51903,-104.92545,17770.2,17389.2,-97.52,2.88,0.28,4.69
Data,4120.0,94.72,-46.85,0.10,3.00,263.76,40.51902,-104.92547,17774.7,17393.9,-97.52,2.98,0.33,4.56
Data,4121.0,94.65,-46.85,0.10,3.12,263.26,40.51901,-104.92550,17779.1,17398.3,-97.52,3.10,0.37,4.46
Data,4122.0,94.59,-46.85,0.10,3.25,262.92,40.51901,-104.92553,17783.5,17403.7,-97.52,3.23,0.40,4.38
Data,4123.0,94.53,-46.85,0.10,3.40,262.72,40.51902,-104.92557,17788.0,17408.1,-97.52,3.37,0.43,4.29
Data,4124.0,94.47,-46.85,0.10,3.55,262.61,40.51903,-104.92561,17792.3,17412.2,-97.52,3.52,0.46,4.19
Data,4125.0,94.41,-46.85,0.10,3.70,262.54,40.51903,-104.92566,17796.3,17416.7,-97.52,3.67,0.48,4.15
Data,4126.0,94.35,-46.85,0.10,3.85,262.53,40.51903,-104.92571,17800.4,17420.4,-97.52,3.82,0.50,4.17
Data,4127.0,94.29,-46.85,0.10,4.00,262.57,40.51903,-104.92576,17804.5,17425.2,-97.52,3.96,0.52,4.24
Data,4128.0,94.23,-46.85,0.10,4.14,262.70,40.51902,-104.92581,17808.8,17429.1,-97.52,4.11,0.53,4.37
Data,4129.0,94.17,-46.85,0.10,4.28,262.94,40.51901,-104.92586,17813.3,17433.5,-97.52,4.24,0.53,4.48
Data,4130.0,94.10,-46.85,0.10,4.40,263.32,40.51900,-104.92591,17817.9,17437.8,-97.52,4.37,0.51,4.57
Data,4131.0,94.04,-46.85,0.10,4.52,263.85,40.51898,-104.92597,17822.4,17441.9,-97.52,4.49,0.48,4.63
Data,4132.0,93.97,-46.85,0.10,4.62,264.50,40.51897,-104.92602,17827.1,17445.7,-97.52,4.60,0.44,4.64
Data,4133.0,93.90,-46.85,0.10,4.72,265.25,40.51897,-104.92607,17831.8,17450.7,-97.52,4.70,0.39,4.60
Data,4134.0,93.84,-46.85,0.10,4.80,266.08,40.51897,-104.92613,17836.5,17455.5,-97.52,4.79,0.33,4.48
Data,4135.0,93.78,-46.85,0.10,4.88,266.94,40.51899,-104.92620,17840.9,17458.9,-97.52,4.87,0.26,4.37
Data,4136.0,93.72,-46.85,0.10,4.93,267.80,40.51900,-104.92627,17845.1,17462.5,-97.52,4.93,0.19,4.27
Data,4137.0,93.66,-46.85,0.10,4.98,268.66,40.51901,-104.92633,17849.2,17466.7,-97.52,4.98,0.12,4.25
Data,4138.0,93.60,-46.85,0.10,5.02,269.53,40.51902,-104.92639,17853.4,17470.6,-97.52,5.02,0.04,4.33
Data,4139.0,93.54,-46.85,0.10,5.04,270.43,40.51901,-104.92645,17857.8,17475.3,-97.52,5.04,-0.04,4.44
Data,4140.0,93.47,-46.85,0.10,5.07,271.40,40.51899,-104.92652,17862.3,17479.5,-97.52,5.07,-0.12,4.55
Data,4141.0,93.41,-46.85,0.10,5.09,272.48,40.51899,-104.92657,17867.0,17484.2,-97.52,5.08,-0.22,4.60
Data,4142.0,93.34,-46.85,0.10,5.11,273.66,40.51898,-104.92662,17871.7,17488.5,-97.52,5.10,-0.33,4.56
Data,4143.0,93.28,-46.85,0.10,5.14,274.92,40.51898,-104.92667,17876.3,17493.6,-97.52,5.12,-0.44,4.44
Data,4144.0,93.21,-46.85,0.10,5.18,276.23,40.51898,-104.92673,17880.7,17498.1,-97.52,5.15,-0.56,4.28
Data,4145.0,93.16,-46.85,0.10,5.22,277.53,40.51900,-104.92679,17884.8,17502.7,-97.52,5.18,-0.68,4.14
Data,4146.0,93.10,-46.85,0.10,5.28,278.77,40.51902,-104.92685,17888.8,17507.0,-97.52,5.21,-0.80,4.08
Data,4147.0,93.04,-46.85,0.10,5.34,279.91,40.51904,-104.92691,17892.8,17511.0,-97.52,5.26,-0.92,4.12
Data,4148.0,92.99,-46.85,0.10,5.41,280.96,40.51905,-104.92697,17896.9,17515.3,-97.52,5.31,-1.03,4.26
Data,4149.0,92.93,-46.85,0.10,5.48,281.91,40.51906,-104.92703,17901.1,17518.9,-97.52,5.37,-1.13,4.43
Data,4150.0,92.86,-46.85,0.10,5.57,282.77,40.51906,-104.92709,17905.7,17523.7,-97.52,5.44,-1.23,4.55
Data,4151.0,92.79,-46.85,0.10,5.67,283.57,40.51906,-104.92714,17910.5,17527.5,-97.52,5.51,-1.33,4.57
Data,4152.0,92.73,-46.85,0.10,5.78,284.32,40.51907,-104.92719,17915.3,17531.4,-97.52,5.60,-1.43,4.42
Data,4153.0,92.67,-46.85,0.10,5.90,285.01,40.51908,-104.92725,17919.8,17535.8,-97.52,5.70,-1.53,4.18
Data,4154.0,92.61,-46.85,0.10,6.01,285.66,40.51909,-104.92731,17923.7,17539.5,-97.52,5.79,-1.62,3.98
Data,4155.0,92.56,-46.85,0.10,6.13,286.25,40.51911,-104.92738,17927.3,17544.1,-97.52,5.88,-1.71,3.90
Data,4156.0,92.51,-46.85,0.10,6.23,286.79,40.51914,-104.92746,17930.9,17547.1,-97.52,5.96,-1.80,4.03
Data,4157.0,92.45,-46.85,0.10,6.32,287.28,40.51917,-104.92754,17935.0,17550.9,-97.52,6.03,-1.88,4.30
Data,4158.0,92.39,-46.85,0.10,6.39,287.72,40.51918,-104.92762,17939.6,17554.7,-97.52,6.08,-1.94,4.57
Data,4159.0,92.32,-46.85,0.10,6.43,288.15,40.51920,-104.92770,17944.5,17558.3,-97.52,6.11,-2.00,4.76
Data,4160.0,92.25,-46.85,0.10,6.46,288.58,40.51922,-104.92779,17949.5,17561.8,-97.52,6.12,-2.06,4.80
Data,4161.0,92.18,-46.85,0.10,6.47,289.04,40.51923,-104.92787,17954.3,17565.4,-97.52,6.12,-2.11,4.72
Data,4162.0,92.12,-46.85,0.10,6.46,289.51,40.51925,-104.92794,17958.9,17570.4,-97.52,6.09,-2.16,4.62
Data,4163.0,92.06,-46.85,0.10,6.44,290.01,40.51926,-104.92800,17963.4,17574.2,-97.52,6.05,-2.20,4.52
Data,4164.0,92.00,-46.85,0.10,6.41,290.52,40.51927,-104.92807,17967.8,17578.9,-97.52,6.00,-2.25,4.47
Data,4165.0,91.93,-46.85,0.10,6.37,291.00,40.51929,-104.92812,17972.2,17583.5,-97.52,5.94,-2.28,4.49
Data,4166.0,91.87,-46.85,0.10,6.32,291.45,40.51933,-104.92818,17976.7,17587.3,-97.52,5.88,-2.31,4.53
Data,4167.0,91.81,-46.85,0.10,6.26,291.85,40.51935,-104.92825,17981.3,17592.7,-97.52,5.81,-2.33,4.59
Data,4168.0,91.74,-46.85,0.10,6.20,292.19,40.51937,-104.92832,17986.0,17596.7,-97.52,5.74,-2.34,4.60
Data,4169.0,91.68,-46.85,0.10,6.13,292.47,40.51939,-104.92839,17990.6,17601.3,-97.52,5.66,-2.34,4.56
Data,4170.0,91.62,-46.85,0.10,6.06,292.70,40.51942,-104.92847,17995.2,17605.0,-97.52,5.59,-2.34,4.49
Data,4171.0,91.56,-46.85,0.10,5.98,292.90,40.51944,-104.92854,17999.6,17609.2,-97.52,5.51,-2.33,4.38
Data,4172.0,91.50,-46.85,0.10,5.91,293.08,40.51946,-104.92860,18003.8,17614.2,-97.52,5.44,-2.32,4.28
Data,4173.0,91.44,-46.85,0.10,5.85,293.26,40.51947,-104.92866,18008.1,17618.5,-97.52,5.38,-2.31,4.20
Data,4174.0,91.38,-46.85,0.10,5.81,293.45,40.51948,-104.92871,18012.3,17622.1,-97.52,5.33,-2.31,4.12
Data,4175.0,91.32,-46.85,0.10,5.78,293.64,40.51951,-104.92876,18016.5,17625.6,-97.52,5.30,-2.32,4.06
Data,4176.0,91.27,-46.85,0.10,5.78,293.84,40.51953,-104.92881,18020.5,17629.8,-97.52,5.28,-2.33,4.07
Data,4177.0,91.21,-46.85,0.10,5.79,294.06,40.51955,-104.92886,18024.4,17634.3,-97.52,5.29,-2.36,4.15
Data,4178.0,91.16,-46.85,0.10,5.83,294.31,40.51957,-104.92891,18028.5,17638.7,-97.52,5.31,-2.40,4.29
Data,4179.0,91.09,-46.85,0.10,5.88,294.61,40.51959,-104.92898,18033.0,17642.9,-97.52,5.35,-2.45,4.47
Data,4180.0,91.03,-46.85,0.10,5.95,294.99,40.51961,-104.92906,18037.7,17646.6,-97.52,5.39,-2.51,4.64
Data,4181.0,90.97,-46.85,0.10,6.03,295.45,40.51962,-104.92913,18042.4,17650.8,-97.52,5.45,-2.59,4.78
Data,4182.0,90.90,-46.85,0.10,6.13,295.99,40.51963,-104.92920,18047.0,17654.5,-97.52,5.51,-2.69,4.89
Data,4183.0,90.84,-46.85,0.10,6.24,296.59,40.51965,-104.92927,18051.9,17659.2,-97.52,5.58,-2.79,4.99
Data,4184.0,90.76,-46.85,0.10,6.36,297.24,40.51968,-104.92933,18057.2,17662.2,-97.52,5.65,-2.91,4.96
Data,4185.0,90.69,-46.85,0.10,6.49,297.91,40.51971,-104.92939,18062.4,17666.6,-97.52,5.74,-3.04,4.77
Data,4186.0,90.63,-46.85,0.10,6.64,298.56,40.51974,-104.92946,18067.1,17670.4,-97.52,5.83,-3.17,4.54
Data,4187.0,90.57,-46.85,0.10,6.79,299.16,40.51977,-104.92951,18071.3,17674.9,-97.52,5.93,-3.31,4.31
Data,4188.0,90.52,-46.85,0.10,6.95,299.73,40.51981,-104.92958,18075.2,17678.1,-97.52,6.03,-3.45,4.20
Data,4189.0,90.46,-46.85,0.10,7.11,300.25,40.51984,-104.92966,18079.2,17681.9,-97.52,6.14,-3.58,4.27
Data,4190.0,90.40,-46.85,0.10,7.27,300.74,40.51987,-104.92973,18083.6,17686.7,-97.52,6.25,-3.71,4.39
Data,4191.0,90.34,-46.85,0.10,7.42,301.22,40.51991,-104.92981,18088.2,17691.4,-97.52,6.35,-3.85,4.52
Data,4192.0,90.27,-46.85,0.10,7.58,301.70,40.51993,-104.92988,18092.9,17695.2,-97.52,6.45,-3.98,4.59
Data,4193.0,90.21,-46.85,0.10,7.73,302.18,40.51996,-104.92996,18097.6,17699.8,-97.52,6.54,-4.11,4.56
Data,4194.0,90.15,-46.85,0.10,7.87,302.67,40.51999,-104.93004,18102.2,17704.2,-97.52,6.62,-4.25,4.48
Data,4195.0,90.09,-46.85,0.10,8.00,303.16,40.52003,-104.93012,18106.6,17707.8,-97.52,6.70,-4.38,4.37
Data,4196.0,90.03,-46.85,0.10,8.12,303.64,40.52006,-104.93019,18110.8,17713.2,-97.52,6.76,-4.50,4.30
Data,4197.0,89.97,-46.85,0.10,8.23,304.11,40.52010,-104.93027,18115.0,17718.7,-97.52,6.81,-4.62,4.31
Data,4198.0,89.92,-46.85,0.10,8.32,304.54,40.52014,-104.93036,18119.2,17723.5,-97.52,6.85,-4.72,4.37
Data,4199.0,89.86,-46.85,0.10,8.39,304.92,40.52019,-104.93045,18123.6,17727.8,-97.52,6.88,-4.80,4.49
Data,4200.0,89.80,-46.85,0.10,8.44,305.23,40.52024,-104.93054,18128.2,17732.9,-97.52,6.89,-4.87,4.59
Data,4201.0,89.73,-46.85,0.10,8.46,305.47,40.52029,-104.93063,18132.9,17737.2,-97.52,6.89,-4.91,4.58
Data,4202.0,89.67,-46.85,0.10,8.46,305.62,40.52034,-104.93071,18137.7,17740.8,-97.52,6.88,-4.93,4.47
Data,4203.0,89.60,-46.85,0.10,8.45,305.66,40.52040,-104.93078,18142.3,17745.5,-97.52,6.87,-4.93,4.26
Data,4204.0,89.55,-46.85,0.10,8.42,305.60,40.52045,-104.93086,18146.3,17751.3,-97.52,6.85,-4.90,4.04
Data,4205.0,89.50,-46.85,0.10,8.39,305.43,40.52050,-104.93093,18150.1,17756.3,-97.52,6.83,-4.86,3.96
Data,4206.0,89.45,-46.85,0.10,8.34,305.17,40.52055,-104.93100,18153.7,17760.3,-97.52,6.82,-4.81,4.03
Data,4207.0,89.40,-46.85,0.10,8.30,304.84,40.52059,-104.93107,18157.6,17764.5,-97.52,6.81,-4.74,4.26
Data,4208.0,89.34,-46.85,0.10,8.24,304.46,40.52063,-104.93114,18162.1,17768.8,-97.52,6.80,-4.66,4.54
Data,4209.0,89.27,-46.85,0.10,8.19,304.07,40.52067,-104.93123,18167.1,17773.0,-97.52,6.78,-4.59,4.66
Data,4210.0,89.20,-46.85,0.10,8.13,303.69,40.52070,-104.93131,18172.2,17778.3,-97.52,6.77,-4.51,4.63
Data,4211.0,89.14,-46.85,0.10,8.07,303.35,40.52073,-104.93139,18176.9,17782.8,-97.52,6.74,-4.44,4.45
Data,4212.0,89.08,-46.85,0.10,8.01,303.07,40.52077,-104.93148,18181.0,17786.4,-97.52,6.71,-4.37,4.23
Data,4213.0,89.03,-46.85,0.10,7.95,302.84,40.52080,-104.93156,18184.8,17790.8,-97.52,6.68,-4.31,4.19
Data,4214.0,88.98,-46.85,0.10,7.88,302.68,40.52084,-104.93164,18188.7,17795.3,-97.52,6.63,-4.25,4.34
Data,4215.0,88.92,-46.85,0.10,7.80,302.56,40.52088,-104.93172,18193.2,17800.2,-97.52,6.58,-4.20,4.57
Data,4216.0,88.85,-46.85,0.10,7.73,302.49,40.52092,-104.93180,18198.0,17804.0,-97.52,6.52,-4.15,4.84
Data,4217.0,88.78,-46.85,0.10,7.65,302.47,40.52096,-104.93187,18203.2,17809.5,-97.52,6.46,-4.11,4.95
Data,4218.0,88.71,-46.85,0.10,7.58,302.49,40.52100,-104.93195,18208.4,17813.4,-97.52,6.39,-4.07,4.90
Data,4219.0,88.65,-46.85,0.10,7.50,302.58,40.52104,-104.93203,18213.5,17819.0,-97.52,6.32,-4.04,4.74
Data,4220.0,88.59,-46.85,0.10,7.43,302.72,40.52107,-104.93210,18217.9,17823.2,-97.52,6.25,-4.02,4.52
Data,4221.0,88.53,-46.85,0.10,7.37,302.93,40.52110,-104.93217,18222.0,17827.5,-97.52,6.19,-4.01,4.43
Data,4222.0,88.48,-46.85,0.10,7.32,303.20,40.52113,-104.93224,18226.2,17832.1,-97.52,6.12,-4.01,4.50
Data,4223.0,88.41,-46.85,0.10,7.27,303.53,40.52118,-104.93232,18230.8,17835.4,-97.52,6.06,-4.02,4.61
Data,4224.0,88.35,-46.85,0.10,7.23,303.91,40.52121,-104.93238,18235.7,17840.3,-97.52,6.00,-4.04,4.74
Data,4225.0,88.28,-46.85,0.10,7.21,304.33,40.52125,-104.93243,18240.6,17844.8,-97.52,5.95,-4.07,4.83
Data,4226.0,88.22,-46.85,0.10,7.20,304.80,40.52128,-104.93248,18245.4,17850.8,-97.52,5.91,-4.11,4.85
Data,4227.0,88.16,-46.85,0.10,7.20,305.31,40.52131,-104.93255,18250.2,17855.2,-97.52,5.87,-4.16,4.85
Data,4228.0,88.09,-46.85,0.10,7.20,305.89,40.52134,-104.93262,18255.0,17859.8,-97.52,5.83,-4.22,4.82
Data,4229.0,88.03,-46.85,0.10,7.20,306.53,40.52137,-104.93270,18260.0,17864.6,-97.52,5.79,-4.29,4.76
Data,4230.0,87.96,-46.85,0.10,7.20,307.24,40.52141,-104.93277,18264.7,17869.4,-97.52,5.73,-4.36,4.66
Data,4231.0,87.90,-46.85,0.10,7.19,308.00,40.52145,-104.93284,18269.2,17873.9,-97.52,5.67,-4.43,4.59
Data,4232.0,87.85,-46.85,0.10,7.17,308.79,40.52150,-104.93292,18273.6,17878.5,-97.52,5.59,-4.49,4.57
