FileFormat,CSV
Year,2021
Month,07
Day,20
Hour,18
Minute,25
Second,46
Ascending,"true"
latitude,40.590000,"units=deg"
longitude,-105.141500,"units=deg"
altitude,1571.9,"units=m"
gpsaltitude,1571.9,"units=m"
project,"PRE-CIP-2021"
agency,"CSU"
sondeid,"2972"
sondetype,"Storm Tracker"
launchsite,"Christman Field"
Fields,Time,Pressure,Temperature,RH,Speed,Direction,Latitude,Longitude,altitude,sats,gpsalt,SNR,Voltage
Data,4476.0,  82.76,-46.85, 0.00,  7.36,254.71, 40.44172,-105.00247,,11.000000,18226.5,1.000000,1.204
Data,4477.0,  82.70,-46.85, 0.00,  7.06,253.85, 40.44170,-105.00255,,11.000000,18230.3,6.000000,1.202
Data,4478.0,  82.59,-46.85, 0.00,  6.99,246.23, 40.44167,-105.00263,,11.000000,18234.7,7.000000,1.204
Data,4479.0,  82.55,-46.85, 0.00,  6.94,243.77, 40.44165,-105.00271,,11.000000,18239.1,5.000000,1.200
Data,4480.0,  82.51,-46.85, 0.00,  6.51,243.59, 40.44162,-105.00278,,11.000000,18243.5,-1.000000,1.206
Data,4481.0,  82.46,-46.85, 0.00,  5.92,242.97, 40.44160,-105.00284,,11.000000,18248.5,5.000000,1.204
Data,4482.0,  82.43,-46.85, 0.00,  5.70,242.38, 40.44157,-105.00290,,11.000000,18252.5,5.000000,1.202
Data,4483.0,  82.34,-46.85, 0.00,  5.50,240.25, 40.44154,-105.00296,,11.000000,18257.6,0.000000,1.204
Data,4484.0,  82.30,-46.85, 0.00,  5.38,240.09, 40.44152,-105.00301,,11.000000,18262.8,5.000000,1.202
Data,4485.0,  82.21,-46.85, 0.00,  4.74,241.74, 40.44150,-105.00306,,11.000000,18267.8,6.000000,1.204
Data,4486.0,  82.13,-46.85, 0.00,  4.31,243.91, 40.44148,-105.00311,,11.000000,18272.2,7.000000,1.202
Data,4487.0,  82.09,-46.85, 0.00,  4.07,244.65, 40.44147,-105.00316,,11.000000,18276.8,7.000000,1.206
Data,4488.0,  82.06,-46.85, 0.00,  3.86,243.68, 40.44145,-105.00320,,11.000000,18280.5,7.000000,1.202
Data,4489.0,  82.02,-46.85, 0.00,  3.12,241.95, 40.44143,-105.00323,,11.000000,18284.8,5.000000,1.204
Data,4490.0,  81.93,-46.85, 0.00,  2.61,240.58, 40.44142,-105.00326,,11.000000,18289.3,3.000000,1.202
Data,4491.0,  81.90,-46.85, 0.00,  2.98,238.23, 40.44141,-105.00329,,11.000000,18293.7,0.000000,1.204
Data,4492.0,  81.81,-46.85, 0.00,  3.81,238.27, 40.44139,-105.00332,,11.000000,18298.2,6.000000,1.200
Data,4493.0,  81.80,-46.85, 0.00,  4.39,239.64, 40.44137,-105.00336,,11.000000,18302.4,7.000000,1.204
Data,4494.0,  81.70,-46.85, 0.00,  4.79,244.44, 40.44135,-105.00341,,11.000000,18307.3,3.000000,1.204
Data,4495.0,  81.65,-46.85, 0.00,  5.32,251.85, 40.44134,-105.00347,,11.000000,18311.8,0.000000,1.200
Data,4496.0,  81.57,-46.85, 0.00,  6.40,254.78, 40.44133,-105.00354,,11.000000,18316.1,6.000000,1.204
Data,4497.0,  81.57,-46.85, 0.00,  6.81,256.00, 40.44131,-105.00362,,11.000000,18320.3,6.000000,1.202
Data,4498.0,  81.54,-46.85, 0.00,  6.53,257.11, 40.44130,-105.00369,,11.000000,18324.2,0.000000,1.206
Data,4499.0,  81.45,-46.85, 0.00,  5.82,259.64, 40.44129,-105.00376,,11.000000,18329.2,-3.000000,1.200
Data,4500.0,  81.41,-46.85, 0.00,  5.12,259.99, 40.44128,-105.00383,,11.000000,18333.0,6.000000,1.204
Data,4501.0,  81.33,-46.85, 0.00,  4.38,257.57, 40.44127,-105.00388,,11.000000,18337.2,7.000000,1.202
Data,4502.0,  81.28,-46.85, 0.00,  4.04,248.79, 40.44126,-105.00392,,11.000000,18341.7,5.000000,1.204
Data,4503.0,  81.24,-46.85, 0.00,  3.53,245.23, 40.44124,-105.00396,,11.000000,18345.8,-3.000000,1.202
Data,4504.0,  81.15,-46.85, 0.00,  3.07,243.58, 40.44123,-105.00400,,11.000000,18350.2,6.000000,1.204
Data,4505.0,  81.11,-46.85, 0.00,  3.22,240.66, 40.44121,-105.00403,,11.000000,18354.3,7.000000,1.200
Data,4506.0,  81.05,-46.85, 0.00,  3.43,239.14, 40.44120,-105.00406,,11.000000,18359.4,5.000000,1.204
Data,4507.0,  81.02,-46.85, 0.00,  3.70,240.65, 40.44118,-105.00410,,11.000000,18363.8,0.000000,1.202
Data,4508.0,  80.92,-46.85, 0.00,  3.78,244.93, 40.44117,-105.00414,,11.000000,18368.4,3.000000,1.204
Data,4509.0,  80.88,-46.85, 0.00,  3.87,248.47, 40.44116,-105.00418,,11.000000,18373.0,7.000000,1.200
Data,4510.0,  80.84,-46.85, 0.00,  3.88,254.30, 40.44115,-105.00422,,11.000000,18377.7,6.000000,1.204
Data,4511.0,  80.76,-46.85, 0.00,  4.12,259.00, 40.44114,-105.00427,,11.000000,18382.7,0.000000,1.204
Data,4512.0,  80.73,-46.85, 0.00,  4.41,260.63, 40.44114,-105.00432,,11.000000,18386.7,4.000000,1.200
Data,4513.0,  80.64,-46.85, 0.00,  4.24,262.52, 40.44114,-105.00437,,11.000000,18391.5,7.000000,1.204
Data,4514.0,  80.57,-46.85, 0.00,  4.05,267.03, 40.44114,-105.00442,,11.000000,18396.2,5.000000,1.202
Data,4515.0,  80.54,-46.85, 0.00,  4.18,271.32, 40.44114,-105.00447,,11.000000,18400.2,0.000000,1.204
Data,4516.0,  80.51,-46.85, 0.00,  4.48,267.06, 40.44113,-105.00452,,11.000000,18404.9,-2.000000,1.202
Data,4517.0,  80.44,-46.85, 0.00,  4.74,260.39, 40.44112,-105.00457,,11.000000,18409.2,6.000000,1.204
Data,4518.0,  80.41,-46.85, 0.00,  4.42,254.96, 40.44111,-105.00462,,11.000000,18414.0,7.000000,1.200
Data,4519.0,  80.29,-46.85, 0.00,  4.43,248.01, 40.44109,-105.00467,,11.000000,18418.5,5.000000,1.204
Data,4520.0,  80.26,-46.85, 0.00,  4.86,239.20, 40.44107,-105.00471,,11.000000,18423.3,-2.000000,1.204
Data,4521.0,  80.18,-46.85, 0.00,  5.36,237.40, 40.44104,-105.00476,,11.000000,18427.5,2.000000,1.204
Data,4522.0,  80.23,-46.85, 0.00,  5.27,238.16, 40.44102,-105.00482,,10.000000,18431.9,6.000000,1.200
Data,4523.0,  80.11,-46.85, 0.00,  5.11,243.80, 40.44100,-105.00487,,11.000000,18436.1,7.000000,1.204
Data,4524.0,  80.05,-46.85, 0.00,  5.16,245.08, 40.44098,-105.00493,,11.000000,18440.3,6.000000,1.200
Data,4525.0,  80.00,-46.85, 0.00,  5.17,246.21, 40.44096,-105.00498,,11.000000,18444.6,2.000000,1.204
Data,4526.0,  79.93,-46.85, 0.00,  4.96,246.50, 40.44094,-105.00504,,11.000000,18448.4,-3.000000,1.200
Data,4527.0,  79.92,-46.85, 0.00,  4.52,247.70, 40.44093,-105.00509,,11.000000,18453.0,5.000000,1.204
Data,4528.0,  79.79,-46.85, 0.00,  4.14,248.01, 40.44091,-105.00513,,11.000000,18457.3,7.000000,1.200
Data,4529.0,  79.80,-46.85, 0.00,  4.06,243.10, 40.44090,-105.00517,,11.000000,18462.0,6.000000,1.204
Data,4530.0,  79.75,-46.85, 0.00,  4.16,235.76, 40.44087,-105.00521,,11.000000,18466.0,0.000000,1.194
Data,4531.0,  79.69,-46.85, 0.00,  4.37,233.77, 40.44085,-105.00525,,11.000000,18470.6,3.000000,1.204
Data,4532.0,  79.60,-46.85, 0.00,  4.63,232.78, 40.44082,-105.00529,,11.000000,18475.2,6.000000,1.202
Data,4533.0,  79.57,-46.85, 0.00,  4.99,229.22, 40.44080,-105.00534,,11.000000,18479.5,6.000000,1.200
Data,4534.0,  79.52,-46.85, 0.00,  5.73,227.23, 40.44076,-105.00538,,11.000000,18484.5,1.000000,1.202
Data,4535.0,  79.46,-46.85, 0.00,  6.12,226.30, 40.44072,-105.00543,,11.000000,18488.9,-2.000000,1.200
Data,4536.0,  79.40,-46.85, 0.00,  6.10,226.56, 40.44069,-105.00548,,11.000000,18492.9,2.000000,1.204
Data,4537.0,  79.33,-46.85, 0.00,  5.68,226.11, 40.44065,-105.00553,,11.000000,18497.7,5.000000,1.200
Data,4538.0,  79.29,-46.85, 0.00,  5.50,224.41, 40.44061,-105.00558,,11.000000,18502.6,6.000000,1.202
Data,4539.0,  79.27,-46.85, 0.00,  5.47,222.27, 40.44057,-105.00562,,11.000000,18507.3,7.000000,1.200
Data,4540.0,  79.20,-46.85, 0.00,  4.89,221.34, 40.44054,-105.00566,,11.000000,18511.5,7.000000,1.202
Data,4541.0,  79.13,-46.85, 0.00,  4.26,222.23, 40.44051,-105.00570,,11.000000,18516.1,6.000000,1.202
Data,4542.0,  79.09,-46.85, 0.00,  4.14,223.46, 40.44048,-105.00573,,11.000000,18520.5,5.000000,1.204
Data,4543.0,  79.04,-46.85, 0.00,  4.66,223.31, 40.44046,-105.00577,,11.000000,18525.2,2.000000,1.198
Data,4544.0,  78.99,-46.85, 0.00,  5.21,224.14, 40.44042,-105.00581,,11.000000,18528.9,-2.000000,1.204
Data,4545.0,  78.95,-46.85, 0.00,  5.45,225.63, 40.44039,-105.00585,,11.000000,18532.8,1.000000,1.202
Data,4546.0,  78.88,-46.85, 0.00,  5.69,226.77, 40.44036,-105.00590,,11.000000,18537.5,5.000000,1.200
Data,4547.0,  78.84,-46.85, 0.00,  6.01,226.95, 40.44032,-105.00595,,11.000000,18542.2,7.000000,1.202
Data,4548.0,  78.77,-46.85, 0.00,  6.79,222.71, 40.44028,-105.00601,,11.000000,18546.8,7.000000,1.198
Data,4549.0,  78.70,-46.85, 0.00,  6.87,221.11, 40.44023,-105.00606,,11.000000,18551.1,2.000000,1.202
Data,4550.0,  78.64,-46.85, 0.00,  6.62,215.78, 40.44019,-105.00610,,11.000000,18555.9,-3.000000,1.200
Data,4551.0,  78.60,-46.85, 0.00,  6.49,214.30, 40.44014,-105.00615,,11.000000,18559.8,5.000000,1.202
Data,4552.0,  78.55,-46.85, 0.00,  6.81,207.09, 40.44009,-105.00619,,11.000000,18564.2,7.000000,1.198
Data,4553.0,  78.49,-46.85, 0.00,  7.16,202.76, 40.44003,-105.00622,,11.000000,18568.6,7.000000,1.202
Data,4554.0,  78.42,-46.85, 0.00,  7.03,200.45, 40.43997,-105.00625,,11.000000,18572.7,2.000000,1.202
Data,4555.0,  78.42,-46.85, 0.00,  6.60,199.91, 40.43991,-105.00628,,11.000000,18577.0,3.000000,1.200
Data,4556.0,  78.35,-46.85, 0.00,  6.44,200.57, 40.43986,-105.00630,,11.000000,18581.4,7.000000,1.202
Data,4557.0,  78.30,-46.85, 0.00,  6.50,202.81, 40.43980,-105.00633,,11.000000,18586.7,7.000000,1.198
Data,4558.0,  78.22,-46.85, 0.00,  6.16,204.09, 40.43975,-105.00636,,11.000000,18590.6,2.000000,1.202
Data,4559.0,  78.18,-46.85, 0.00,  5.40,208.23, 40.43971,-105.00640,,11.000000,18594.8,3.000000,1.200
Data,4560.0,  78.15,-46.85, 0.00,  4.94,210.94, 40.43967,-105.00643,,11.000000,18598.9,8.000000,1.202
Data,4561.0,  78.09,-46.85, 0.00,  4.89,213.02, 40.43964,-105.00647,,11.000000,18602.4,8.000000,1.200
Data,4562.0,  78.03,-46.85, 0.00,  5.13,225.71, 40.43960,-105.00651,,11.000000,18607.3,2.000000,1.202
Data,4563.0,  77.95,-46.85, 0.00,  5.74,226.54, 40.43957,-105.00656,,11.000000,18611.8,-1.000000,1.198
Data,4564.0,  77.88,-46.85, 0.00,  5.77,226.30, 40.43954,-105.00660,,11.000000,18616.5,6.000000,1.202
Data,4565.0,  77.80,-46.85, 0.00,  5.81,225.06, 40.43950,-105.00665,,11.000000,18620.8,7.000000,1.202
Data,4566.0,  77.73,-46.85, 0.00,  5.93,223.13, 40.43946,-105.00670,,11.000000,18625.3,5.000000,1.198
Data,4567.0,  77.72,-46.85, 0.00,  6.36,223.74, 40.43942,-105.00675,,11.000000,18629.9,-4.000000,1.202
Data,4568.0,  77.68,-46.85, 0.00,  6.14,223.64, 40.43938,-105.00680,,10.000000,18634.2,2.000000,1.198
Data,4569.0,  77.63,-46.85, 0.00,  5.38,220.86, 40.43934,-105.00684,,11.000000,18639.1,7.000000,1.202
Data,4570.0,  77.55,-46.85, 0.00,  4.96,214.42, 40.43930,-105.00688,,11.000000,18643.0,7.000000,1.200
Data,4571.0,  77.45,-46.85, 0.00,  4.85,210.70, 40.43926,-105.00690,,11.000000,18647.5,6.000000,1.202
Data,4572.0,  77.43,-46.85, 0.00,  5.05,208.03, 40.43922,-105.00693,,11.000000,18652.4,1.000000,1.198
Data,4573.0,  77.42,-46.85, 0.00,  4.97,205.61, 40.43918,-105.00695,,11.000000,18656.9,0.000000,1.202
Data,4574.0,  77.33,-46.85, 0.00,  4.68,203.23, 40.43914,-105.00698,,11.000000,18661.8,6.000000,1.198
Data,4575.0,  77.35,-46.85, 0.00,  4.47,197.05, 40.43910,-105.00699,,11.000000,18666.1,7.000000,1.202
Data,4576.0,  77.25,-46.85, 0.00,  4.76,194.85, 40.43906,-105.00700,,11.000000,18670.2,7.000000,1.198
Data,4577.0,  77.22,-46.85, 0.00,  5.24,195.78, 40.43902,-105.00702,,11.000000,18674.5,7.000000,1.202
Data,4578.0,  77.17,-46.85, 0.00,  5.24,197.66, 40.43897,-105.00704,,11.000000,18678.6,6.000000,1.200
Data,4579.0,  77.12,-46.85, 0.00,  4.65,200.96, 40.43893,-105.00706,,11.000000,18683.1,4.000000,1.202
Data,4580.0,  77.06,-46.85, 0.00,  4.21,203.18, 40.43890,-105.00708,,11.000000,18687.3,-1.000000,1.200
Data,4581.0,  76.99,-46.85, 0.00,  4.26,206.61, 40.43886,-105.00711,,11.000000,18691.1,-1.000000,1.202
Data,4582.0,  76.96,-46.85, 0.00,  4.49,208.70, 40.43883,-105.00713,,11.000000,18696.2,5.000000,1.200
Data,4583.0,  76.90,-46.85, 0.00,  4.85,210.00, 40.43879,-105.00716,,11.000000,18700.7,7.000000,1.202
Data,4584.0,  76.86,-46.85, 0.00,  4.03,209.56, 40.43876,-105.00719,,11.000000,18705.4,7.000000,1.198
Data,4585.0,  76.84,-46.85, 0.00,  3.79,208.22, 40.43873,-105.00721,,11.000000,18709.7,5.000000,1.202
Data,4586.0,  76.75,-46.85, 0.00,  3.76,203.24, 40.43870,-105.00723,,11.000000,18714.5,3.000000,1.202
Data,4587.0,  76.71,-46.85, 0.00,  4.00,200.36, 40.43866,-105.00724,,11.000000,18719.0,-5.000000,1.198
Data,4588.0,  76.67,-46.85, 0.00,  3.98,193.22, 40.43863,-105.00725,,11.000000,18722.9,2.000000,1.202
Data,4589.0,  76.58,-46.85, 0.00,  3.98,184.84, 40.43859,-105.00725,,11.000000,18727.9,6.000000,1.198
Data,4590.0,  76.57,-46.85, 0.00,  4.11,175.00, 40.43856,-105.00724,,11.000000,18732.3,4.000000,1.202
Data,4591.0,  76.49,-46.85, 0.00,  4.81,170.77, 40.43852,-105.00723,,11.000000,18736.8,-3.000000,1.200
Data,4592.0,  76.44,-46.85, 0.00,  5.51,171.83, 40.43847,-105.00722,,10.000000,18741.4,6.000000,1.202
Data,4593.0,  76.41,-46.85, 0.00,  5.90,175.71, 40.43842,-105.00722,,11.000000,18746.0,7.000000,1.198
Data,4594.0,  76.32,-46.85, 0.00,  5.96,180.76, 40.43837,-105.00722,,11.000000,18750.6,5.000000,1.202
Data,4595.0,  76.27,-46.85, 0.00,  6.26,184.52, 40.43831,-105.00723,,11.000000,18755.5,1.000000,1.198
Data,4596.0,  76.24,-46.85, 0.00,  6.91,199.65, 40.43826,-105.00725,,11.000000,18760.2,-2.000000,1.202
Data,4597.0,  76.20,-46.85, 0.00,  7.01,204.83, 40.43820,-105.00728,,11.000000,18764.4,5.000000,1.198
Data,4598.0,  76.15,-46.85, 0.00,  6.73,210.14, 40.43814,-105.00732,,11.000000,18768.9,7.000000,1.202
Data,4599.0,  76.07,-46.85, 0.00,  6.53,212.06, 40.43809,-105.00736,,11.000000,18772.9,-4.000000,1.202
Data,4600.0,  76.02,-46.85, 0.00,  6.54,213.57, 40.43804,-105.00741,,11.000000,18777.0,5.000000,1.202
Data,4601.0,  75.94,-46.85, 0.00,  6.89,209.75, 40.43799,-105.00745,,11.000000,18782.2,5.000000,1.198
Data,4602.0,  75.93,-46.85, 0.00,  7.04,207.72, 40.43794,-105.00749,,11.000000,18786.4,-3.000000,1.202
Data,4603.0,  75.86,-46.85, 0.00,  6.25,202.29, 40.43788,-105.00752,,11.000000,18791.2,7.000000,1.202
Data,4604.0,  75.79,-46.85, 0.00,  6.16,200.92, 40.43783,-105.00754,,11.000000,18795.4,4.000000,1.191
Data,4605.0,  75.78,-46.85, 0.00,  6.28,197.62, 40.43778,-105.00757,,10.000000,18800.0,0.000000,1.202
Data,4606.0,  75.67,-46.85, 0.00,  6.63,191.35, 40.43772,-105.00758,,11.000000,18804.8,7.000000,1.198
Data,4607.0,  75.70,-46.85, 0.00,  6.73,191.59, 40.43766,-105.00760,,11.000000,18809.0,5.000000,1.202
Data,4608.0,  75.64,-46.85, 0.00,  6.27,197.37, 40.43761,-105.00762,,11.000000,18813.8,-3.000000,1.198
Data,4609.0,  75.54,-46.85, 0.00,  5.94,201.40, 40.43756,-105.00764,,11.000000,18818.3,5.000000,1.202
Data,4610.0,  75.49,-46.85, 0.00,  6.45,204.76, 40.43751,-105.00768,,11.000000,18822.5,7.000000,1.198
Data,4611.0,  75.43,-46.85, 0.00,  7.01,216.14, 40.43745,-105.00772,,11.000000,18826.8,3.000000,1.202
Data,4612.0,  75.44,-46.85, 0.00,  7.40,217.73, 40.43740,-105.00777,,11.000000,18831.0,-3.000000,1.198
Data,4613.0,  75.33,-46.85, 0.00,  7.34,224.55, 40.43735,-105.00783,,11.000000,18836.0,2.000000,1.202
Data,4614.0,  75.28,-46.85, 0.00,  7.31,225.85, 40.43730,-105.00789,,11.000000,18840.2,6.000000,1.198
Data,4615.0,  75.25,-46.85, 0.00,  7.37,223.52, 40.43726,-105.00795,,11.000000,18845.0,6.000000,1.202
Data,4616.0,  75.20,-46.85, 0.00,  7.40,219.16, 40.43721,-105.00801,,10.000000,18849.8,-2.000000,1.198
Data,4617.0,  75.13,-46.85, 0.00,  6.91,214.87, 40.43715,-105.00806,,11.000000,18854.2,2.000000,1.202
Data,4618.0,  75.10,-46.85, 0.00,  6.42,213.01, 40.43710,-105.00810,,10.000000,18859.3,6.000000,1.196
Data,4619.0,  75.05,-46.85, 0.00,  6.20,212.85, 40.43706,-105.00814,,11.000000,18863.2,6.000000,1.200
Data,4620.0,  74.96,-46.85, 0.00,  6.21,212.58, 40.43701,-105.00818,,11.000000,18867.7,2.000000,1.202
Data,4621.0,  74.92,-46.85, 0.00,  6.29,210.20, 40.43696,-105.00822,,11.000000,18873.2,-1.000000,1.200
Data,4622.0,  74.87,-46.85, 0.00,  6.35,212.05, 40.43691,-105.00826,,11.000000,18877.9,5.000000,1.202
Data,4623.0,  74.78,-46.85, 0.00,  6.42,219.28, 40.43687,-105.00830,,11.000000,18883.1,6.000000,1.196
Data,4624.0,  74.73,-46.85, 0.00,  6.78,221.67, 40.43682,-105.00835,,11.000000,18887.9,7.000000,1.202
Data,4625.0,  74.68,-46.85, 0.00,  7.44,225.85, 40.43678,-105.00842,,11.000000,18892.8,4.000000,1.198
Data,4626.0,  74.65,-46.85, 0.00,  7.93,225.35, 40.43673,-105.00848,,11.000000,18897.2,0.000000,1.202
Data,4627.0,  74.57,-46.85, 0.00,  8.25,227.08, 40.43668,-105.00855,,11.000000,18901.3,-3.000000,1.198
Data,4628.0,  74.55,-46.85, 0.00,  8.36,230.12, 40.43663,-105.00862,,11.000000,18906.2,-7.000000,1.200
Data,4629.0,  74.51,-46.85, 0.00,  8.51,230.35, 40.43658,-105.00870,,11.000000,18910.9,-4.000000,1.198
Data,4630.0,  74.43,-46.85, 0.00,  8.23,225.95, 40.43653,-105.00877,,11.000000,18915.8,1.000000,1.202
Data,4631.0,  74.38,-46.85, 0.00,  7.89,223.07, 40.43648,-105.00884,,10.000000,18920.3,4.000000,1.198
Data,4632.0,  74.24,-46.85, 0.00,  7.05,223.27, 40.43643,-105.00890,,10.000000,18925.7,6.000000,1.202
Data,4633.0,  74.28,-46.85, 0.00,  6.55,223.82, 40.43639,-105.00895,,11.000000,18930.3,7.000000,1.196
Data,4634.0,  74.23,-46.85, 0.00,  6.14,222.90, 40.43634,-105.00901,,11.000000,18934.6,7.000000,1.198
Data,4635.0,  74.20,-46.85, 0.00,  5.89,221.23, 40.43630,-105.00905,,11.000000,18939.2,8.000000,1.200
Data,4636.0,  74.12,-46.85, 0.00,  5.72,221.13, 40.43627,-105.00910,,11.000000,18943.6,7.000000,1.202
Data,4637.0,  74.05,-46.85, 0.00,  5.34,225.14, 40.43623,-105.00914,,11.000000,18948.8,6.000000,1.202
Data,4638.0,  74.02,-46.85, 0.00,  5.37,230.73, 40.43620,-105.00919,,11.000000,18953.5,5.000000,1.198
Data,4639.0,  73.94,-46.85, 0.00,  6.16,235.76, 40.43617,-105.00925,,11.000000,18958.2,-1.000000,1.202
Data,4640.0,  73.89,-46.85, 0.00,  6.92,240.18, 40.43614,-105.00932,,11.000000,18963.5,0.000000,1.198
Data,4641.0,  73.83,-46.85, 0.00,  7.48,241.79, 40.43611,-105.00939,,11.000000,18968.1,5.000000,1.200
Data,4642.0,  73.81,-46.85, 0.00,  7.47,246.33, 40.43608,-105.00947,,11.000000,18973.4,7.000000,1.189
Data,4643.0,  73.81,-46.85, 0.00,  7.25,247.58, 40.43606,-105.00955,,11.000000,18978.0,5.000000,1.200
Data,4644.0,  73.67,-46.85, 0.00,  7.20,247.72, 40.43603,-105.00963,,10.000000,18982.4,-3.000000,1.198
Data,4645.0,  73.66,-46.85, 0.00,  7.01,243.79, 40.43600,-105.00971,,11.000000,18987.6,0.000000,1.202
Data,4646.0,  73.57,-46.85, 0.00,  6.48,242.79, 40.43597,-105.00978,,11.000000,18992.7,6.000000,1.198
Data,4647.0,  73.54,-46.85, 0.00,  5.30,242.72, 40.43595,-105.00983,,11.000000,18998.5,7.000000,1.200
Data,4648.0,  73.51,-46.85, 0.00,  4.81,243.92, 40.43593,-105.00989,,11.000000,19002.9,6.000000,1.200
Data,4649.0,  73.40,-46.85, 0.00,  4.49,245.17, 40.43591,-105.00994,,11.000000,19007.4,3.000000,1.198
Data,4650.0,  73.38,-46.85, 0.00,  4.49,245.05, 40.43590,-105.00999,,11.000000,19012.5,-2.000000,1.200
Data,4651.0,  73.25,-46.85, 0.00,  4.36,245.50, 40.43588,-105.01003,,11.000000,19017.9,5.000000,1.198
Data,4652.0,  73.21,-46.85, 0.00,  4.21,247.55, 40.43587,-105.01008,,11.000000,19022.9,7.000000,1.202
Data,4653.0,  73.18,-46.85, 0.00,  4.47,254.48, 40.43586,-105.01013,,11.000000,19027.0,6.000000,1.198
Data,4654.0,  73.14,-46.85, 0.00,  5.22,257.49, 40.43585,-105.01019,,11.000000,19032.0,6.000000,1.202
Data,4655.0,  73.07,-46.85, 0.00,  5.91,259.04, 40.43584,-105.01026,,11.000000,19037.1,5.000000,1.198
Data,4656.0,  73.03,-46.85, 0.00,  6.32,262.53, 40.43583,-105.01033,,11.000000,19041.5,3.000000,1.202
Data,4657.0,  72.96,-46.85, 0.00,  6.41,273.44, 40.43583,-105.01040,,11.000000,19047.3,-3.000000,1.198
Data,4658.0,  72.89,-46.85, 0.00,  6.47,275.96, 40.43584,-105.01048,,11.000000,19052.1,0.000000,1.202
Data,4659.0,  72.83,-46.85, 0.00,  6.60,281.74, 40.43585,-105.01055,,11.000000,19056.9,7.000000,1.198
Data,4660.0,  72.79,-46.85, 0.00,  6.50,281.82, 40.43586,-105.01063,,11.000000,19061.9,7.000000,1.191
Data,4661.0,  72.74,-46.85, 0.00,  6.01,283.79, 40.43588,-105.01070,,11.000000,19066.6,6.000000,1.198
Data,4662.0,  72.70,-46.85, 0.00,  5.29,286.45, 40.43589,-105.01076,,11.000000,19071.9,5.000000,1.200
Data,4663.0,  72.66,-46.85, 0.00,  4.89,290.15, 40.43591,-105.01082,,11.000000,19076.5,-2.000000,1.202
Data,4664.0,  72.57,-46.85, 0.00,  4.67,290.10, 40.43592,-105.01087,,11.000000,19081.2,-3.000000,1.198
Data,4665.0,  72.53,-46.85, 0.00,  4.53,287.33, 40.43593,-105.01092,,11.000000,19086.5,5.000000,1.200
Data,4666.0,  72.48,-46.85, 0.00,  4.21,284.75, 40.43594,-105.01097,,11.000000,19090.9,7.000000,1.198
Data,4667.0,  72.43,-46.85, 0.00,  3.71,286.41, 40.43595,-105.01101,,11.000000,19096.3,7.000000,1.202
Data,4668.0,  72.33,-46.85, 0.00,  3.70,292.02, 40.43596,-105.01105,,11.000000,19101.2,6.000000,1.198
Data,4669.0,  72.34,-46.85, 0.00,  3.95,293.50, 40.43598,-105.01109,,11.000000,19106.2,1.000000,1.202
Data,4670.0,  72.23,-46.85, 0.00,  4.41,292.29, 40.43599,-105.01114,,11.000000,19111.1,0.000000,1.198
Data,4671.0,  72.24,-46.85, 0.00,  4.59,292.38, 40.43601,-105.01119,,11.000000,19115.9,6.000000,1.202
Data,4672.0,  72.14,-46.85, 0.00,  4.54,294.20, 40.43603,-105.01124,,11.000000,19120.7,6.000000,1.198
Data,4673.0,  72.09,-46.85, 0.00,  4.52,294.61, 40.43604,-105.01129,,11.000000,19125.0,4.000000,1.200
Data,4674.0,  72.02,-46.85, 0.00,  4.55,290.49, 40.43605,-105.01133,,10.000000,19130.6,-5.000000,1.200
Data,4675.0,  71.99,-46.85, 0.00,  4.65,280.20, 40.43606,-105.01139,,11.000000,19135.6,-1.000000,1.200
Data,4676.0,  71.90,-46.85, 0.00,  4.30,275.37, 40.43606,-105.01144,,11.000000,19140.3,5.000000,1.200
Data,4677.0,  71.82,-46.85, 0.00,  3.87,270.84, 40.43606,-105.01149,,11.000000,19145.4,7.000000,1.198
Data,4678.0,  71.81,-46.85, 0.00,  3.68,264.09, 40.43605,-105.01153,,11.000000,19150.2,6.000000,1.189
Data,4679.0,  71.72,-46.85, 0.00,  4.04,253.00, 40.43604,-105.01157,,11.000000,19155.5,2.000000,1.196
Data,4680.0,  71.64,-46.85, 0.00,  4.26,251.47, 40.43602,-105.01162,,11.000000,19160.3,-2.000000,1.200
Data,4681.0,  71.59,-46.85, 0.00,  4.37,252.30, 40.43601,-105.01167,,11.000000,19165.4,1.000000,1.198
Data,4682.0,  71.53,-46.85, 0.00,  4.44,254.44, 40.43600,-105.01172,,11.000000,19170.1,2.000000,1.198
Data,4683.0,  71.52,-46.85, 0.00,  4.76,257.74, 40.43600,-105.01177,,11.000000,19174.1,5.000000,1.196
Data,4684.0,  71.41,-46.85, 0.00,  5.33,256.62, 40.43598,-105.01183,,11.000000,19179.5,6.000000,1.200
Data,4685.0,  71.40,-46.85, 0.00,  5.51,255.66, 40.43597,-105.01189,,11.000000,19184.5,7.000000,1.196
Data,4686.0,  71.35,-46.85, 0.00,  5.47,256.17, 40.43596,-105.01196,,11.000000,19189.5,6.000000,1.200
Data,4687.0,  71.26,-46.85, 0.00,  5.21,257.84, 40.43595,-105.01202,,11.000000,19194.7,1.000000,1.198
Data,4688.0,  71.23,-46.85, 0.00,  5.47,257.12, 40.43594,-105.01208,,11.000000,19199.5,-8.000000,1.200
Data,4689.0,  71.21,-46.85, 0.00,  5.74,250.32, 40.43593,-105.01214,,11.000000,19205.0,-7.000000,1.196
