FileFormat,CSV
Data,3267.0,142.40,-46.85,3.84,2.45,269.30,40.47525,-105.00214,15071.0,14779.0,-73.97,2.45,0.03,4.42
Data,3268.0,142.31,-46.85,3.80,2.44,271.14,40.47522,-105.00220,15075.2,14783.5,-74.04,2.44,-0.05,4.20
Data,3269.0,142.22,-46.85,3.75,2.42,272.73,40.47521,-105.00221,15079.2,14787.0,-74.14,2.42,-0.12,4.06
Data,3270.0,142.14,-46.85,3.75,2.39,273.98,40.47522,-105.00219,15083.2,14792.1,-74.14,2.38,-0.17,4.00
Data,3271.0,142.05,-46.85,3.78,2.35,274.81,40.47521,-105.00221,15087.2,14795.6,-74.09,2.34,-0.20,4.03
Data,3272.0,141.97,-46.85,3.79,,,40.47516,-105.00226,15091.2,14799.9,-74.06,,,4.12
Data,3273.0,141.88,-46.85,3.78,,,40.47514,-105.00228,15095.4,14804.3,-74.09,,,4.26
Data,3274.0,141.78,-46.85,3.73,2.18,273.61,40.47516,-105.00228,15099.8,14807.7,-74.19,2.17,-0.14,4.40
Data,3275.0,141.69,-46.85,3.68,2.11,271.67,40.47517,-105.00230,15104.3,14811.8,-74.28,2.10,-0.06,4.51
Data,3276.0,141.59,-46.85,3.67,2.03,268.94,40.47513,-105.00232,15108.9,14815.4,-74.29,2.03,0.04,4.58
Data,3277.0,141.49,-46.85,3.67,1.96,265.44,40.47511,-105.00232,15113.6,14818.8,-74.31,1.95,0.16,4.59
Data,3278.0,141.39,-46.85,3.65,1.89,261.22,40.47513,-105.00235,15118.2,14823.2,-74.33,1.87,0.29,4.59
Data,3279.0,141.29,-46.85,3.64,1.83,256.35,40.47514,-105.00237,15122.7,14827.5,-74.35,1.78,0.43,4.63
Data,3280.0,141.20,-46.85,3.63,1.79,251.03,40.47510,-105.00236,15127.1,14831.6,-74.39,1.69,0.58,4.71
Data,3281.0,141.10,-46.85,3.63,1.76,245.50,40.47509,-105.00237,15131.7,14835.2,-74.37,1.60,0.73,4.82
Data,3282.0,140.99,-46.85,3.66,1.74,239.99,40.47511,-105.00241,15136.8,14839.3,-74.32,1.51,0.87,4.89
Data,3283.0,140.88,-46.85,3.64,1.73,234.63,40.47511,-105.00242,15142.0,14842.3,-74.35,1.41,1.00,4.81
Data,3284.0,140.78,-46.85,3.62,1.72,229.44,40.47508,-105.00239,15146.9,14847.0,-74.41,1.31,1.12,4.61
Data,3285.0,140.68,-46.85,3.65,1.70,224.35,40.47505,-105.00240,15151.4,14851.1,-74.35,1.19,1.22,4.39
Data,3286.0,140.60,-46.85,3.67,1.68,219.13,40.47507,-105.00244,15155.4,14854.8,-74.31,1.06,1.30,4.20
Data,3287.0,140.51,-46.85,3.66,1.64,213.48,40.47507,-105.00243,15159.4,14858.3,-74.32,0.91,1.37,4.18
Data,3288.0,140.43,-46.85,3.65,1.60,207.09,40.47504,-105.00241,15163.4,14862.1,-74.34,0.73,1.42,4.29
Data,3289.0,140.34,-46.85,3.63,1.55,199.69,40.47502,-105.00242,15167.7,14865.0,-74.38,0.52,1.46,4.46
Data,3290.0,140.24,-46.85,3.60,1.51,191.07,40.47504,-105.00244,15172.5,14870.3,-74.45,0.29,1.48,4.64
Data,3291.0,140.13,-46.85,3.54,1.49,181.30,40.47503,-105.00243,15177.4,14874.2,-74.55,0.03,1.49,4.70
Data,3292.0,140.03,-46.85,3.51,1.50,170.87,40.47498,-105.00242,15182.2,14880.4,-74.63,-0.24,1.48,4.64
Data,3293.0,139.93,-46.85,3.51,,,40.47496,-105.00242,15186.7,14885.7,-74.62,,,4.54
Data,3294.0,139.84,-46.85,3.55,1.65,151.20,40.47499,-105.00241,15191.1,14889.8,-74.54,-0.80,1.45,4.40
Data,3295.0,139.75,-46.85,3.59,1.78,143.50,40.47499,-105.00238,15195.4,14892.7,-74.46,-1.06,1.43,4.29
Data,3296.0,139.66,-46.85,3.63,1.93,137.53,40.47495,-105.00238,15199.6,14897.6,-74.39,-1.30,1.42,4.21
Data,3297.0,139.57,-46.85,3.59,2.07,133.03,40.47494,-105.00238,15203.8,14901.5,-74.46,-1.52,1.42,4.17
Data,3298.0,139.49,-46.85,3.49,2.21,129.71,40.47496,-105.00233,15208.0,14905.7,-74.67,-1.70,1.41,4.17
Data,3299.0,139.40,-46.85,3.40,2.33,127.23,40.47495,-105.00230,15212.0,14909.9,-74.85,-1.85,1.41,4.19
Data,3300.0,139.31,-46.85,3.36,2.42,125.33,40.47491,-105.00231,15216.3,14914.9,-74.94,-1.98,1.40,4.22
Data,3301.0,139.22,-46.85,3.33,2.50,123.80,40.47491,-105.00229,15220.7,14918.2,-75.01,-2.08,1.39,4.22
Data,3302.0,139.13,-46.85,3.35,,,40.47491,-105.00220,15225.0,14922.6,-74.95,,,4.19
Data,3303.0,139.04,-46.85,3.38,2.60,121.04,40.47490,-105.00214,15229.1,14927.3,-74.90,-2.23,1.34,4.18
Data,3304.0,138.96,-46.85,3.36,2.65,119.54,40.47489,-105.00216,15233.1,14929.9,-74.93,-2.30,1.31,4.24
Data,3305.0,138.87,-46.85,3.36,2.69,117.83,40.47488,-105.00216,15237.3,14934.1,-74.94,-2.38,1.26,4.33
Data,3306.0,138.78,-46.85,3.38,,,40.47487,-105.00207,15241.8,14937.6,-74.89,,,4.44
Data,3307.0,138.68,-46.85,3.35,2.81,113.78,40.47485,-105.00201,15246.4,14942.0,-74.97,-2.57,1.13,4.53
Data,3308.0,138.58,-46.85,3.31,2.88,111.59,40.47484,-105.00201,15251.0,14945.6,-75.05,-2.68,1.06,4.57
Data,3309.0,138.49,-46.85,3.33,2.97,109.44,40.47485,-105.00199,15255.5,14949.5,-75.01,-2.80,0.99,4.58
Data,3310.0,138.39,-46.85,3.37,,,40.47483,-105.00191,15260.1,14953.1,-74.92,,,4.56
Data,3311.0,138.30,-46.85,3.37,3.20,105.62,40.47480,-105.00185,15264.7,14957.6,-74.92,-3.08,0.86,4.54
Data,3312.0,138.20,-46.85,3.33,3.34,104.12,40.47481,-105.00185,15269.3,14961.1,-75.00,-3.24,0.81,4.52
Data,3313.0,138.11,-46.85,3.30,3.49,102.96,40.47481,-105.00182,15273.6,14966.0,-75.08,-3.40,0.78,4.53
Data,3314.0,138.02,-46.85,3.28,,,40.47478,-105.00173,15278.0,14969.5,-75.12,,,4.60
Data,3315.0,137.92,-46.85,3.27,3.84,101.74,40.47475,-105.00167,15282.6,14973.4,-75.13,-3.76,0.78,4.70
Data,3316.0,137.82,-46.85,3.29,4.03,101.66,40.47476,-105.00166,15287.5,14977.3,-75.09,-3.95,0.81,4.75
Data,3317.0,137.72,-46.85,3.28,4.24,101.87,40.47477,-105.00163,15292.4,14982.4,-75.12,-4.15,0.87,4.73
Data,3318.0,137.62,-46.85,3.28,,,40.47474,-105.00154,15297.3,14986.4,-75.12,,,4.62
Data,3320.0,137.43,-46.85,3.30,4.91,103.69,40.47472,-105.00145,15306.2,14995.1,-75.07,-4.77,1.16,4.31
Data,3321.0,137.35,-46.85,3.30,5.14,104.42,40.47473,-105.00140,15310.2,14999.8,-75.08,-4.97,1.28,4.19
Data,3322.0,137.27,-46.85,3.27,5.35,105.09,40.47469,-105.00131,15314.2,15002.7,-75.14,-5.17,1.39,4.18
Data,3323.0,137.18,-46.85,3.23,5.56,105.64,40.47466,-105.00124,15318.4,15006.2,-75.22,-5.35,1.50,4.25
Data,3324.0,137.09,-46.85,3.23,5.75,106.04,40.47467,-105.00118,15322.7,15009.6,-75.23,-5.52,1.59,4.33
Data,3325.0,137.00,-46.85,3.27,5.92,106.28,40.47468,-105.00111,15327.1,15014.7,-75.14,-5.69,1.66,4.42
Data,3326.0,136.90,-46.85,3.27,6.09,106.35,40.47464,-105.00104,15331.7,15017.9,-75.14,-5.84,1.71,4.44
Data,3327.0,136.81,-46.85,3.23,6.25,106.26,40.47460,-105.00098,15336.2,15021.9,-75.22,-6.00,1.75,4.37
Data,3328.0,136.72,-46.85,3.23,6.40,106.04,40.47462,-105.00090,15340.6,15025.6,-75.23,-6.15,1.77,4.27
Data,3329.0,136.64,-46.85,3.24,6.54,105.72,40.47462,-105.00082,15344.7,15030.4,-75.21,-6.30,1.77,4.15
Data,3330.0,136.55,-46.85,3.23,6.68,105.32,40.47457,-105.00077,15348.8,15033.7,-75.22,-6.45,1.77,4.07
Data,3331.0,136.47,-46.85,3.26,6.83,104.91,40.47454,-105.00072,15352.8,15038.6,-75.16,-6.60,1.76,4.05
Data,3332.0,136.39,-46.85,3.29,6.96,104.54,40.47454,-105.00061,15356.8,15042.3,-75.09,-6.74,1.75,4.09
Data,3333.0,136.30,-46.85,3.28,7.09,104.23,40.47454,-105.00051,15360.9,15046.2,-75.11,-6.88,1.74,4.21
Data,3334.0,136.22,-46.85,3.22,7.22,104.03,40.47451,-105.00046,15365.1,15049.9,-75.24,-7.01,1.75,4.34
Data,3335.0,136.13,-46.85,3.15,7.34,103.95,40.47447,-105.00041,15369.5,15054.4,-75.42,-7.13,1.77,4.47
Data,3336.0,136.03,-46.85,3.10,7.46,104.02,40.47448,-105.00031,15374.2,15057.4,-75.52,-7.24,1.81,4.53
Data,3337.0,135.93,-46.85,3.11,7.58,104.25,40.47448,-105.00021,15378.9,15062.9,-75.51,-7.34,1.86,4.50
Data,3339.0,135.75,-46.85,3.21,7.79,105.17,40.47439,-105.00007,15387.7,15072.8,-75.28,-7.51,2.04,4.33
Data,3340.0,135.67,-46.85,3.23,7.89,105.81,40.47439,-104.99997,15391.9,15076.3,-75.23,-7.59,2.15,4.25
Data,3341.0,135.58,-46.85,3.21,7.98,106.54,40.47439,-104.99987,15396.0,15080.6,-75.28,-7.65,2.27,4.24
Data,3342.0,135.50,-46.85,3.19,8.08,107.32,40.47435,-104.99979,15400.2,15084.0,-75.31,-7.72,2.41,4.26
Data,3343.0,135.41,-46.85,3.18,8.18,108.10,40.47430,-104.99971,15404.5,15088.8,-75.34,-7.78,2.54,4.29
Data,3344.0,135.32,-46.85,3.18,8.28,108.86,40.47429,-104.99962,15408.9,15093.3,-75.34,-7.84,2.68,4.32
Data,3345.0,135.23,-46.85,3.19,8.39,109.58,40.47428,-104.99952,15413.3,15098.2,-75.31,-7.90,2.81,4.35
Data,3346.0,135.14,-46.85,3.17,8.49,110.27,40.47424,-104.99943,15417.5,15102.7,-75.35,-7.97,2.94,4.38
Data,3347.0,135.05,-46.85,3.13,8.60,110.92,40.47419,-104.99935,15421.8,15106.8,-75.45,-8.04,3.07,4.42
Data,3348.0,134.96,-46.85,3.10,8.71,111.52,40.47418,-104.99926,15426.4,15110.7,-75.53,-8.11,3.20,4.44
Data,3349.0,134.87,-46.85,3.07,8.83,112.07,40.47417,-104.99916,15431.0,15115.5,-75.59,-8.18,3.32,4.41
Data,3350.0,134.78,-46.85,3.05,8.94,112.57,40.47411,-104.99906,15435.4,15118.7,-75.64,-8.25,3.43,4.35
Data,3351.0,134.69,-46.85,3.07,9.04,113.03,40.47406,-104.99898,15439.5,15123.0,-75.58,-8.32,3.54,4.37
Data,3352.0,134.61,-46.85,3.10,9.15,113.44,40.47405,-104.99888,15443.8,15125.9,-75.53,-8.39,3.64,4.43
Data,3353.0,134.52,-46.85,3.10,9.24,113.83,40.47403,-104.99876,15448.3,15129.5,-75.51,-8.45,3.73,4.52
Data,3354.0,134.42,-46.85,3.09,9.33,114.22,40.47398,-104.99867,15452.9,15132.7,-75.55,-8.51,3.83,4.61
Data,3356.0,134.23,-46.85,2.98,9.49,115.07,40.47390,-104.99849,15462.4,15140.3,-75.80,-8.60,4.02,4.59
Data,3357.0,134.14,-46.85,2.95,9.56,115.56,40.47389,-104.99836,15467.0,15145.6,-75.87,-8.63,4.13,4.52
Data,3358.0,134.05,-46.85,2.97,9.63,116.09,40.47383,-104.99828,15471.4,15149.7,-75.82,-8.65,4.23,4.44
Data,3359.0,133.96,-46.85,3.02,9.68,116.66,40.47377,-104.99821,15475.6,15154.3,-75.71,-8.65,4.34,4.42
Data,3360.0,133.87,-46.85,3.05,9.73,117.28,40.47375,-104.99809,15480.0,15157.0,-75.64,-8.65,4.46,4.46
Data,3361.0,133.78,-46.85,3.03,9.78,117.96,40.47373,-104.99795,15484.5,15161.6,-75.69,-8.64,4.58,4.51
Data,3362.0,133.69,-46.85,3.01,9.82,118.70,40.47368,-104.99786,15489.1,15165.1,-75.74,-8.61,4.71,4.56
Data,3363.0,133.60,-46.85,3.00,9.85,119.51,40.47361,-104.99779,15493.8,15170.4,-75.77,-8.57,4.85,4.56
Data,3364.0,133.50,-46.85,2.97,9.87,120.39,40.47357,-104.99768,15498.3,15173.9,-75.83,-8.52,4.99,4.53
Data,3365.0,133.41,-46.85,2.93,9.89,121.32,40.47354,-104.99754,15502.8,15179.2,-75.93,-8.45,5.14,4.47
Data,3366.0,133.32,-46.85,2.93,9.90,122.31,40.47349,-104.99746,15507.2,15182.3,-75.94,-8.37,5.29,4.38
Data,3367.0,133.24,-46.85,2.94,9.91,123.35,40.47342,-104.99740,15511.6,15187.0,-75.91,-8.28,5.45,4.28
Data,3368.0,133.15,-46.85,2.93,9.91,124.45,40.47338,-104.99729,15515.9,15189.6,-75.93,-8.17,5.61,4.17
Data,3369.0,133.07,-46.85,2.93,9.91,125.61,40.47337,-104.99716,15519.9,15195.4,-75.94,-8.05,5.77,4.10
Data,3370.0,132.99,-46.85,2.94,9.89,126.82,40.47332,-104.99708,15523.9,15198.8,-75.90,-7.92,5.93,4.09
Data,3371.0,132.91,-46.85,2.93,9.87,128.08,40.47323,-104.99700,15528.0,15203.7,-75.94,-7.77,6.09,4.11
Data,3372.0,132.82,-46.85,2.94,9.84,129.35,40.47318,-104.99690,15532.1,15207.4,-75.91,-7.61,6.24,4.16
Data,3373.0,132.74,-46.85,2.97,,,40.47315,-104.99683,15536.4,15212.7,-75.84,,,4.20
Data,3374.0,132.65,-46.85,2.97,9.74,131.87,40.47309,-104.99675,15540.7,15216.6,-75.83,-7.25,6.50,4.22
Data,3375.0,132.57,-46.85,2.93,,,40.47301,-104.99664,15544.9,15221.7,-75.93,,,4.25
Data,3376.0,132.48,-46.85,2.91,,,40.47296,-104.99656,15549.1,15225.7,-75.99,,,4.33
Data,3377.0,132.40,-46.85,2.90,,,40.47292,-104.99652,15553.4,15229.9,-76.00,,,4.45
Data,3378.0,132.31,-46.85,2.90,,,40.47286,-104.99644,15557.9,15233.4,-76.02,,,4.63
Data,3379.0,132.21,-46.85,2.87,,,40.47278,-104.99632,15562.6,15237.6,-76.08,,,4.81
Data,3380.0,132.11,-46.85,2.83,,,40.47273,-104.99625,15567.6,15241.5,-76.18,,,4.93
Data,3381.0,132.01,-46.85,2.83,8.91,140.18,40.47266,-104.99623,15572.7,15246.2,-76.17,-5.71,6.84,4.99
Data,3382.0,131.91,-46.85,2.87,8.75,141.33,40.47260,-104.99617,15577.7,15250.0,-76.07,-5.47,6.83,4.96
Data,3383.0,131.81,-46.85,2.89,8.58,142.51,40.47255,-104.99606,15582.7,15255.1,-76.02,-5.22,6.81,4.88
Data,3384.0,131.72,-46.85,2.84,8.40,143.74,40.47250,-104.99599,15587.5,15258.7,-76.14,-4.97,6.78,4.79
Data,3385.0,131.63,-46.85,2.76,8.22,145.02,40.47241,-104.99597,15592.2,15264.4,-76.37,-4.71,6.74,4.72
Data,3386.0,131.53,-46.85,2.73,8.04,146.36,40.47234,-104.99592,15596.7,15269.1,-76.43,-4.45,6.69,4.74
Data,3387.0,131.44,-46.85,2.77,7.85,147.75,40.47230,-104.99583,15601.4,15274.5,-76.34,-4.19,6.64,4.85
Data,3388.0,131.35,-46.85,2.80,7.67,149.22,40.47226,-104.99579,15606.2,15278.7,-76.26,-3.92,6.59,4.96
Data,3389.0,131.24,-46.85,2.80,,,40.47216,-104.99578,15611.4,15283.5,-76.25,,,5.04
Data,3390.0,131.14,-46.85,2.78,7.32,152.34,40.47209,-104.99573,15616.7,15288.2,-76.32,-3.40,6.48,4.97
Data,3391.0,131.04,-46.85,2.73,,,40.47207,-104.99567,15621.8,15294.2,-76.44,,,4.77
Data,3392.0,130.95,-46.85,2.70,7.00,155.48,40.47203,-104.99565,15626.4,15298.4,-76.51,-2.90,6.37,4.56
Data,3393.0,130.86,-46.85,2.69,,,40.47193,-104.99564,15630.7,15303.3,-76.54,,,4.40
Data,3394.0,130.78,-46.85,2.67,6.70,158.31,40.47186,-104.99561,15634.8,15307.8,-76.59,-2.48,6.22,4.37
Data,3395.0,130.70,-46.85,2.65,,,40.47185,-104.99558,15639.1,15313.1,-76.64,,,4.49
Data,3396.0,130.61,-46.85,2.68,6.41,160.56,40.47181,-104.99557,15643.7,15318.2,-76.58,-2.13,6.05,4.66
Data,3397.0,130.51,-46.85,2.70,,,40.47172,-104.99554,15648.5,15321.7,-76.51,,,4.84
Data,3399.0,130.31,-46.85,2.67,,,40.47165,-104.99550,15658.8,15330.8,-76.59,,,4.89
Data,3400.0,130.21,-46.85,2.60,5.84,163.02,40.47161,-104.99549,15663.6,15335.1,-76.78,-1.70,5.58,4.82
Data,3401.0,130.12,-46.85,2.55,,,40.47153,-104.99544,15668.3,15339.7,-76.92,,,4.77
Data,3402.0,130.03,-46.85,2.54,5.54,163.30,40.47146,-104.99540,15672.9,15345.3,-76.94,-1.59,5.31,4.81
Data,3403.0,129.94,-46.85,2.58,,,40.47145,-104.99541,15677.5,15350.0,-76.84,,,4.98
Data,3404.0,129.84,-46.85,2.62,5.26,163.04,40.47141,-104.99540,15682.6,15354.5,-76.73,-1.53,5.03,5.19
Data,3405.0,129.74,-46.85,2.62,,,40.47134,-104.99534,15687.9,15358.5,-76.73,,,5.36
Data,3406.0,129.63,-46.85,2.58,5.00,162.28,40.47128,-104.99530,15693.5,15363.9,-76.83,-1.52,4.76,5.40
Data,3407.0,129.52,-46.85,2.56,4.88,161.71,40.47127,-104.99531,15699.2,15368.0,-76.90,-1.53,4.63,5.22
Data,3408.0,129.41,-46.85,2.57,4.77,161.01,40.47124,-104.99532,15704.4,15373.2,-76.88,-1.55,4.51,4.92
Data,3409.0,129.32,-46.85,2.57,,,40.47118,-104.99525,15709.2,15377.2,-76.87,,,4.58
Data,3410.0,129.24,-46.85,2.56,4.60,159.08,40.47113,-104.99520,15713.3,15382.7,-76.90,-1.64,4.30,4.30
Data,3411.0,129.17,-46.85,2.58,4.53,157.78,40.47110,-104.99522,15717.2,15386.3,-76.84,-1.71,4.20,4.25
Data,3412.0,129.08,-46.85,2.59,4.48,156.22,40.47105,-104.99524,15721.4,15391.0,-76.80,-1.81,4.10,4.37
Data,3413.0,128.99,-46.85,2.57,,,40.47101,-104.99518,15726.0,15394.0,-76.86,,,4.55
Data,3414.0,128.90,-46.85,2.53,4.42,152.34,40.47097,-104.99513,15730.7,15401.8,-76.99,-2.05,3.91,4.77
Data,3415.0,128.81,-46.85,2.51,4.40,150.16,40.47093,-104.99513,15735.6,15405.1,-77.03,-2.19,3.82,4.92
Data,3416.0,128.71,-46.85,2.55,4.41,147.96,40.47090,-104.99515,15740.7,15408.6,-76.93,-2.34,3.74,5.02
Data,3417.0,128.61,-46.85,2.56,4.42,145.83,40.47089,-104.99510,15745.9,15409.0,-76.91,-2.48,3.66,5.04
Data,3418.0,128.51,-46.85,2.52,4.44,143.87,40.47085,-104.99503,15750.9,15418.5,-77.02,-2.62,3.59,5.01
Data,3419.0,128.42,-46.85,2.48,4.47,142.11,40.47081,-104.99504,15755.7,15421.6,-77.11,-2.75,3.53,4.99
Data,3420.0,128.32,-46.85,2.49,4.51,140.60,40.47078,-104.99506,15760.6,15427.0,-77.10,-2.86,3.48,4.99
Data,3421.0,128.22,-46.85,2.45,4.54,139.33,40.47078,-104.99503,15765.7,15428.6,-77.21,-2.96,3.45,4.98
Data,3422.0,128.13,-46.85,2.41,4.58,138.32,40.47075,-104.99497,15770.7,15434.7,-77.32,-3.05,3.42,4.96
Data,3423.0,128.03,-46.85,2.39,4.62,137.58,40.47071,-104.99497,15775.7,15438.3,-77.37,-3.12,3.41,4.94
Data,3424.0,127.93,-46.85,2.40,,,40.47068,-104.99499,15780.6,15444.8,-77.36,,,4.93
Data,3425.0,127.84,-46.85,2.40,4.68,136.85,40.47068,-104.99495,15785.4,15447.2,-77.35,-3.20,3.41,4.96
Data,3426.0,127.75,-46.85,2.37,4.70,136.86,40.47066,-104.99488,15790.4,15453.2,-77.43,-3.22,3.43,5.02
Data,3427.0,127.65,-46.85,2.35,4.72,137.05,40.47061,-104.99488,15795.4,15455.6,-77.50,-3.22,3.46,5.08
Data,3428.0,127.55,-46.85,2.35,4.74,137.37,40.47058,-104.99490,15800.6,15459.6,-77.51,-3.21,3.49,5.12
Data,3429.0,127.45,-46.85,2.35,4.75,137.77,40.47058,-104.99488,15805.8,15461.1,-77.51,-3.19,3.52,5.11
Data,3430.0,127.35,-46.85,2.35,4.76,138.22,40.47057,-104.99482,15810.9,15465.7,-77.50,-3.17,3.55,5.04
Data,3431.0,127.25,-46.85,2.37,4.77,138.73,40.47053,-104.99480,15815.9,15467.0,-77.43,-3.14,3.58,4.94
Data,3433.0,127.07,-46.85,2.38,4.76,139.87,40.47049,-104.99483,15825.5,15472.6,-77.43,-3.07,3.64,4.73
Data,3434.0,126.98,-46.85,2.38,4.74,140.50,40.47049,-104.99479,15830.2,15477.6,-77.40,-3.02,3.66,4.63
Data,3435.0,126.89,-46.85,2.42,4.73,141.12,40.47045,-104.99476,15834.8,15481.2,-77.28,-2.97,3.68,4.55
Data,3436.0,126.81,-46.85,2.42,4.70,141.69,40.47040,-104.99474,15839.3,15488.3,-77.29,-2.92,3.69,4.48
Data,3437.0,126.72,-46.85,2.39,,,40.47039,-104.99474,15843.7,15492.8,-77.38,,,4.45
Data,3439.0,126.55,-46.85,2.35,4.58,142.90,40.47037,-104.99470,15852.6,15504.5,-77.51,-2.76,3.65,4.45
Data,3440.0,126.47,-46.85,2.37,4.51,143.09,40.47031,-104.99465,15857.0,15510.9,-77.44,-2.71,3.61,4.49
Data,3441.0,126.38,-46.85,2.37,,,40.47030,-104.99462,15861.6,15515.2,-77.44,,,4.54
Data,3442.0,126.29,-46.85,2.33,4.36,143.09,40.47030,-104.99465,15866.2,15521.3,-77.57,-2.62,3.49,4.57
Data,3443.0,126.20,-46.85,2.28,4.29,142.86,40.47029,-104.99464,15870.8,15525.2,-77.73,-2.59,3.42,4.59
Data,3444.0,126.12,-46.85,2.26,,,40.47025,-104.99458,15875.4,15530.5,-77.79,,,4.60
Data,3445.0,126.03,-46.85,2.27,,,40.47023,-104.99454,15880.0,15535.4,-77.74,,,4.61
Data,3446.0,125.94,-46.85,2.27,4.14,141.06,40.47023,-104.99456,15884.6,15541.0,-77.76,-2.60,3.22,4.66
Data,3447.0,125.85,-46.85,2.23,4.13,140.11,40.47022,-104.99455,15889.2,15545.3,-77.87,-2.65,3.17,4.74
Data,3448.0,125.76,-46.85,2.20,4.14,139.05,40.47019,-104.99449,15894.0,15550.2,-77.96,-2.71,3.13,4.82
Data,3450.0,125.58,-46.85,2.19,4.22,136.86,40.47017,-104.99447,15903.8,15560.5,-77.99,-2.89,3.08,4.94
Data,3451.0,125.48,-46.85,2.17,4.29,135.85,40.47015,-104.99445,15908.8,15564.1,-78.06,-2.99,3.08,4.95
Data,3452.0,125.39,-46.85,2.15,4.36,134.96,40.47013,-104.99437,15913.8,15569.0,-78.14,-3.09,3.08,4.95
Data,3454.0,125.20,-46.85,2.21,4.52,133.68,40.47009,-104.99433,15923.5,15579.9,-77.94,-3.27,3.12,4.90
Data,3455.0,125.11,-46.85,2.22,4.61,133.29,40.47007,-104.99430,15928.4,15585.0,-77.89,-3.35,3.16,4.87
Data,3456.0,125.02,-46.85,2.18,4.68,133.05,40.47004,-104.99422,15933.4,15590.6,-78.02,-3.42,3.20,4.77
Data,3457.0,124.93,-46.85,2.15,,,40.47003,-104.99418,15938.2,15594.8,-78.14,,,4.60
Data,3458.0,124.84,-46.85,2.12,4.82,132.87,40.46999,-104.99418,15942.8,15600.1,-78.23,-3.53,3.28,4.46
Data,3459.0,124.76,-46.85,2.10,4.87,132.87,40.46995,-104.99415,15947.0,15604.5,-78.28,-3.57,3.32,4.38
Data,3460.0,124.68,-46.85,2.13,,,40.46993,-104.99405,15951.2,15610.1,-78.20,,,4.41
Data,3461.0,124.60,-46.85,2.17,4.96,132.90,40.46991,-104.99400,15955.5,15613.6,-78.06,-3.63,3.38,4.58
Data,3462.0,124.51,-46.85,2.17,4.99,132.92,40.46986,-104.99400,15960.2,15617.8,-78.06,-3.66,3.40,4.76
Data,3463.0,124.42,-46.85,2.16,5.02,132.95,40.46982,-104.99397,15965.2,15622.2,-78.11,-3.67,3.42,4.91
Data,3464.0,124.32,-46.85,2.15,5.03,133.00,40.46981,-104.99388,15970.5,15627.1,-78.13,-3.68,3.43,4.95
Data,3465.0,124.22,-46.85,2.15,5.04,133.06,40.46978,-104.99383,15975.6,15632.2,-78.12,-3.68,3.44,4.84
Data,3466.0,124.14,-46.85,2.18,5.03,133.16,40.46973,-104.99382,15980.2,15636.1,-78.04,-3.67,3.44,4.73
Data,3467.0,124.06,-46.85,2.17,5.02,133.34,40.46968,-104.99378,15984.5,15640.2,-78.07,-3.65,3.45,4.70
Data,3468.0,123.97,-46.85,2.13,5.00,133.64,40.46967,-104.99370,15989.1,15645.0,-78.18,-3.62,3.45,4.75
Data,3469.0,123.88,-46.85,2.10,,,40.46965,-104.99366,15993.9,15650.1,-78.28,,,4.83
Data,3470.0,123.79,-46.85,2.09,,,40.46958,-104.99366,15998.9,15654.4,-78.32,,,4.88
Data,3471.0,123.69,-46.85,2.07,4.93,135.79,40.46953,-104.99362,16004.0,15658.7,-78.39,-3.44,3.53,4.79
Data,3472.0,123.60,-46.85,2.06,4.90,137.04,40.46953,-104.99356,16008.9,15663.4,-78.42,-3.34,3.59,4.62
Data,3473.0,123.52,-46.85,2.09,4.89,138.54,40.46951,-104.99353,16013.4,15668.2,-78.31,-3.24,3.67,4.45
Data,3474.0,123.44,-46.85,2.12,,,40.46944,-104.99350,16017.5,15672.0,-78.22,,,4.32
Data,3475.0,123.36,-46.85,2.10,4.90,142.06,40.46938,-104.99346,16021.6,15676.8,-78.28,-3.01,3.87,4.32
Data,3476.0,123.28,-46.85,2.10,4.94,143.90,40.46937,-104.99343,16025.9,15681.2,-78.29,-2.91,3.99,4.42
Data,3477.0,123.20,-46.85,2.08,4.99,145.67,40.46935,-104.99341,16030.5,15686.5,-78.37,-2.81,4.12,4.52
Data,3478.0,123.11,-46.85,2.05,,,40.46928,-104.99337,16035.2,15690.3,-78.47,,,4.59
Data,3479.0,123.02,-46.85,2.03,5.14,148.78,40.46922,-104.99331,16040.0,15694.9,-78.54,-2.67,4.40,4.59
Data,3481.0,122.85,-46.85,2.00,5.34,151.11,40.46916,-104.99329,16049.0,15704.4,-78.65,-2.58,4.68,4.54
Data,3482.0,122.77,-46.85,1.97,,,40.46908,-104.99323,16053.4,15708.6,-78.73,,,4.57
Data,3483.0,122.69,-46.85,1.96,5.56,152.55,40.46903,-104.99317,16057.8,15713.3,-78.77,-2.57,4.94,4.65
Data,3484.0,122.60,-46.85,1.97,5.68,152.94,40.46900,-104.99317,16062.6,15717.4,-78.74,-2.59,5.06,4.76
Data,3485.0,122.51,-46.85,1.97,5.81,153.11,40.46894,-104.99317,16067.6,15721.8,-78.75,-2.63,5.18,4.84
Data,3486.0,122.42,-46.85,1.93,,,40.46888,-104.99309,16072.5,15725.0,-78.88,,,4.86
Data,3487.0,122.33,-46.85,1.93,6.06,153.03,40.46883,-104.99303,16077.3,15731.5,-78.89,-2.75,5.40,4.86
Data,3488.0,122.24,-46.85,1.95,6.18,152.88,40.46878,-104.99303,16082.1,15735.3,-78.82,-2.82,5.50,4.86
