FileFormat,CSV
Data,3498.0,123.24,-46.85,0.50,4.10,125.30,40.52359,-104.92315,16042.8,15606.5,-87.85,-3.34,2.37,4.47
Data,3499.0,123.16,-46.85,0.50,4.12,126.59,40.52357,-104.92311,16047.2,15610.9,-87.90,-3.31,2.46,4.64
Data,3500.0,123.07,-46.85,0.50,4.14,127.91,40.52355,-104.92307,16051.9,15614.4,-87.88,-3.27,2.54,4.85
Data,3501.0,122.98,-46.85,0.50,4.16,129.28,40.52352,-104.92303,16057.0,15619.3,-87.86,-3.22,2.63,5.07
Data,3502.0,122.88,-46.85,0.50,4.18,130.68,40.52349,-104.92299,16062.3,15624.7,-87.85,-3.17,2.72,5.20
Data,3503.0,122.78,-46.85,0.50,4.20,132.11,40.52347,-104.92295,16067.6,15629.8,-87.85,-3.11,2.81,5.25
Data,3504.0,122.69,-46.85,0.50,4.21,133.56,40.52344,-104.92292,16072.7,15634.2,-87.86,-3.05,2.90,5.25
Data,3505.0,122.59,-46.85,0.50,4.23,135.02,40.52342,-104.92289,16077.9,15638.6,-87.86,-2.99,2.99,5.22
Data,3506.0,122.49,-46.85,0.50,4.24,136.49,40.52339,-104.92285,16083.2,15643.4,-87.85,-2.92,3.07,5.13
Data,3507.0,122.40,-46.85,0.50,4.25,137.95,40.52337,-104.92282,16088.3,15648.0,-87.83,-2.85,3.16,5.00
Data,3508.0,122.31,-46.85,0.50,4.26,139.41,40.52334,-104.92279,16093.3,15653.9,-87.81,-2.77,3.24,4.86
Data,3509.0,122.22,-46.85,0.50,4.27,140.84,40.52331,-104.92276,16098.1,15657.7,-87.87,-2.70,3.31,4.74
Data,3510.0,122.13,-46.85,0.47,4.27,142.26,40.52328,-104.92273,16102.7,15661.8,-88.21,-2.61,3.38,4.71
Data,3511.0,122.05,-46.85,0.43,4.27,143.65,40.52324,-104.92270,16107.3,15666.2,-88.85,-2.53,3.44,4.78
Data,3512.0,121.96,-46.85,0.40,4.26,145.00,40.52321,-104.92268,16112.0,15671.9,-89.24,-2.44,3.49,4.93
Data,3513.0,121.87,-46.85,0.40,4.24,146.33,40.52318,-104.92266,16117.0,15675.3,-89.32,-2.35,3.53,5.15
Data,3514.0,121.77,-46.85,0.40,4.21,147.62,40.52315,-104.92264,16122.3,15679.0,-89.29,-2.26,3.56,5.31
Data,3515.0,121.67,-46.85,0.40,4.18,148.92,40.52311,-104.92262,16127.9,15683.8,-89.26,-2.16,3.58,5.37
Data,3516.0,121.57,-46.85,0.40,4.14,150.24,40.52308,-104.92259,16133.4,15689.1,-89.26,-2.05,3.59,5.31
Data,3517.0,121.47,-46.85,0.40,4.09,151.63,40.52305,-104.92257,16138.7,15693.5,-89.26,-1.94,3.60,5.13
Data,3518.0,121.38,-46.85,0.40,4.03,153.11,40.52302,-104.92254,16143.7,15697.9,-89.26,-1.82,3.60,4.93
Data,3519.0,121.29,-46.85,0.40,3.97,154.72,40.52299,-104.92251,16148.4,15702.6,-89.26,-1.69,3.59,4.78
Data,3520.0,121.21,-46.85,0.40,3.89,156.49,40.52296,-104.92249,16153.0,15707.4,-89.26,-1.55,3.57,4.70
Data,3522.0,121.04,-46.85,0.40,3.72,160.60,40.52290,-104.92245,16162.3,15715.9,-89.26,-1.23,3.51,4.85
Data,3523.0,120.95,-46.85,0.40,3.62,162.99,40.52286,-104.92244,16167.2,15720.1,-89.23,-1.06,3.46,5.01
Data,3524.0,120.86,-46.85,0.40,3.52,165.60,40.52283,-104.92242,16172.4,15725.0,-89.20,-0.88,3.41,5.13
Data,3525.0,120.76,-46.85,0.40,3.42,168.44,40.52280,-104.92241,16177.7,15729.4,-89.28,-0.68,3.35,5.16
Data,3526.0,120.66,-46.85,0.37,3.32,171.48,40.52276,-104.92240,16183.0,15734.4,-89.69,-0.49,3.28,5.08
Data,3527.0,120.57,-46.85,0.33,3.22,174.67,40.52273,-104.92240,16188.1,15738.8,-90.50,-0.30,3.20,4.92
Data,3528.0,120.48,-46.85,0.30,3.12,177.95,40.52271,-104.92241,16192.8,15743.4,-91.02,-0.11,3.12,4.74
Data,3529.0,120.40,-46.85,0.30,3.04,181.23,40.52268,-104.92242,16197.4,15747.4,-91.11,0.06,3.04,4.63
Data,3530.0,120.32,-46.85,0.30,2.96,184.42,40.52266,-104.92244,16201.8,15752.3,-91.07,0.23,2.95,4.59
Data,3531.0,120.24,-46.85,0.30,2.88,187.47,40.52264,-104.92245,16206.3,15756.6,-91.04,0.37,2.85,4.64
Data,3532.0,120.15,-46.85,0.30,2.80,190.32,40.52262,-104.92247,16211.1,15760.9,-91.03,0.50,2.76,4.73
Data,3533.0,120.06,-46.85,0.30,2.73,192.93,40.52260,-104.92249,16216.0,15765.1,-91.04,0.61,2.66,4.78
Data,3534.0,119.97,-46.85,0.30,2.65,195.35,40.52258,-104.92250,16220.9,15769.3,-91.04,0.70,2.56,4.82
Data,3535.0,119.89,-46.85,0.30,2.57,197.60,40.52255,-104.92251,16225.7,15774.4,-91.04,0.78,2.45,4.87
Data,3536.0,119.80,-46.85,0.30,2.48,199.74,40.52253,-104.92252,16230.5,15779.0,-91.04,0.84,2.33,4.95
Data,3537.0,119.71,-46.85,0.30,2.38,201.88,40.52251,-104.92252,16235.3,15783.8,-91.04,0.89,2.21,5.07
Data,3538.0,119.62,-46.85,0.30,2.26,204.10,40.52248,-104.92253,16240.5,15788.9,-91.04,0.92,2.07,5.22
Data,3539.0,119.52,-46.85,0.30,2.14,206.47,40.52246,-104.92253,16245.9,15794.4,-91.04,0.95,1.92,5.30
Data,3540.0,119.42,-46.85,0.30,2.01,209.08,40.52244,-104.92254,16251.3,15799.4,-91.04,0.98,1.75,5.30
Data,3541.0,119.33,-46.85,0.30,1.87,211.99,40.52242,-104.92255,16256.6,15804.5,-91.03,0.99,1.58,5.20
Data,3542.0,119.24,-46.85,0.30,1.72,215.21,40.52240,-104.92257,16261.8,15808.8,-91.00,0.99,1.41,5.03
Data,3543.0,119.14,-46.85,0.30,1.57,218.70,40.52240,-104.92259,16266.8,15813.7,-90.96,0.98,1.23,4.84
Data,3544.0,119.06,-46.85,0.30,1.43,222.42,40.52239,-104.92261,16271.5,15818.4,-91.07,0.96,1.05,4.66
Data,3545.0,118.98,-46.85,0.27,1.28,226.28,40.52240,-104.92263,16275.9,15824.1,-91.64,0.93,0.89,4.59
Data,3546.0,118.90,-46.85,0.23,1.15,230.11,40.52240,-104.92266,16280.4,15828.0,-92.78,0.88,0.74,4.65
Data,3547.0,118.82,-46.85,0.20,1.01,233.85,40.52240,-104.92267,16285.1,15832.7,-93.34,0.82,0.60,4.79
Data,3548.0,118.73,-46.85,0.22,0.89,237.43,40.52241,-104.92268,16290.0,15836.8,-92.79,0.75,0.48,5.01
Data,3549.0,118.64,-46.85,0.24,0.77,240.73,40.52241,-104.92268,16295.1,15839.9,-92.36,0.67,0.38,5.20
Data,3550.0,118.54,-46.85,0.23,0.65,243.68,40.52240,-104.92268,16300.5,15844.2,-92.73,0.59,0.29,5.33
Data,3551.0,118.44,-46.85,0.20,0.55,246.12,40.52240,-104.92268,16306.0,15848.9,-93.34,0.50,0.22,5.37
Data,3552.0,118.35,-46.85,0.20,0.45,247.85,40.52240,-104.92268,16311.4,15854.2,-93.54,0.42,0.17,5.33
Data,3553.0,118.25,-46.85,0.20,0.35,248.48,40.52240,-104.92268,16316.7,15859.3,-93.53,0.33,0.13,5.26
Data,3554.0,118.16,-46.85,0.20,0.26,247.25,40.52240,-104.92268,16321.8,15864.1,-93.50,0.24,0.10,5.19
Data,3555.0,118.07,-46.85,0.20,0.18,242.08,40.52240,-104.92268,16326.9,15868.5,-93.48,0.16,0.08,5.18
Data,3557.0,117.89,-46.85,0.20,0.07,176.67,40.52241,-104.92266,16337.1,15877.9,-93.49,-0.00,0.07,5.31
Data,3558.0,117.79,-46.85,0.20,0.11,131.24,40.52241,-104.92265,16342.6,15882.9,-93.49,-0.08,0.07,5.40
Data,3559.0,117.69,-46.85,0.20,0.17,115.88,40.52241,-104.92264,16348.2,15887.9,-93.48,-0.16,0.08,5.43
Data,3560.0,117.59,-46.85,0.20,0.24,109.59,40.52241,-104.92264,16353.7,15892.2,-93.43,-0.23,0.08,5.36
Data,3561.0,117.50,-46.85,0.20,0.31,106.03,40.52241,-104.92265,16359.0,15897.4,-93.38,-0.30,0.09,5.24
Data,3562.0,117.41,-46.85,0.20,0.39,103.38,40.52241,-104.92265,16364.2,15901.1,-93.49,-0.38,0.09,5.09
Data,3563.0,117.32,-46.85,0.17,0.47,100.97,40.52240,-104.92265,16369.2,15906.0,-94.41,-0.46,0.09,4.96
Data,3564.0,117.23,-46.85,0.13,0.56,98.51,40.52240,-104.92265,16374.0,15910.9,-96.08,-0.55,0.08,4.89
Data,3565.0,117.15,-46.85,0.10,0.65,95.96,40.52240,-104.92265,16378.7,15916.1,-97.50,-0.65,0.07,4.88
Data,3566.0,117.06,-46.85,0.10,0.76,93.38,40.52240,-104.92265,16383.5,15921.0,-97.52,-0.75,0.04,4.95
Data,3567.0,116.97,-46.85,0.10,0.87,90.81,40.52240,-104.92264,16388.6,15925.4,-97.52,-0.87,0.01,5.02
Data,3568.0,116.88,-46.85,0.10,0.99,88.35,40.52240,-104.92263,16393.8,15930.3,-97.52,-0.99,-0.03,5.02
Data,3569.0,116.79,-46.85,0.10,1.11,86.06,40.52240,-104.92262,16399.0,15936.0,-97.51,-1.11,-0.08,4.93
Data,3570.0,116.70,-46.85,0.10,1.24,83.96,40.52239,-104.92261,16403.9,15940.6,-97.52,-1.23,-0.13,4.77
Data,3571.0,116.62,-46.85,0.10,1.37,82.12,40.52239,-104.92259,16408.5,15944.8,-97.52,-1.35,-0.19,4.59
Data,3572.0,116.55,-46.85,0.10,1.50,80.54,40.52239,-104.92257,16412.9,15949.4,-97.52,-1.47,-0.25,4.49
Data,3573.0,116.47,-46.85,0.10,1.62,79.26,40.52240,-104.92255,16417.2,15953.6,-97.52,-1.59,-0.30,4.46
Data,3574.0,116.39,-46.85,0.10,1.73,78.31,40.52240,-104.92253,16421.6,15958.6,-97.52,-1.70,-0.35,4.51
Data,3575.0,116.31,-46.85,0.10,1.83,77.71,40.52241,-104.92251,16426.2,15962.7,-97.52,-1.79,-0.39,4.62
Data,3576.0,116.23,-46.85,0.10,1.92,77.51,40.52242,-104.92248,16431.0,15968.2,-97.52,-1.88,-0.42,4.72
Data,3577.0,116.14,-46.85,0.10,2.00,77.72,40.52243,-104.92246,16435.8,15973.1,-97.52,-1.95,-0.42,4.79
Data,3578.0,116.06,-46.85,0.10,2.06,78.39,40.52243,-104.92244,16440.7,15978.3,-97.52,-2.01,-0.41,4.83
Data,3579.0,115.97,-46.85,0.10,2.10,79.52,40.52244,-104.92242,16445.5,15981.7,-97.52,-2.07,-0.38,4.87
Data,3580.0,115.89,-46.85,0.10,2.13,81.12,40.52246,-104.92240,16450.4,15986.3,-97.52,-2.10,-0.33,4.93
Data,3581.0,115.80,-46.85,0.10,2.14,83.21,40.52247,-104.92238,16455.2,15990.7,-97.52,-2.13,-0.25,5.03
Data,3582.0,115.72,-46.85,0.10,2.14,85.74,40.52248,-104.92236,16460.1,15995.9,-97.52,-2.13,-0.16,5.15
Data,3583.0,115.63,-46.85,0.10,2.12,88.69,40.52248,-104.92233,16465.4,16000.1,-97.52,-2.12,-0.05,5.28
Data,3584.0,115.53,-46.85,0.10,2.09,92.00,40.52248,-104.92230,16471.0,16003.9,-97.44,-2.09,0.07,5.30
Data,3585.0,115.43,-46.85,0.13,2.04,95.59,40.52248,-104.92227,16476.4,16008.1,-96.09,-2.03,0.20,5.21
Data,3586.0,115.35,-46.85,0.17,1.97,99.41,40.52247,-104.92224,16481.5,16012.7,-94.28,-1.95,0.32,5.10
Data,3587.0,115.26,-46.85,0.20,1.89,103.45,40.52246,-104.92221,16486.4,16017.4,-93.63,-1.84,0.44,4.98
Data,3588.0,115.17,-46.85,0.18,1.79,107.69,40.52245,-104.92218,16491.3,16021.5,-94.27,-1.70,0.54,4.90
Data,3589.0,115.09,-46.85,0.16,1.67,112.18,40.52243,-104.92215,16496.1,16026.8,-94.86,-1.55,0.63,4.86
Data,3590.0,115.01,-46.85,0.17,1.54,117.05,40.52241,-104.92213,16501.0,16030.6,-94.34,-1.37,0.70,4.86
Data,3591.0,114.92,-46.85,0.20,1.40,122.46,40.52239,-104.92211,16505.9,16035.4,-93.63,-1.18,0.75,4.86
Data,3592.0,114.84,-46.85,0.20,1.26,128.65,40.52238,-104.92210,16510.8,16040.2,-93.43,-0.98,0.79,4.89
Data,3593.0,114.75,-46.85,0.20,1.13,135.91,40.52237,-104.92210,16515.6,16045.7,-93.44,-0.79,0.81,4.92
Data,3594.0,114.67,-46.85,0.20,1.02,144.39,40.52237,-104.92210,16520.5,16049.9,-93.47,-0.59,0.83,4.94
Data,3595.0,114.58,-46.85,0.20,0.93,154.04,40.52237,-104.92211,16525.5,16053.6,-93.49,-0.41,0.84,4.94
Data,3596.0,114.49,-46.85,0.20,0.88,164.33,40.52237,-104.92212,16530.6,16058.2,-93.49,-0.24,0.85,4.90
Data,3597.0,114.41,-46.85,0.20,0.86,174.36,40.52237,-104.92213,16535.5,16063.7,-93.49,-0.08,0.86,4.83
Data,3598.0,114.33,-46.85,0.20,0.88,183.37,40.52237,-104.92214,16540.2,16068.6,-93.49,0.05,0.87,4.80
Data,3599.0,114.25,-46.85,0.20,0.91,190.89,40.52236,-104.92214,16544.8,16073.2,-93.49,0.17,0.89,4.84
Data,3600.0,114.16,-46.85,0.20,0.95,196.94,40.52236,-104.92214,16549.7,16077.4,-93.49,0.28,0.91,4.89
Data,3601.0,114.08,-46.85,0.20,1.00,201.81,40.52235,-104.92214,16554.7,16082.1,-93.49,0.37,0.93,4.91
Data,3602.0,113.99,-46.85,0.20,1.05,205.85,40.52233,-104.92214,16559.8,16086.9,-93.49,0.46,0.95,4.89
Data,3603.0,113.91,-46.85,0.20,1.10,209.29,40.52232,-104.92214,16564.7,16091.4,-93.49,0.54,0.96,4.82
Data,3604.0,113.83,-46.85,0.20,1.15,212.29,40.52231,-104.92214,16569.4,16096.3,-93.48,0.61,0.97,4.78
Data,3605.0,113.75,-46.85,0.20,1.20,214.96,40.52230,-104.92215,16574.0,16100.6,-93.49,0.69,0.98,4.82
Data,3606.0,113.66,-46.85,0.20,1.24,217.26,40.52229,-104.92215,16578.8,16106.1,-93.50,0.75,0.99,4.91
Data,3607.0,113.58,-46.85,0.20,1.29,219.17,40.52228,-104.92217,16583.8,16110.6,-93.53,0.81,1.00,5.02
Data,3608.0,113.49,-46.85,0.20,1.33,220.66,40.52227,-104.92219,16589.0,16115.3,-93.54,0.86,1.01,5.14
Data,3609.0,113.40,-46.85,0.20,1.37,221.73,40.52227,-104.92220,16594.2,16119.9,-93.35,0.91,1.02,5.24
Data,3610.0,113.31,-46.85,0.23,1.41,222.35,40.52226,-104.92222,16599.4,16124.8,-92.78,0.95,1.04,5.33
Data,3611.0,113.22,-46.85,0.24,1.45,222.59,40.52225,-104.92224,16604.7,16128.6,-92.27,0.98,1.07,5.42
Data,3612.0,113.12,-46.85,0.22,1.49,222.53,40.52224,-104.92225,16610.2,16133.6,-92.80,1.01,1.10,5.46
Data,3613.0,113.03,-46.85,0.21,1.54,222.27,40.52224,-104.92226,16615.9,16138.4,-93.25,1.04,1.14,5.39
Data,3614.0,112.94,-46.85,0.23,1.59,221.94,40.52223,-104.92226,16621.3,16143.9,-92.77,1.07,1.19,5.26
Data,3615.0,112.85,-46.85,0.24,1.65,221.65,40.52222,-104.92226,16626.4,16148.0,-92.30,1.10,1.23,5.15
Data,3616.0,112.77,-46.85,0.23,1.71,221.46,40.52220,-104.92227,16631.3,16152.5,-92.78,1.13,1.28,5.07
Data,3617.0,112.68,-46.85,0.21,1.78,221.41,40.52219,-104.92228,16636.2,16157.3,-93.34,1.18,1.33,5.08
Data,3618.0,112.59,-46.85,0.20,1.85,221.49,40.52217,-104.92229,16641.4,16162.2,-93.54,1.22,1.38,5.14
Data,3619.0,112.50,-46.85,0.20,1.91,221.67,40.52215,-104.92231,16646.8,16167.2,-93.53,1.27,1.43,5.16
Data,3620.0,112.41,-46.85,0.20,1.98,221.87,40.52214,-104.92233,16652.0,16170.7,-93.50,1.32,1.48,5.13
Data,3621.0,112.33,-46.85,0.20,2.06,222.05,40.52212,-104.92235,16657.1,16176.1,-93.49,1.38,1.53,5.13
Data,3622.0,112.24,-46.85,0.20,2.13,222.15,40.52212,-104.92237,16662.0,16181.6,-93.48,1.43,1.58,5.15
Data,3623.0,112.16,-46.85,0.20,2.21,222.09,40.52211,-104.92239,16667.0,16186.1,-93.49,1.48,1.64,5.20
Data,3624.0,112.07,-46.85,0.20,2.29,221.88,40.52210,-104.92241,16672.3,16190.2,-93.49,1.53,1.70,5.27
Data,3625.0,111.98,-46.85,0.20,2.37,221.49,40.52208,-104.92243,16677.8,16195.7,-93.49,1.57,1.78,5.24
Data,3626.0,111.89,-46.85,0.20,2.46,220.94,40.52207,-104.92245,16683.1,16200.1,-93.49,1.61,1.86,5.11
Data,3627.0,111.80,-46.85,0.20,2.55,220.27,40.52206,-104.92247,16688.2,16204.9,-93.49,1.65,1.95,4.89
Data,3628.0,111.72,-46.85,0.20,2.64,219.53,40.52204,-104.92249,16693.0,16208.9,-93.49,1.68,2.04,4.61
Data,3629.0,111.65,-46.85,0.20,2.73,218.78,40.52202,-104.92252,16697.4,16214.0,-93.49,1.71,2.13,4.41
Data,3630.0,111.58,-46.85,0.20,2.82,218.08,40.52200,-104.92254,16701.6,16217.9,-93.49,1.74,2.22,4.31
Data,3631.0,111.51,-46.85,0.20,2.91,217.47,40.52198,-104.92256,16705.7,16222.5,-93.49,1.77,2.31,4.35
Data,3632.0,111.43,-46.85,0.20,3.00,217.01,40.52195,-104.92258,16710.0,16226.9,-93.49,1.80,2.39,4.54
Data,3633.0,111.35,-46.85,0.20,3.08,216.72,40.52192,-104.92259,16714.8,16231.2,-93.49,1.84,2.47,4.73
Data,3634.0,111.27,-46.85,0.20,3.16,216.64,40.52190,-104.92261,16719.7,16235.7,-93.49,1.89,2.54,4.88
Data,3635.0,111.19,-46.85,0.20,3.24,216.76,40.52187,-104.92263,16724.8,16239.8,-93.49,1.94,2.60,4.96
Data,3636.0,111.10,-46.85,0.20,3.33,217.08,40.52185,-104.92266,16729.8,16245.0,-93.49,2.01,2.65,4.93
Data,3637.0,111.02,-46.85,0.20,3.41,217.58,40.52183,-104.92268,16734.8,16249.1,-93.49,2.08,2.71,4.87
Data,3638.0,110.94,-46.85,0.20,3.51,218.25,40.52180,-104.92271,16739.6,16253.5,-93.49,2.17,2.75,4.80
Data,3639.0,110.86,-46.85,0.20,3.61,219.06,40.52178,-104.92274,16744.2,16258.5,-93.49,2.27,2.80,4.80
Data,3640.0,110.78,-46.85,0.20,3.72,220.00,40.52176,-104.92276,16748.8,16264.2,-93.49,2.39,2.85,4.90
Data,3641.0,110.70,-46.85,0.20,3.84,221.04,40.52174,-104.92279,16753.7,16268.5,-93.49,2.52,2.90,5.02
Data,3642.0,110.61,-46.85,0.20,3.98,222.17,40.52172,-104.92281,16758.9,16272.7,-93.49,2.67,2.95,5.12
Data,3643.0,110.52,-46.85,0.20,4.12,223.37,40.52170,-104.92284,16764.3,16277.3,-93.49,2.83,3.00,5.15
Data,3644.0,110.44,-46.85,0.20,4.28,224.63,40.52167,-104.92288,16769.6,16282.2,-93.49,3.01,3.05,5.07
Data,3645.0,110.35,-46.85,0.20,4.44,225.94,40.52164,-104.92291,16774.5,16287.0,-93.49,3.19,3.09,4.95
Data,3646.0,110.28,-46.85,0.20,4.61,227.29,40.52161,-104.92294,16779.2,16291.5,-93.49,3.39,3.13,4.86
Data,3647.0,110.20,-46.85,0.20,4.78,228.68,40.52158,-104.92298,16784.0,16297.0,-93.48,3.59,3.15,4.80
Data,3648.0,110.12,-46.85,0.20,4.95,230.10,40.52155,-104.92303,16788.8,16301.3,-93.43,3.80,3.17,4.76
Data,3649.0,110.03,-46.85,0.20,5.12,231.54,40.52152,-104.92308,16793.7,16306.1,-93.37,4.01,3.18,4.74
Data,3650.0,109.95,-46.85,0.20,5.28,232.98,40.52149,-104.92314,16798.5,16311.0,-93.53,4.22,3.18,4.74
Data,3651.0,109.88,-46.85,0.17,5.44,234.40,40.52146,-104.92319,16803.2,16317.4,-94.34,4.42,3.17,4.80
Data,3652.0,109.80,-46.85,0.13,5.60,235.79,40.52143,-104.92325,16807.8,16321.6,-96.13,4.63,3.15,4.99
Data,3653.0,109.72,-46.85,0.10,5.75,237.14,40.52141,-104.92330,16812.8,16325.6,-97.49,4.83,3.12,5.27
Data,3654.0,109.63,-46.85,0.10,5.90,238.44,40.52138,-104.92336,16818.1,16330.0,-97.52,5.03,3.09,5.56
Data,3655.0,109.53,-46.85,0.10,6.05,239.67,40.52136,-104.92342,16824.0,16335.0,-97.52,5.22,3.06,5.78
Data,3656.0,109.43,-46.85,0.10,6.19,240.81,40.52133,-104.92348,16830.1,16339.9,-97.52,5.41,3.02,5.78
Data,3657.0,109.33,-46.85,0.10,6.33,241.88,40.52131,-104.92355,16836.0,16345.4,-97.51,5.58,2.98,5.58
Data,3658.0,109.24,-46.85,0.10,6.46,242.85,40.52129,-104.92362,16841.4,16350.4,-97.52,5.75,2.95,5.27
Data,3659.0,109.16,-46.85,0.10,6.58,243.75,40.52127,-104.92369,16846.4,16355.3,-97.52,5.90,2.91,4.88
Data,3660.0,109.09,-46.85,0.10,6.69,244.59,40.52124,-104.92376,16851.0,16359.1,-97.52,6.04,2.87,4.54
Data,3661.0,109.01,-46.85,0.10,6.78,245.38,40.52122,-104.92383,16855.4,16364.9,-97.52,6.17,2.83,4.29
Data,3662.0,108.95,-46.85,0.10,6.86,246.15,40.52119,-104.92390,16859.5,16369.5,-97.52,6.28,2.78,4.17
Data,3663.0,108.88,-46.85,0.10,6.93,246.91,40.52116,-104.92398,16863.6,16374.1,-97.52,6.37,2.72,4.19
Data,3664.0,108.81,-46.85,0.10,6.98,247.68,40.52113,-104.92406,16867.7,16378.7,-97.52,6.46,2.65,4.30
Data,3665.0,108.74,-46.85,0.10,7.01,248.45,40.52110,-104.92414,16872.1,16383.9,-97.52,6.52,2.57,4.49
Data,3666.0,108.66,-46.85,0.10,7.02,249.22,40.52107,-104.92423,16876.9,16388.3,-97.52,6.56,2.49,4.64
Data,3667.0,108.58,-46.85,0.10,7.02,249.99,40.52105,-104.92431,16881.7,16394.0,-97.52,6.59,2.40,4.72
Data,3668.0,108.50,-46.85,0.10,7.00,250.76,40.52103,-104.92440,16886.5,16398.4,-97.52,6.61,2.31,4.78
Data,3669.0,108.43,-46.85,0.10,6.97,251.52,40.52102,-104.92448,16891.2,16404.0,-97.52,6.61,2.21,4.82
Data,3670.0,108.35,-46.85,0.10,6.94,252.29,40.52100,-104.92455,16895.9,16408.3,-97.52,6.61,2.11,4.87
Data,3671.0,108.27,-46.85,0.10,6.90,253.05,40.52098,-104.92462,16900.8,16413.1,-97.52,6.60,2.01,4.96
Data,3672.0,108.19,-46.85,0.10,6.85,253.83,40.52097,-104.92469,16905.8,16418.3,-97.52,6.58,1.91,5.03
Data,3673.0,108.10,-46.85,0.10,6.81,254.63,40.52095,-104.92476,16910.9,16422.7,-97.52,6.57,1.81,5.06
Data,3674.0,108.02,-46.85,0.10,6.77,255.46,40.52094,-104.92483,16916.1,16428.1,-97.52,6.56,1.70,5.04
Data,3675.0,107.94,-46.85,0.10,6.73,256.32,40.52092,-104.92490,16921.1,16432.4,-97.52,6.54,1.59,4.98
Data,3676.0,107.86,-46.85,0.10,6.69,257.21,40.52091,-104.92498,16926.0,16437.3,-97.52,6.53,1.48,4.91
Data,3677.0,107.78,-46.85,0.10,6.65,258.15,40.52090,-104.92506,16930.8,16441.5,-97.52,6.51,1.37,4.86
Data,3678.0,107.70,-46.85,0.10,6.61,259.14,40.52088,-104.92514,16935.8,16446.3,-97.52,6.49,1.24,4.83
Data,3679.0,107.62,-46.85,0.10,6.56,260.19,40.52087,-104.92522,16940.6,16451.1,-97.52,6.46,1.12,4.83
Data,3680.0,107.55,-46.85,0.10,6.51,261.30,40.52086,-104.92531,16945.3,16456.1,-97.52,6.43,0.98,4.89
Data,3681.0,107.47,-46.85,0.10,6.46,262.47,40.52086,-104.92539,16950.1,16460.1,-97.52,6.40,0.85,5.03
Data,3682.0,107.38,-46.85,0.10,6.40,263.70,40.52085,-104.92547,16955.3,16463.8,-97.52,6.37,0.70,5.17
Data,3683.0,107.30,-46.85,0.10,6.36,265.01,40.52085,-104.92554,16960.7,16469.1,-97.52,6.33,0.55,5.26
Data,3684.0,107.21,-46.85,0.10,6.32,266.38,40.52084,-104.92561,16966.1,16474.8,-97.52,6.30,0.40,5.30
Data,3685.0,107.12,-46.85,0.10,6.29,267.82,40.52083,-104.92568,16971.5,16479.5,-97.52,6.28,0.24,5.32
Data,3686.0,107.04,-46.85,0.10,6.27,269.32,40.52083,-104.92575,16976.5,16484.1,-97.52,6.27,0.07,5.37
Data,3687.0,106.96,-46.85,0.10,6.27,270.85,40.52082,-104.92582,16981.7,16489.7,-97.52,6.27,-0.09,5.53
Data,3688.0,106.87,-46.85,0.10,6.28,272.39,40.52082,-104.92588,16987.3,16494.4,-97.52,6.28,-0.26,5.71
Data,3689.0,106.77,-46.85,0.10,6.31,273.89,40.52082,-104.92595,16993.2,16499.9,-97.52,6.29,-0.43,5.82
Data,3690.0,106.67,-46.85,0.10,6.35,275.34,40.52083,-104.92602,16999.4,16504.0,-97.52,6.32,-0.59,5.81
Data,3691.0,106.57,-46.85,0.10,6.39,276.69,40.52084,-104.92610,17005.3,16509.5,-97.52,6.35,-0.75,5.62
Data,3692.0,106.49,-46.85,0.10,6.45,277.94,40.52086,-104.92617,17010.9,16514.6,-97.52,6.39,-0.89,5.35
Data,3693.0,106.40,-46.85,0.10,6.51,279.06,40.52087,-104.92624,17015.9,16519.5,-97.52,6.43,-1.03,5.19
Data,3694.0,106.33,-46.85,0.10,6.57,280.06,40.52088,-104.92632,17020.7,16524.3,-97.52,6.47,-1.15,5.14
Data,3695.0,106.25,-46.85,0.10,6.62,280.95,40.52089,-104.92639,17025.5,16529.6,-97.52,6.50,-1.26,5.29
Data,3696.0,106.16,-46.85,0.10,6.68,281.73,40.52090,-104.92647,17031.0,16534.0,-97.52,6.54,-1.36,5.53
Data,3697.0,106.07,-46.85,0.10,6.72,282.41,40.52092,-104.92655,17037.0,16539.2,-97.52,6.56,-1.44,5.63
Data,3698.0,105.97,-46.85,0.10,6.76,283.03,40.52094,-104.92664,17043.0,16543.8,-97.52,6.58,-1.52,5.59
Data,3699.0,105.88,-46.85,0.10,6.78,283.58,40.52095,-104.92673,17048.6,16548.7,-97.52,6.59,-1.59,5.45
Data,3700.0,105.80,-46.85,0.10,6.80,284.10,40.52097,-104.92681,17053.7,16554.1,-97.52,6.60,-1.66,5.25
Data,3701.0,105.72,-46.85,0.10,6.82,284.60,40.52098,-104.92689,17058.6,16558.7,-97.52,6.60,-1.72,5.14
Data,3702.0,105.64,-46.85,0.10,6.84,285.10,40.52100,-104.92697,17063.7,16564.3,-97.52,6.60,-1.78,5.12
Data,3703.0,105.56,-46.85,0.10,6.86,285.62,40.52102,-104.92704,17068.9,16569.3,-97.52,6.60,-1.85,5.12
Data,3704.0,105.47,-46.85,0.10,6.88,286.17,40.52103,-104.92712,17074.1,16574.2,-97.52,6.61,-1.92,5.14
Data,3705.0,105.39,-46.85,0.10,6.92,286.78,40.52104,-104.92718,17079.3,16579.6,-97.52,6.63,-2.00,5.13
Data,3706.0,105.31,-46.85,0.10,6.97,287.46,40.52105,-104.92724,17084.4,16586.1,-97.52,6.65,-2.09,5.10
