FileFormat,CSV
Data,4084.0,109.95,-46.85,0.50,2.75,200.03,40.45027,-104.97802,16785.8,16408.9,-87.83,0.94,2.59,4.78
Data,4085.0,109.87,-46.85,0.50,2.81,198.19,40.45025,-104.97802,16790.5,16413.4,-87.81,0.88,2.67,4.80
Data,4086.0,109.79,-46.85,0.50,2.86,196.86,40.45022,-104.97802,16795.2,16418.5,-87.87,0.83,2.74,4.90
Data,4087.0,109.71,-46.85,0.47,2.91,196.06,40.45019,-104.97803,16800.0,16423.0,-88.22,0.81,2.80,5.08
Data,4088.0,109.63,-46.85,0.43,2.95,195.79,40.45016,-104.97805,16805.1,16428.0,-88.83,0.80,2.84,5.31
Data,4089.0,109.53,-46.85,0.40,2.97,196.07,40.45012,-104.97806,16810.7,16433.1,-89.26,0.82,2.86,5.54
Data,4090.0,109.44,-46.85,0.40,2.97,196.90,40.45009,-104.97807,16816.5,16438.3,-89.31,0.86,2.85,5.64
Data,4091.0,109.34,-46.85,0.40,2.96,198.32,40.45005,-104.97808,16822.3,16443.0,-89.29,0.93,2.81,5.62
Data,4092.0,109.25,-46.85,0.40,2.92,200.37,40.45002,-104.97809,16827.9,16447.8,-89.26,1.02,2.74,5.54
Data,4093.0,109.16,-46.85,0.40,2.87,203.10,40.44999,-104.97809,16833.3,16452.9,-89.26,1.13,2.64,5.41
Data,4094.0,109.07,-46.85,0.40,2.82,206.55,40.44996,-104.97810,16838.5,16457.8,-89.26,1.26,2.52,5.32
Data,4095.0,108.99,-46.85,0.40,2.77,210.70,40.44994,-104.97811,16843.8,16463.4,-89.26,1.42,2.38,5.28
Data,4096.0,108.90,-46.85,0.40,2.74,215.49,40.44993,-104.97813,16849.0,16467.9,-89.26,1.59,2.23,5.29
Data,4097.0,108.82,-46.85,0.40,2.72,220.78,40.44992,-104.97815,16854.3,16472.5,-89.26,1.78,2.06,5.34
Data,4098.0,108.73,-46.85,0.40,2.73,226.34,40.44991,-104.97817,16859.6,16477.7,-89.26,1.98,1.89,5.39
Data,4099.0,108.64,-46.85,0.40,2.77,231.96,40.44989,-104.97821,16865.0,16482.8,-89.26,2.18,1.71,5.42
Data,4100.0,108.55,-46.85,0.40,2.83,237.43,40.44988,-104.97824,16870.7,16487.9,-89.26,2.38,1.52,5.34
Data,4101.0,108.46,-46.85,0.40,2.91,242.59,40.44988,-104.97828,16876.1,16492.6,-89.26,2.58,1.34,5.14
Data,4102.0,108.38,-46.85,0.40,3.01,247.35,40.44988,-104.97832,16881.1,16496.1,-89.25,2.77,1.16,4.92
Data,4103.0,108.30,-46.85,0.40,3.12,251.68,40.44988,-104.97837,16885.9,16500.9,-89.23,2.96,0.98,4.71
Data,4104.0,108.22,-46.85,0.40,3.24,255.61,40.44987,-104.97842,16890.4,16506.0,-89.20,3.13,0.80,4.62
Data,4105.0,108.15,-46.85,0.40,3.36,259.18,40.44986,-104.97846,16894.9,16511.1,-89.28,3.30,0.63,4.71
Data,4106.0,108.08,-46.85,0.37,3.50,262.47,40.44986,-104.97850,16899.5,16516.5,-89.69,3.47,0.46,4.96
Data,4107.0,107.99,-46.85,0.33,3.65,265.51,40.44986,-104.97854,16904.5,16521.2,-90.50,3.64,0.29,5.35
Data,4108.0,107.90,-46.85,0.30,3.81,268.34,40.44985,-104.97857,16910.1,16526.3,-91.02,3.80,0.11,5.74
Data,4109.0,107.80,-46.85,0.30,3.98,270.99,40.44984,-104.97860,16916.2,16531.0,-91.11,3.98,-0.07,5.98
Data,4110.0,107.70,-46.85,0.30,4.16,273.47,40.44984,-104.97863,16922.5,16536.5,-91.07,4.15,-0.25,6.05
Data,4111.0,107.60,-46.85,0.30,4.35,275.76,40.44984,-104.97867,16928.6,16542.1,-91.04,4.33,-0.44,5.89
Data,4112.0,107.51,-46.85,0.30,4.55,277.89,40.44985,-104.97871,16934.4,16547.3,-91.03,4.51,-0.62,5.56
Data,4113.0,107.42,-46.85,0.30,4.74,279.85,40.44985,-104.97877,16939.8,16552.8,-91.04,4.67,-0.81,5.18
Data,4114.0,107.34,-46.85,0.30,4.92,281.67,40.44985,-104.97884,16944.6,16558.4,-91.04,4.82,-1.00,4.81
Data,4115.0,107.27,-46.85,0.30,5.08,283.35,40.44986,-104.97891,16949.2,16563.0,-91.04,4.94,-1.17,4.55
Data,4116.0,107.20,-46.85,0.30,5.22,284.91,40.44987,-104.97899,16953.6,16567.5,-91.04,5.04,-1.34,4.43
Data,4117.0,107.13,-46.85,0.30,5.33,286.34,40.44989,-104.97907,16957.9,16572.2,-91.04,5.11,-1.50,4.45
Data,4118.0,107.06,-46.85,0.30,5.40,287.62,40.44991,-104.97914,16962.3,16576.8,-91.04,5.15,-1.64,4.58
Data,4119.0,106.98,-46.85,0.30,5.45,288.76,40.44993,-104.97921,16967.0,16581.8,-91.04,5.16,-1.75,4.72
Data,4120.0,106.90,-46.85,0.30,5.48,289.74,40.44995,-104.97928,16972.0,16587.2,-91.04,5.15,-1.85,4.84
Data,4121.0,106.82,-46.85,0.30,5.48,290.55,40.44997,-104.97933,16977.1,16592.5,-91.04,5.13,-1.92,4.89
Data,4122.0,106.74,-46.85,0.30,5.46,291.18,40.45000,-104.97939,16982.0,16596.8,-91.04,5.09,-1.97,4.87
Data,4123.0,106.66,-46.85,0.30,5.44,291.64,40.45002,-104.97943,16986.6,16601.7,-91.04,5.05,-2.01,4.89
Data,4124.0,106.59,-46.85,0.30,5.40,291.92,40.45004,-104.97949,16991.4,16606.6,-91.04,5.01,-2.02,4.97
Data,4125.0,106.51,-46.85,0.30,5.36,292.05,40.45005,-104.97954,16996.4,16611.3,-91.04,4.97,-2.01,5.07
Data,4126.0,106.42,-46.85,0.30,5.31,292.02,40.45007,-104.97959,17001.6,16616.7,-91.04,4.92,-1.99,5.17
Data,4127.0,106.34,-46.85,0.30,5.25,291.85,40.45009,-104.97965,17006.9,16621.4,-91.04,4.88,-1.96,5.22
Data,4128.0,106.25,-46.85,0.30,5.20,291.57,40.45010,-104.97971,17012.2,16626.7,-91.04,4.83,-1.91,5.18
Data,4129.0,106.17,-46.85,0.30,5.14,291.18,40.45012,-104.97977,17017.4,16631.4,-91.04,4.79,-1.86,5.09
Data,4130.0,106.09,-46.85,0.30,5.07,290.69,40.45013,-104.97983,17022.4,16635.7,-91.04,4.75,-1.79,4.95
Data,4131.0,106.01,-46.85,0.30,5.01,290.12,40.45014,-104.97989,17027.3,16640.9,-91.04,4.70,-1.72,4.83
Data,4132.0,105.93,-46.85,0.30,4.95,289.47,40.45016,-104.97994,17032.1,16645.7,-91.04,4.67,-1.65,4.78
Data,4133.0,105.86,-46.85,0.30,4.89,288.74,40.45017,-104.98000,17036.7,16651.3,-91.03,4.63,-1.57,4.81
Data,4134.0,105.79,-46.85,0.30,4.85,287.93,40.45018,-104.98005,17041.3,16655.9,-91.00,4.61,-1.49,4.98
Data,4135.0,105.70,-46.85,0.30,4.81,287.07,40.45019,-104.98010,17046.5,16660.9,-90.96,4.59,-1.41,5.20
Data,4136.0,105.62,-46.85,0.30,4.78,286.15,40.45020,-104.98014,17051.9,16665.4,-91.05,4.59,-1.33,5.37
Data,4137.0,105.53,-46.85,0.27,4.76,285.20,40.45021,-104.98019,17057.6,16670.2,-91.64,4.59,-1.25,5.47
Data,4138.0,105.44,-46.85,0.23,4.75,284.24,40.45022,-104.98023,17063.1,16674.5,-92.69,4.61,-1.17,5.47
Data,4139.0,105.35,-46.85,0.20,4.75,283.28,40.45023,-104.98029,17068.4,16679.0,-93.48,4.63,-1.09,5.42
Data,4140.0,105.27,-46.85,0.20,4.76,282.36,40.45024,-104.98034,17073.6,16684.0,-93.59,4.65,-1.02,5.38
Data,4141.0,105.19,-46.85,0.20,4.76,281.47,40.45025,-104.98040,17079.0,16688.9,-93.54,4.67,-0.95,5.35
Data,4142.0,105.10,-46.85,0.20,4.77,280.64,40.45025,-104.98046,17084.5,16693.7,-93.50,4.69,-0.88,5.27
Data,4143.0,105.01,-46.85,0.20,4.77,279.87,40.45026,-104.98052,17089.8,16698.5,-93.48,4.70,-0.82,5.14
Data,4144.0,104.93,-46.85,0.20,4.77,279.15,40.45026,-104.98058,17094.9,16703.6,-93.48,4.71,-0.76,5.05
Data,4145.0,104.86,-46.85,0.20,4.76,278.49,40.45027,-104.98064,17099.7,16708.0,-93.49,4.71,-0.70,4.98
Data,4146.0,104.78,-46.85,0.20,4.75,277.89,40.45028,-104.98070,17104.5,16713.4,-93.49,4.70,-0.65,4.97
Data,4147.0,104.70,-46.85,0.20,4.73,277.35,40.45028,-104.98076,17109.6,16718.2,-93.49,4.69,-0.61,5.01
Data,4148.0,104.62,-46.85,0.20,4.71,276.86,40.45029,-104.98082,17114.7,16723.1,-93.49,4.68,-0.56,5.02
Data,4149.0,104.54,-46.85,0.20,4.69,276.43,40.45029,-104.98087,17119.9,16727.4,-93.48,4.66,-0.53,4.96
Data,4150.0,104.46,-46.85,0.20,4.67,276.08,40.45030,-104.98092,17124.8,16732.3,-93.43,4.65,-0.49,4.89
Data,4151.0,104.39,-46.85,0.20,4.65,275.79,40.45030,-104.98097,17129.6,16736.7,-93.38,4.63,-0.47,4.83
Data,4152.0,104.31,-46.85,0.20,4.63,275.56,40.45030,-104.98102,17134.4,16741.1,-93.49,4.61,-0.45,4.82
Data,4153.0,104.23,-46.85,0.17,4.62,275.40,40.45030,-104.98108,17139.2,16746.2,-94.41,4.60,-0.43,4.91
Data,4154.0,104.16,-46.85,0.13,4.60,275.28,40.45031,-104.98113,17143.9,16751.0,-96.08,4.58,-0.42,5.06
Data,4155.0,104.08,-46.85,0.10,4.58,275.19,40.45031,-104.98118,17149.0,16755.5,-97.50,4.56,-0.41,5.26
Data,4156.0,103.99,-46.85,0.10,4.56,275.11,40.45031,-104.98124,17154.5,16760.7,-97.52,4.54,-0.41,5.41
Data,4157.0,103.90,-46.85,0.10,4.54,275.01,40.45032,-104.98129,17160.2,16765.4,-97.52,4.52,-0.40,5.39
Data,4158.0,103.82,-46.85,0.10,4.51,274.89,40.45032,-104.98135,17165.8,16770.8,-97.52,4.49,-0.38,5.25
Data,4159.0,103.74,-46.85,0.10,4.48,274.71,40.45033,-104.98141,17170.9,16775.9,-97.51,4.46,-0.37,5.04
Data,4160.0,103.66,-46.85,0.10,4.45,274.45,40.45033,-104.98146,17175.6,16780.9,-97.52,4.43,-0.35,4.82
Data,4161.0,103.59,-46.85,0.10,4.41,274.10,40.45034,-104.98151,17180.0,16786.3,-97.52,4.40,-0.32,4.73
Data,4162.0,103.52,-46.85,0.10,4.38,273.64,40.45034,-104.98156,17184.7,16790.8,-97.52,4.37,-0.28,4.72
Data,4163.0,103.44,-46.85,0.10,4.35,273.06,40.45035,-104.98161,17189.7,16796.2,-97.52,4.34,-0.23,4.67
Data,4164.0,103.37,-46.85,0.10,4.31,272.38,40.45035,-104.98166,17194.5,16801.4,-97.52,4.31,-0.18,4.60
Data,4165.0,103.30,-46.85,0.10,4.29,271.59,40.45035,-104.98171,17199.1,16806.0,-97.52,4.28,-0.12,4.54
Data,4166.0,103.23,-46.85,0.10,4.26,270.71,40.45035,-104.98176,17203.4,16810.4,-97.52,4.26,-0.05,4.50
Data,4167.0,103.16,-46.85,0.10,4.24,269.76,40.45035,-104.98181,17207.8,16816.1,-97.52,4.24,0.02,4.58
Data,4168.0,103.09,-46.85,0.10,4.21,268.74,40.45035,-104.98186,17212.4,16821.1,-97.52,4.21,0.09,4.75
Data,4169.0,103.01,-46.85,0.10,4.20,267.66,40.45035,-104.98191,17217.4,16826.2,-97.52,4.19,0.17,4.95
Data,4170.0,102.93,-46.85,0.10,4.18,266.53,40.45034,-104.98196,17222.5,16831.1,-97.52,4.17,0.25,5.14
Data,4171.0,102.85,-46.85,0.10,4.16,265.35,40.45033,-104.98201,17227.8,16836.2,-97.52,4.15,0.34,5.33
Data,4172.0,102.77,-46.85,0.10,4.14,264.12,40.45033,-104.98206,17233.1,16841.5,-97.52,4.12,0.42,5.53
Data,4173.0,102.68,-46.85,0.10,4.13,262.83,40.45033,-104.98211,17238.7,16846.2,-97.52,4.09,0.52,5.74
Data,4174.0,102.59,-46.85,0.10,4.11,261.47,40.45032,-104.98215,17244.5,16851.2,-97.52,4.06,0.61,5.94
Data,4175.0,102.50,-46.85,0.10,4.09,260.05,40.45031,-104.98220,17250.6,16855.8,-97.52,4.03,0.71,6.10
Data,4176.0,102.40,-46.85,0.10,4.08,258.54,40.45031,-104.98224,17256.8,16861.3,-97.52,3.99,0.81,6.17
Data,4177.0,102.30,-46.85,0.10,4.06,256.94,40.45030,-104.98229,17263.0,16866.3,-97.52,3.96,0.92,6.18
Data,4178.0,102.21,-46.85,0.10,4.04,255.25,40.45030,-104.98233,17269.2,16871.0,-97.52,3.91,1.03,6.12
Data,4179.0,102.12,-46.85,0.10,4.03,253.44,40.45029,-104.98238,17275.1,16876.2,-97.52,3.86,1.15,6.01
Data,4180.0,102.03,-46.85,0.10,4.02,251.54,40.45028,-104.98242,17281.0,16881.3,-97.52,3.81,1.27,5.85
Data,4181.0,101.93,-46.85,0.10,4.00,249.53,40.45027,-104.98247,17287.0,16886.0,-97.52,3.75,1.40,5.64
Data,4182.0,101.85,-46.85,0.10,3.99,247.43,40.45025,-104.98252,17292.7,16890.5,-97.52,3.68,1.53,5.36
Data,4183.0,101.77,-46.85,0.10,3.97,245.26,40.45024,-104.98257,17297.8,16896.0,-97.52,3.61,1.66,5.07
Data,4184.0,101.70,-46.85,0.10,3.96,243.05,40.45022,-104.98261,17302.5,16900.4,-97.52,3.53,1.80,4.87
Data,4185.0,101.62,-46.85,0.10,3.95,240.83,40.45019,-104.98266,17307.2,16905.7,-97.52,3.45,1.93,4.76
Data,4186.0,101.55,-46.85,0.10,3.95,238.63,40.45017,-104.98270,17312.0,16910.5,-97.52,3.37,2.05,4.71
Data,4187.0,101.48,-46.85,0.10,3.95,236.50,40.45015,-104.98274,17316.8,16915.5,-97.52,3.29,2.18,4.71
Data,4188.0,101.41,-46.85,0.10,3.95,234.49,40.45013,-104.98277,17321.4,16920.6,-97.52,3.22,2.30,4.73
Data,4189.0,101.33,-46.85,0.10,3.97,232.63,40.45011,-104.98281,17326.2,16925.0,-97.52,3.16,2.41,4.74
Data,4190.0,101.26,-46.85,0.10,4.01,230.97,40.45008,-104.98284,17331.1,16930.2,-97.52,3.11,2.52,4.74
Data,4191.0,101.19,-46.85,0.10,4.05,229.53,40.45006,-104.98286,17335.8,16934.6,-97.52,3.08,2.63,4.72
Data,4192.0,101.11,-46.85,0.10,4.11,228.35,40.45004,-104.98289,17340.5,16939.9,-97.52,3.07,2.73,4.73
Data,4193.0,101.04,-46.85,0.10,4.19,227.42,40.45001,-104.98292,17345.1,16945.1,-97.52,3.08,2.83,4.79
Data,4194.0,100.97,-46.85,0.10,4.28,226.74,40.44998,-104.98295,17349.9,16950.2,-97.52,3.12,2.93,4.89
Data,4196.0,100.82,-46.85,0.10,4.50,226.05,40.44993,-104.98302,17360.0,16960.1,-97.52,3.24,3.12,5.14
Data,4197.0,100.74,-46.85,0.10,4.63,225.98,40.44990,-104.98305,17365.2,16965.0,-97.52,3.33,3.22,5.25
Data,4198.0,100.66,-46.85,0.10,4.77,226.04,40.44987,-104.98308,17370.4,16969.3,-97.52,3.43,3.31,5.30
Data,4199.0,100.58,-46.85,0.10,4.92,226.19,40.44984,-104.98311,17375.8,16974.6,-97.52,3.55,3.41,5.26
Data,4200.0,100.49,-46.85,0.10,5.08,226.39,40.44982,-104.98315,17381.3,16979.8,-97.52,3.68,3.50,5.13
Data,4201.0,100.42,-46.85,0.10,5.24,226.60,40.44980,-104.98319,17386.4,16984.8,-97.52,3.81,3.60,4.90
Data,4202.0,100.35,-46.85,0.10,5.40,226.76,40.44977,-104.98324,17391.1,16989.7,-97.52,3.93,3.70,4.69
Data,4203.0,100.28,-46.85,0.10,5.55,226.87,40.44974,-104.98329,17395.4,16994.3,-97.52,4.05,3.79,4.60
Data,4204.0,100.21,-46.85,0.10,5.68,226.89,40.44970,-104.98335,17399.9,16999.2,-97.52,4.15,3.88,4.60
Data,4205.0,100.14,-46.85,0.10,5.79,226.82,40.44967,-104.98341,17404.5,17003.5,-97.52,4.22,3.96,4.70
Data,4206.0,100.07,-46.85,0.10,5.87,226.67,40.44964,-104.98348,17409.3,17008.7,-97.52,4.27,4.03,4.83
Data,4207.0,99.99,-46.85,0.10,5.92,226.45,40.44959,-104.98354,17414.3,17013.2,-97.52,4.29,4.08,4.87
Data,4208.0,99.92,-46.85,0.10,5.94,226.18,40.44955,-104.98361,17419.4,17018.0,-97.52,4.29,4.11,4.84
Data,4209.0,99.84,-46.85,0.10,5.93,225.88,40.44950,-104.98367,17424.3,17023.2,-97.52,4.26,4.13,4.73
Data,4210.0,99.77,-46.85,0.10,5.88,225.60,40.44946,-104.98373,17428.9,17028.5,-97.52,4.20,4.12,4.60
Data,4211.0,99.71,-46.85,0.10,5.82,225.34,40.44941,-104.98378,17433.4,17033.2,-97.52,4.14,4.09,4.58
Data,4212.0,99.64,-46.85,0.10,5.73,225.14,40.44937,-104.98383,17437.7,17037.5,-97.52,4.06,4.04,4.67
Data,4213.0,99.57,-46.85,0.10,5.63,225.03,40.44934,-104.98387,17442.3,17042.1,-97.52,3.98,3.98,4.89
Data,4214.0,99.50,-46.85,0.10,5.52,225.03,40.44931,-104.98391,17447.4,17046.7,-97.52,3.91,3.90,5.19
Data,4215.0,99.41,-46.85,0.10,5.42,225.15,40.44928,-104.98394,17452.9,17051.3,-97.52,3.84,3.82,5.42
Data,4216.0,99.33,-46.85,0.10,5.32,225.41,40.44925,-104.98398,17458.6,17056.1,-97.52,3.79,3.74,5.56
Data,4217.0,99.24,-46.85,0.10,5.24,225.83,40.44922,-104.98401,17464.1,17060.8,-97.52,3.76,3.65,5.62
Data,4218.0,99.16,-46.85,0.10,5.16,226.42,40.44920,-104.98405,17469.7,17065.4,-97.52,3.74,3.56,5.59
Data,4219.0,99.08,-46.85,0.10,5.10,227.18,40.44917,-104.98408,17475.3,17070.4,-97.52,3.74,3.47,5.51
Data,4220.0,99.00,-46.85,0.10,5.05,228.10,40.44913,-104.98412,17480.8,17074.8,-97.52,3.76,3.37,5.38
Data,4221.0,98.92,-46.85,0.10,5.01,229.19,40.44910,-104.98417,17486.1,17079.1,-97.52,3.79,3.27,5.23
Data,4222.0,98.84,-46.85,0.10,4.97,230.41,40.44906,-104.98422,17491.2,17084.2,-97.52,3.83,3.17,5.07
Data,4224.0,98.69,-46.85,0.10,4.93,233.13,40.44900,-104.98432,17501.0,17093.7,-97.52,3.95,2.96,4.81
Data,4225.0,98.62,-46.85,0.10,4.92,234.57,40.44898,-104.98437,17505.8,17098.3,-97.52,4.01,2.85,4.73
Data,4226.0,98.55,-46.85,0.10,4.93,236.00,40.44895,-104.98443,17510.5,17103.7,-97.52,4.09,2.76,4.69
Data,4227.0,98.48,-46.85,0.10,4.95,237.38,40.44894,-104.98448,17515.0,17108.3,-97.52,4.17,2.67,4.68
Data,4228.0,98.42,-46.85,0.10,4.98,238.68,40.44892,-104.98453,17519.7,17112.8,-97.52,4.25,2.59,4.68
Data,4229.0,98.34,-46.85,0.10,5.02,239.86,40.44890,-104.98458,17524.6,17118.0,-97.52,4.34,2.52,4.66
Data,4230.0,98.27,-46.85,0.10,5.08,240.89,40.44889,-104.98462,17529.4,17122.6,-97.52,4.44,2.47,4.59
Data,4231.0,98.21,-46.85,0.10,5.15,241.77,40.44887,-104.98467,17533.8,17127.7,-97.52,4.54,2.44,4.51
Data,4232.0,98.14,-46.85,0.10,5.24,242.48,40.44886,-104.98472,17538.1,17131.9,-97.52,4.64,2.42,4.50
Data,4233.0,98.08,-46.85,0.10,5.33,243.05,40.44884,-104.98477,17542.5,17136.7,-97.52,4.75,2.41,4.55
Data,4234.0,98.01,-46.85,0.10,5.42,243.49,40.44882,-104.98483,17547.2,17141.6,-97.52,4.85,2.42,4.58
Data,4235.0,97.94,-46.85,0.10,5.51,243.83,40.44879,-104.98489,17551.9,17146.2,-97.52,4.95,2.43,4.59
Data,4236.0,97.87,-46.85,0.10,5.60,244.08,40.44877,-104.98495,17556.6,17151.0,-97.52,5.04,2.45,4.53
Data,4237.0,97.80,-46.85,0.10,5.67,244.27,40.44874,-104.98502,17561.1,17155.3,-97.52,5.11,2.46,4.43
Data,4238.0,97.74,-46.85,0.10,5.73,244.41,40.44871,-104.98509,17565.4,17159.9,-97.52,5.17,2.48,4.38
Data,4239.0,97.68,-46.85,0.10,5.78,244.51,40.44868,-104.98516,17569.7,17164.4,-97.52,5.22,2.49,4.40
Data,4240.0,97.61,-46.85,0.10,5.81,244.58,40.44865,-104.98523,17574.0,17168.8,-97.52,5.24,2.49,4.50
Data,4241.0,97.54,-46.85,0.10,5.82,244.60,40.44862,-104.98530,17578.6,17173.9,-97.52,5.26,2.50,4.67
Data,4242.0,97.47,-46.85,0.10,5.82,244.56,40.44860,-104.98537,17583.5,17178.7,-97.52,5.26,2.50,4.80
Data,4243.0,97.40,-46.85,0.10,5.82,244.44,40.44857,-104.98543,17588.4,17183.3,-97.52,5.25,2.51,4.89
Data,4244.0,97.33,-46.85,0.10,5.81,244.23,40.44855,-104.98549,17593.4,17187.5,-97.52,5.24,2.53,4.94
Data,4245.0,97.26,-46.85,0.10,5.82,243.90,40.44853,-104.98555,17598.2,17192.3,-97.52,5.22,2.56,4.98
Data,4246.0,97.18,-46.85,0.10,5.83,243.45,40.44852,-104.98560,17603.1,17196.3,-97.52,5.22,2.61,5.02
Data,4247.0,97.11,-46.85,0.10,5.86,242.86,40.44851,-104.98566,17608.1,17201.0,-97.52,5.22,2.67,5.08
Data,4248.0,97.03,-46.85,0.10,5.91,242.13,40.44849,-104.98571,17613.3,17205.7,-97.52,5.23,2.76,5.10
Data,4249.0,96.96,-46.85,0.10,5.98,241.29,40.44847,-104.98576,17618.5,17210.8,-97.52,5.25,2.87,5.07
Data,4250.0,96.88,-46.85,0.10,6.07,240.36,40.44845,-104.98581,17623.6,17216.0,-97.52,5.28,3.00,4.99
Data,4251.0,96.81,-46.85,0.10,6.18,239.36,40.44843,-104.98586,17628.6,17220.4,-97.52,5.32,3.15,4.88
Data,4252.0,96.74,-46.85,0.10,6.30,238.34,40.44841,-104.98592,17633.3,17225.4,-97.52,5.36,3.31,4.78
Data,4253.0,96.67,-46.85,0.10,6.43,237.33,40.44837,-104.98599,17638.0,17229.8,-97.52,5.41,3.47,4.75
Data,4254.0,96.60,-46.85,0.10,6.55,236.36,40.44833,-104.98606,17642.7,17234.0,-97.52,5.45,3.63,4.78
Data,4255.0,96.53,-46.85,0.10,6.67,235.43,40.44829,-104.98614,17647.5,17239.0,-97.52,5.49,3.79,4.86
Data,4256.0,96.46,-46.85,0.10,6.78,234.56,40.44825,-104.98622,17652.4,17243.6,-97.52,5.53,3.93,5.00
Data,4257.0,96.39,-46.85,0.10,6.88,233.76,40.44822,-104.98629,17657.5,17248.9,-97.52,5.55,4.07,5.15
Data,4258.0,96.31,-46.85,0.10,6.97,233.05,40.44817,-104.98636,17662.7,17253.1,-97.52,5.57,4.19,5.30
Data,4259.0,96.24,-46.85,0.10,7.06,232.44,40.44813,-104.98643,17668.0,17257.7,-97.52,5.59,4.30,5.42
Data,4260.0,96.16,-46.85,0.10,7.13,231.95,40.44810,-104.98649,17673.5,17261.5,-97.52,5.62,4.40,5.50
Data,4261.0,96.07,-46.85,0.10,7.20,231.59,40.44806,-104.98654,17679.1,17265.8,-97.52,5.64,4.47,5.46
Data,4262.0,96.00,-46.85,0.10,7.27,231.38,40.44802,-104.98660,17684.6,17270.0,-97.52,5.68,4.54,5.31
Data,4263.0,95.92,-46.85,0.10,7.33,231.32,40.44797,-104.98665,17689.9,17274.2,-97.52,5.72,4.58,5.07
Data,4264.0,95.85,-46.85,0.10,7.38,231.41,40.44793,-104.98672,17694.8,17278.8,-97.52,5.77,4.60,4.76
Data,4265.0,95.78,-46.85,0.10,7.42,231.65,40.44789,-104.98678,17699.5,17283.1,-97.52,5.82,4.60,4.49
Data,4266.0,95.72,-46.85,0.10,7.45,232.03,40.44785,-104.98685,17703.7,17287.6,-97.52,5.87,4.58,4.30
Data,4267.0,95.66,-46.85,0.10,7.46,232.53,40.44780,-104.98692,17707.6,17291.5,-97.52,5.92,4.54,4.25
Data,4268.0,95.60,-46.85,0.10,7.46,233.16,40.44776,-104.98700,17711.7,17295.6,-97.52,5.97,4.47,4.37
Data,4269.0,95.54,-46.85,0.10,7.44,233.91,40.44771,-104.98708,17716.3,17300.3,-97.52,6.01,4.38,4.49
Data,4270.0,95.47,-46.85,0.10,7.41,234.76,40.44767,-104.98716,17721.1,17304.3,-97.52,6.05,4.27,4.52
Data,4271.0,95.40,-46.85,0.10,7.36,235.72,40.44763,-104.98724,17725.9,17309.0,-97.52,6.08,4.14,4.45
Data,4272.0,95.33,-46.85,0.10,7.30,236.79,40.44759,-104.98732,17730.4,17313.2,-97.52,6.11,4.00,4.29
Data,4273.0,95.28,-46.85,0.10,7.23,237.95,40.44755,-104.98739,17734.5,17317.8,-97.52,6.13,3.84,4.18
Data,4274.0,95.22,-46.85,0.10,7.17,239.21,40.44752,-104.98745,17738.4,17322.4,-97.52,6.16,3.67,4.26
Data,4275.0,95.16,-46.85,0.10,7.10,240.54,40.44749,-104.98752,17742.5,17326.8,-97.52,6.18,3.49,4.49
Data,4276.0,95.10,-46.85,0.10,7.05,241.92,40.44746,-104.98758,17747.0,17331.2,-97.52,6.22,3.32,4.87
Data,4277.0,95.02,-46.85,0.10,7.00,243.32,40.44743,-104.98765,17752.1,17335.7,-97.52,6.26,3.14,5.27
Data,4278.0,94.94,-46.85,0.10,6.97,244.70,40.44741,-104.98771,17757.7,17340.9,-97.52,6.30,2.98,5.48
Data,4279.0,94.86,-46.85,0.10,6.94,246.03,40.44739,-104.98779,17763.6,17345.2,-97.52,6.34,2.82,5.50
Data,4280.0,94.78,-46.85,0.10,6.93,247.27,40.44737,-104.98787,17769.3,17349.8,-97.52,6.39,2.68,5.26
Data,4281.0,94.70,-46.85,0.10,6.91,248.38,40.44734,-104.98795,17774.3,17354.5,-97.52,6.43,2.55,4.85
Data,4282.0,94.64,-46.85,0.10,6.90,249.36,40.44732,-104.98803,17778.8,17359.3,-97.52,6.46,2.43,4.48
Data,4283.0,94.58,-46.85,0.10,6.89,250.19,40.44730,-104.98812,17782.9,17363.5,-97.52,6.48,2.34,4.19
Data,4284.0,94.52,-46.85,0.10,6.88,250.85,40.44728,-104.98821,17786.9,17368.3,-97.52,6.50,2.26,4.04
Data,4285.0,94.47,-46.85,0.10,6.87,251.37,40.44726,-104.98830,17790.9,17372.5,-97.52,6.51,2.20,4.02
Data,4286.0,94.41,-46.85,0.10,6.87,251.73,40.44724,-104.98838,17794.9,17376.9,-97.52,6.52,2.15,4.06
Data,4287.0,94.35,-46.85,0.10,6.87,251.94,40.44723,-104.98846,17799.1,17381.3,-97.52,6.54,2.13,4.14
Data,4288.0,94.29,-46.85,0.10,6.90,252.01,40.44721,-104.98853,17803.3,17385.4,-97.52,6.56,2.13,4.24
Data,4289.0,94.23,-46.85,0.10,6.94,251.96,40.44720,-104.98860,17807.6,17389.9,-97.52,6.60,2.15,4.35
Data,4290.0,94.17,-46.85,0.10,7.01,251.81,40.44718,-104.98866,17811.9,17393.9,-97.52,6.66,2.19,4.45
Data,4291.0,94.10,-46.85,0.10,7.11,251.57,40.44717,-104.98872,17816.4,17398.6,-97.52,6.74,2.25,4.55
Data,4292.0,94.04,-46.85,0.10,7.23,251.29,40.44715,-104.98878,17821.1,17402.7,-97.52,6.85,2.32,4.60
