FileFormat,CSV
Year,2021
Month,06
Day,25
Hour,17
Minute,38
Second,00
Ascending,"true"
latitude,40.590000,"units=deg"
longitude,-105.141500,"units=deg"
altitude,1571.9,"units=m"
gpsaltitude,1571.9,"units=m"
project,"PRE-CIP-2021"
agency,"CSU"
sondeid,"1838"
sondetype,"Storm Tracker"
launchsite,"Christman Field"
Fields,Time,Pressure,temp,RH,Speed,Direction,Latitude,Longitude,gpsalt,sats
Units,sec,mb,deg C,%,m/s,deg,deg,deg,m
Data,2688.0, 186.94,-32.99, 0.00, 17.73, 68.80, 40.62144,-104.91414,12803.5, 6
Data,2689.0, 186.84,-32.98, 0.00, 18.12, 65.59, 40.62150,-104.91395,12808.6, 6
Data,2690.0, 186.70,-33.00, 0.00, 17.98, 66.98, 40.62157,-104.91376,12813.8, 6
Data,2691.0, 186.56,-33.02, 0.00, 17.99, 65.14, 40.62164,-104.91358,12818.0, 6
Data,2692.0, 186.43,-33.01, 0.00, 18.62, 67.92, 40.62171,-104.91338,12822.3, 6
Data,2693.0, 186.28,-33.02, 0.00, 17.73, 66.40, 40.62177,-104.91319,12826.5, 6
Data,2694.0, 186.21,-33.03, 0.00, 18.02, 66.71, 40.62184,-104.91300,12831.4, 6
Data,2695.0, 186.03,-33.05, 0.00, 17.91, 68.12, 40.62190,-104.91281,12835.9, 6
Data,2696.0, 185.97,-33.05, 0.00, 17.48, 68.18, 40.62197,-104.91264,12839.0, 6
Data,2697.0, 185.79,-33.11, 0.00, 17.26, 70.99, 40.62202,-104.91244,12844.7, 6
Data,2699.0, 185.56,-33.14, 0.00, 17.43, 72.92, 40.62211,-104.91205,12855.8, 6
Data,2701.0, 185.29,-33.17, 0.00, 16.90, 73.69, 40.62221,-104.91168,12865.0, 6
Data,2702.0, 185.20,-33.16, 0.00, 16.76, 69.76, 40.62226,-104.91149,12870.2, 6
Data,2703.0, 185.02,-33.16, 0.00, 16.96, 71.09, 40.62231,-104.91131,12874.7, 6
Data,2704.0, 184.97,-33.15, 0.00, 16.74, 66.25, 40.62237,-104.91113,12878.6, 6
Data,2705.0, 184.83,-33.17, 0.00, 16.69, 66.91, 40.62243,-104.91095,12883.4, 6
Data,2706.0, 184.70,-33.16, 0.00, 17.22, 64.51, 40.62250,-104.91078,12887.7, 6
Data,2707.0, 184.58,-33.19, 0.00, 17.50, 66.09, 40.62257,-104.91059,12892.1, 6
Data,2708.0, 184.44,-33.18, 0.00, 17.31, 63.91, 40.62263,-104.91041,12897.5, 6
Data,2709.0, 184.28,-33.19, 0.00, 16.82, 65.40, 40.62270,-104.91023,12902.5, 6
Data,2710.0, 184.20,-33.17, 0.00, 17.57, 64.32, 40.62277,-104.91005,12907.3, 6
Data,2712.0, 183.92,-33.21, 0.00, 17.39, 65.41, 40.62289,-104.90968,12916.1, 6
Data,2713.0, 183.76,-33.25, 0.00, 16.84, 68.04, 40.62296,-104.90950,12920.8, 6
Data,2714.0, 183.62,-33.30, 0.00, 17.22, 68.09, 40.62302,-104.90932,12925.8, 6
Data,2715.0, 183.48,-33.32, 0.00, 17.18, 69.02, 40.62308,-104.90914,12929.7, 6
Data,2717.0, 183.21,-33.33, 0.00, 17.15, 67.92, 40.62320,-104.90877,12938.6, 6
Data,2718.0, 183.11,-33.39, 0.00, 16.86, 66.02, 40.62327,-104.90860,12941.9, 6
Data,2719.0, 182.98,-33.43, 0.00, 17.07, 69.23, 40.62333,-104.90841,12946.6, 6
Data,2720.0, 182.83,-33.47, 0.00, 17.06, 66.36, 40.62339,-104.90823,12951.9, 6
Data,2721.0, 182.72,-33.50, 0.00, 16.81, 68.64, 40.62345,-104.90805,12956.4, 6
Data,2722.0, 182.62,-33.47, 0.00, 17.88, 65.20, 40.62352,-104.90786,12960.3, 6
Data,2723.0, 182.43,-33.57, 0.00, 17.79, 66.34, 40.62358,-104.90767,12965.2, 6
Data,2724.0, 182.28,-33.54, 0.00, 18.05, 65.19, 40.62364,-104.90748,12970.2, 6
Data,2725.0, 182.17,-33.54, 0.00, 18.75, 65.90, 40.62372,-104.90728,12976.0, 6
Data,2726.0, 182.07,-33.56, 0.00, 17.94, 67.45, 40.62378,-104.90708,12981.0, 6
Data,2727.0, 181.94,-33.54, 0.00, 17.78, 68.00, 40.62384,-104.90688,12985.9, 6
Data,2728.0, 181.82,-33.58, 0.00, 17.26, 67.88, 40.62390,-104.90669,12990.6, 6
Data,2729.0, 181.66,-33.58, 0.00, 16.80, 69.32, 40.62396,-104.90651,12993.7, 6
Data,2730.0, 181.59,-33.59, 0.00, 16.76, 68.68, 40.62401,-104.90633,12998.9, 6
Data,2731.0, 181.43,-33.60, 0.00, 16.78, 70.85, 40.62407,-104.90615,13002.7, 6
Data,2732.0, 181.34,-33.61, 0.00, 16.41, 71.15, 40.62412,-104.90596,13006.9, 6
Data,2733.0, 181.20,-33.62, 0.00, 16.56, 73.40, 40.62416,-104.90578,13011.8, 6
Data,2734.0, 181.08,-33.63, 0.00, 17.22, 72.92, 40.62420,-104.90559,13017.3, 6
Data,2736.0, 180.77,-33.65, 0.00, 17.41, 71.55, 40.62429,-104.90519,13029.4, 6
Data,2737.0, 180.66,-33.65, 0.00, 17.47, 72.41, 40.62434,-104.90500,13033.4, 6
Data,2738.0, 180.54,-33.62, 0.00, 18.13, 70.42, 40.62439,-104.90480,13039.2, 6
Data,2739.0, 180.35,-33.69, 0.00, 18.52, 73.34, 40.62445,-104.90460,13044.4, 6
Data,2740.0, 180.25,-33.66, 0.00, 18.43, 72.71, 40.62449,-104.90439,13049.0, 6
Data,2741.0, 180.10,-33.70, 0.00, 18.65, 71.62, 40.62455,-104.90419,13053.9, 6
Data,2742.0, 179.98,-33.67, 0.00, 18.88, 73.06, 40.62460,-104.90399,13058.2, 6
Data,2743.0, 179.88,-33.67, 0.00, 18.98, 70.41, 40.62465,-104.90377,13064.2, 6
Data,2744.0, 179.75,-33.67, 0.00, 18.70, 71.09, 40.62471,-104.90357,13068.8, 6
Data,2745.0, 179.63,-33.72, 0.00, 19.23, 70.97, 40.62476,-104.90335,13074.0, 6
Data,2746.0, 179.51,-33.73, 0.00, 19.16, 75.18, 40.62481,-104.90314,13079.4, 6
Data,2747.0, 179.37,-33.74, 0.00, 19.69, 73.71, 40.62486,-104.90292,13084.5, 6
Data,2748.0, 179.24,-33.74, 0.00, 19.44, 73.35, 40.62491,-104.90270,13089.3, 6
Data,2749.0, 179.15,-33.74, 0.00, 19.51, 74.18, 40.62496,-104.90248,13094.5, 6
Data,2750.0, 179.06,-33.74, 0.00, 19.72, 76.21, 40.62500,-104.90226,13099.7, 6
Data,2752.0, 178.80,-33.76, 0.00, 20.07, 75.59, 40.62510,-104.90182,13108.0, 6
Data,2753.0, 178.66,-33.81, 0.00, 18.86, 72.52, 40.62515,-104.90160,13113.0, 6
Data,2754.0, 178.54,-33.80, 0.00, 19.16, 71.56, 40.62520,-104.90138,13118.7, 6
Data,2755.0, 178.44,-33.85, 0.00, 18.29, 71.07, 40.62526,-104.90118,13123.8, 6
Data,2756.0, 178.29,-33.84, 0.00, 17.79, 71.01, 40.62531,-104.90098,13127.9, 6
Data,2757.0, 178.22,-33.85, 0.00, 17.49, 71.09, 40.62536,-104.90079,13132.2, 6
Data,2758.0, 178.08,-33.82, 0.00, 17.80, 70.24, 40.62542,-104.90060,13136.1, 6
Data,2759.0, 177.93,-33.88, 0.00, 17.80, 68.62, 40.62548,-104.90040,13141.6, 6
Data,2761.0, 177.66,-33.92, 0.00, 18.29, 69.61, 40.62559,-104.90000,13153.9, 6
Data,2762.0, 177.46,-33.97, 0.00, 18.27, 72.43, 40.62564,-104.89980,13158.5, 6
Data,2763.0, 177.37,-33.99, 0.00, 18.80, 68.57, 40.62569,-104.89959,13164.5, 6
Data,2764.0, 177.21,-34.02, 0.00, 18.36, 69.82, 40.62575,-104.89939,13169.7, 6
Data,2765.0, 177.10,-34.03, 0.00, 18.56, 69.60, 40.62582,-104.89919,13174.4, 6
Data,2766.0, 176.93,-34.05, 0.00, 18.42, 69.29, 40.62587,-104.89898,13179.3, 6
Data,2767.0, 176.83,-34.04, 0.00, 18.12, 67.97, 40.62593,-104.89878,13184.8, 6
Data,2768.0, 176.66,-34.04, 0.00, 18.27, 68.91, 40.62599,-104.89859,13189.4, 6
Data,2769.0, 176.56,-34.05, 0.00, 18.41, 67.55, 40.62605,-104.89839,13193.7, 6
Data,2771.0, 176.31,-34.07, 0.00, 19.37, 67.81, 40.62618,-104.89798,13204.0, 6
Data,2772.0, 176.13,-34.13, 0.00, 18.69, 67.89, 40.62624,-104.89778,13209.0, 6
Data,2773.0, 176.04,-34.10, 0.00, 19.32, 67.85, 40.62631,-104.89757,13214.3, 6
Data,2774.0, 175.88,-34.14, 0.00, 19.50, 65.95, 40.62638,-104.89736,13218.7, 6
Data,2775.0, 175.79,-34.15, 0.00, 18.89, 64.01, 40.62646,-104.89716,13223.9, 6
Data,2776.0, 175.62,-34.16, 0.00, 18.91, 63.28, 40.62654,-104.89697,13228.5, 6
Data,2777.0, 175.56,-34.18, 0.00, 19.21, 62.27, 40.62662,-104.89677,13233.6, 6
Data,2778.0, 175.42,-34.18, 0.00, 19.01, 61.96, 40.62670,-104.89657,13238.1, 6
Data,2779.0, 175.31,-34.18, 0.00, 18.54, 61.34, 40.62678,-104.89638,13242.8, 6
Data,2780.0, 175.17,-34.21, 0.00, 18.88, 62.16, 40.62687,-104.89619,13247.2, 6
Data,2781.0, 175.02,-34.20, 0.00, 19.18, 60.50, 40.62695,-104.89599,13253.5, 6
Data,2782.0, 174.94,-34.24, 0.00, 19.30, 62.47, 40.62703,-104.89579,13259.7, 6
Data,2783.0, 174.77,-34.23, 0.00, 19.46, 62.82, 40.62711,-104.89558,13265.2, 6
Data,2784.0, 174.64,-34.25, 0.00, 19.10, 63.90, 40.62718,-104.89538,13269.7, 6
Data,2786.0, 174.37,-34.32, 0.00, 19.92, 62.73, 40.62734,-104.89497,13279.4, 6
Data,2787.0, 174.24,-34.34, 0.00, 19.26, 63.77, 40.62743,-104.89478,13282.8, 6
Data,2788.0, 174.13,-34.33, 0.00, 20.18, 60.45, 40.62751,-104.89458,13288.0, 6
Data,2789.0, 173.98,-34.36, 0.00, 19.76, 61.93, 40.62760,-104.89437,13292.8, 6
Data,2790.0, 173.87,-34.35, 0.00, 20.02, 60.68, 40.62769,-104.89417,13297.1, 6
Data,2791.0, 173.72,-34.32, 0.00, 19.36, 61.22, 40.62778,-104.89398,13301.6, 6
Data,2792.0, 173.60,-34.36, 0.00, 19.36, 58.79, 40.62786,-104.89378,13307.0, 6
Data,2793.0, 173.48,-34.34, 0.00, 19.91, 59.13, 40.62795,-104.89358,13312.8, 6
Data,2795.0, 173.24,-34.41, 0.00, 19.75, 60.53, 40.62813,-104.89318,13321.7, 6
Data,2796.0, 173.13,-34.45, 0.00, 19.76, 61.38, 40.62822,-104.89298,13326.5, 6
Data,2797.0, 172.98,-34.46, 0.00, 20.83, 61.49, 40.62831,-104.89278,13331.2, 6
Data,2798.0, 172.85,-34.47, 0.00, 20.49, 62.56, 40.62840,-104.89256,13336.4, 6
Data,2799.0, 172.75,-34.49, 0.00, 20.70, 62.92, 40.62849,-104.89235,13340.3, 6
Data,2801.0, 172.55,-34.54, 0.00, 20.83, 60.85, 40.62867,-104.89194,13349.1, 6
Data,2802.0, 172.42,-34.54, 0.00, 20.37, 58.99, 40.62876,-104.89173,13354.0, 6
Data,2803.0, 172.30,-34.55, 0.00, 19.93, 58.82, 40.62886,-104.89153,13358.3, 6
Data,2804.0, 172.20,-34.60, 0.00, 19.51, 56.89, 40.62895,-104.89134,13363.3, 6
Data,2805.0, 172.03,-34.59, 0.00, 19.59, 55.71, 40.62905,-104.89115,13368.8, 6
Data,2806.0, 171.88,-34.62, 0.00, 19.11, 55.40, 40.62915,-104.89096,13373.3, 6
Data,2807.0, 171.86,-34.63, 0.00, 18.75, 55.76, 40.62924,-104.89078,13378.4, 6
Data,2808.0, 171.68,-34.67, 0.00, 18.90, 56.84, 40.62934,-104.89060,13382.5, 6
Data,2809.0, 171.60,-34.63, 0.00, 18.97, 57.69, 40.62942,-104.89041,13387.1, 6
Data,2810.0, 171.47,-34.75, 0.00, 19.48, 58.12, 40.62951,-104.89022,13391.6, 6
Data,2811.0, 171.34,-34.74, 0.00, 19.12, 61.49, 40.62959,-104.89002,13397.5, 6
Data,2812.0, 171.17,-34.75, 0.00, 19.45, 64.31, 40.62967,-104.88982,13402.3, 6
Data,2814.0, 170.97,-34.78, 0.00, 20.16, 63.65, 40.62983,-104.88940,13411.1, 6
Data,2815.0, 170.83,-34.78, 0.00, 19.73, 61.63, 40.62991,-104.88920,13415.8, 6
Data,2816.0, 170.66,-34.82, 0.00, 19.87, 62.77, 40.62999,-104.88899,13420.5, 6
Data,2817.0, 170.59,-34.79, 0.00, 19.57, 59.95, 40.63008,-104.88879,13425.5, 6
Data,2818.0, 170.44,-34.81, 0.00, 19.72, 59.57, 40.63017,-104.88859,13430.6, 6
Data,2820.0, 170.16,-34.83, 0.00, 19.10, 60.68, 40.63034,-104.88820,13439.7, 6
Data,2821.0, 170.07,-34.80, 0.00, 19.02, 60.11, 40.63043,-104.88801,13444.8, 6
Data,2822.0, 169.98,-34.87, 0.00, 19.47, 62.06, 40.63051,-104.88781,13449.8, 6
Data,2823.0, 169.85,-34.90, 0.00, 19.25, 62.12, 40.63059,-104.88761,13454.1, 6
Data,2825.0, 169.60,-34.88, 0.00, 20.21, 64.76, 40.63074,-104.88720,13463.8, 6
Data,2826.0, 169.45,-34.88, 0.00, 19.99, 65.66, 40.63081,-104.88699,13468.0, 6
Data,2827.0, 169.37,-34.88, 0.00, 20.21, 65.48, 40.63089,-104.88678,13472.6, 6
Data,2828.0, 169.25,-34.93, 0.00, 19.83, 65.03, 40.63097,-104.88656,13476.4, 6
Data,2830.0, 169.02,-34.93, 0.00, 20.44, 63.32, 40.63114,-104.88614,13485.7, 6
Data,2831.0, 168.90,-34.96, 0.00, 19.56, 62.99, 40.63122,-104.88594,13490.1, 6
Data,2832.0, 168.76,-34.96, 0.00, 19.63, 63.99, 40.63130,-104.88574,13494.9, 6
Data,2833.0, 168.68,-34.99, 0.00, 19.84, 62.57, 40.63139,-104.88554,13498.6, 6
Data,2834.0, 168.55,-34.99, 0.00, 19.73, 63.63, 40.63147,-104.88533,13503.3, 6
Data,2835.0, 168.43,-34.99, 0.00, 19.89, 64.57, 40.63155,-104.88512,13507.8, 6
Data,2836.0, 168.26,-35.08, 0.00, 19.79, 64.57, 40.63163,-104.88492,13512.1, 6
Data,2837.0, 168.18,-35.07, 0.00, 20.65, 63.61, 40.63170,-104.88470,13517.7, 6
Data,2838.0, 168.06,-35.06, 0.00, 21.18, 65.44, 40.63179,-104.88448,13523.3, 6
Data,2839.0, 167.95,-35.09, 0.00, 20.83, 65.37, 40.63187,-104.88426,13527.2, 6
Data,2840.0, 167.81,-35.11, 0.00, 21.17, 63.83, 40.63195,-104.88404,13531.4, 6
Data,2841.0, 167.68,-35.10, 0.00, 21.36, 63.53, 40.63203,-104.88381,13536.7, 6
Data,2842.0, 167.55,-35.11, 0.00, 21.13, 63.48, 40.63211,-104.88359,13542.3, 6
Data,2843.0, 167.44,-35.11, 0.00, 20.83, 64.28, 40.63220,-104.88337,13546.4, 6
Data,2844.0, 167.37,-35.09, 0.00, 21.46, 64.13, 40.63228,-104.88315,13551.0, 6
Data,2845.0, 167.18,-35.08, 0.00, 21.38, 62.10, 40.63237,-104.88293,13554.8, 6
Data,2846.0, 167.15,-35.13, 0.00, 20.93, 61.77, 40.63246,-104.88271,13559.4, 6
Data,2847.0, 166.98,-35.10, 0.00, 21.36, 63.87, 40.63255,-104.88249,13563.2, 6
Data,2848.0, 166.87,-35.11, 0.00, 21.34, 62.16, 40.63263,-104.88226,13568.2, 6
Data,2849.0, 166.74,-35.09, 0.00, 21.57, 62.07, 40.63272,-104.88204,13572.6, 6
Data,2850.0, 166.60,-35.07, 0.00, 21.51, 62.91, 40.63281,-104.88181,13577.5, 6
Data,2851.0, 166.53,-35.18, 0.00, 21.07, 63.49, 40.63290,-104.88160,13581.8, 6
Data,2852.0, 166.41,-35.18, 0.00, 21.30, 63.63, 40.63298,-104.88137,13586.2, 6
Data,2853.0, 166.29,-35.19, 0.00, 21.86, 63.47, 40.63307,-104.88115,13590.0, 6
Data,2854.0, 166.19,-35.19, 0.00, 21.26, 63.62, 40.63314,-104.88091,13596.1, 6
Data,2855.0, 166.06,-35.22, 0.00, 21.21, 62.33, 40.63323,-104.88068,13600.2, 6
Data,2857.0, 165.87,-35.18, 0.00, 21.88, 60.48, 40.63342,-104.88023,13609.0, 6
Data,2858.0, 165.73,-35.25, 0.00, 21.71, 60.03, 40.63351,-104.88001,13614.3, 6
Data,2859.0, 165.63,-35.27, 0.00, 21.72, 60.43, 40.63361,-104.87979,13618.8, 6
Data,2860.0, 165.48,-35.21, 0.00, 21.87, 60.77, 40.63370,-104.87956,13624.0, 6
Data,2861.0, 165.37,-35.23, 0.00, 22.40, 61.64, 40.63380,-104.87933,13629.7, 6
Data,2862.0, 165.22,-35.26, 0.00, 22.68, 60.19, 40.63390,-104.87910,13634.4, 6
Data,2863.0, 165.13,-35.23, 0.00, 22.76, 63.40, 40.63399,-104.87886,13638.1, 6
Data,2864.0, 165.01,-35.30, 0.00, 22.14, 63.07, 40.63408,-104.87863,13642.5, 6
Data,2865.0, 164.87,-35.32, 0.00, 22.30, 63.63, 40.63417,-104.87839,13647.4, 6
Data,2866.0, 164.72,-35.29, 0.00, 22.39, 62.78, 40.63426,-104.87816,13651.4, 6
Data,2867.0, 164.56,-35.32, 0.00, 21.89, 62.88, 40.63435,-104.87793,13656.5, 6
Data,2868.0, 164.44,-35.36, 0.00, 21.68, 63.41, 40.63444,-104.87770,13660.9, 6
Data,2869.0, 164.34,-35.34, 0.00, 22.09, 63.27, 40.63453,-104.87747,13665.7, 6
Data,2870.0, 164.21,-35.37, 0.00, 22.11, 63.62, 40.63462,-104.87724,13670.2, 6
Data,2872.0, 163.98,-35.37, 0.00, 22.00, 62.00, 40.63480,-104.87678,13680.4, 6
Data,2873.0, 163.87,-35.40, 0.00, 22.52, 62.17, 40.63489,-104.87654,13685.8, 6
Data,2874.0, 163.75,-35.47, 0.00, 22.98, 61.70, 40.63499,-104.87631,13691.2, 6
Data,2875.0, 163.59,-35.49, 0.00, 22.64, 61.92, 40.63508,-104.87607,13696.3, 6
Data,2876.0, 163.51,-35.47, 0.00, 23.05, 61.59, 40.63518,-104.87583,13701.0, 6
Data,2878.0, 163.19,-35.51, 0.00, 23.24, 63.12, 40.63537,-104.87535,13710.0, 6
Data,2879.0, 163.14,-35.55, 0.00, 22.60, 63.81, 40.63547,-104.87511,13714.7, 6
Data,2880.0, 163.05,-35.51, 0.00, 22.22, 66.01, 40.63555,-104.87488,13718.9, 6
Data,2881.0, 162.95,-35.49, 0.00, 22.75, 64.53, 40.63564,-104.87464,13723.1, 6
Data,2882.0, 162.80,-35.49, 0.00, 22.56, 65.39, 40.63572,-104.87439,13728.1, 6
Data,2883.0, 162.67,-35.49, 0.00, 22.81, 66.77, 40.63580,-104.87415,13733.4, 6
Data,2884.0, 162.56,-35.53, 0.00, 22.82, 66.15, 40.63589,-104.87391,13738.2, 6
Data,2885.0, 162.46,-35.52, 0.00, 23.19, 66.47, 40.63598,-104.87366,13742.8, 6
Data,2887.0, 162.20,-35.56, 0.00, 23.33, 65.43, 40.63615,-104.87317,13752.2, 6
Data,2888.0, 162.13,-35.56, 0.00, 23.69, 64.55, 40.63624,-104.87292,13757.1, 6
Data,2889.0, 161.95,-35.53, 0.00, 24.01, 64.88, 40.63633,-104.87266,13761.8, 6
Data,2890.0, 161.84,-35.56, 0.00, 23.96, 65.11, 40.63642,-104.87241,13766.4, 6
Data,2892.0, 161.60,-35.58, 0.00, 24.50, 65.55, 40.63660,-104.87189,13776.2, 5
Data,2893.0, 161.43,-35.65, 0.00, 24.27, 65.56, 40.63670,-104.87164,13780.5, 5
Data,2894.0, 161.37,-35.61, 0.00, 23.92, 65.42, 40.63679,-104.87138,13785.5, 5
Data,2895.0, 161.22,-35.67, 0.00, 23.74, 65.78, 40.63687,-104.87112,13790.6, 5
Data,2897.0, 160.95,-35.70, 0.00, 24.38, 65.19, 40.63706,-104.87061,13801.1, 5
Data,2898.0, 160.83,-35.79, 0.00, 23.55, 63.88, 40.63715,-104.87036,13806.5, 5
Data,2899.0, 160.73,-35.82, 0.00, 23.55, 65.20, 40.63724,-104.87011,13811.1, 5
Data,2900.0, 160.63,-35.88, 0.00, 23.65, 63.68, 40.63734,-104.86986,13815.8, 5
Data,2901.0, 160.56,-35.88, 0.00, 24.28, 65.41, 40.63743,-104.86961,13821.0, 5
Data,2902.0, 160.40,-35.92, 0.00, 24.14, 65.29, 40.63752,-104.86935,13825.9, 5
Data,2904.0, 160.18,-35.94, 0.00, 25.81, 67.87, 40.63770,-104.86882,13835.7, 5
Data,2905.0, 160.09,-35.99, 0.00, 25.35, 68.79, 40.63779,-104.86854,13841.1, 5
Data,2906.0, 159.99,-36.01, 0.00, 26.01, 68.88, 40.63787,-104.86826,13846.6, 5
Data,2907.0, 159.85,-36.04, 0.00, 26.08, 70.25, 40.63795,-104.86798,13852.3, 5
Data,2909.0, 159.65,-36.06, 0.00, 25.61, 69.42, 40.63812,-104.86741,13864.5, 4
Data,2911.0, 159.45,-36.06, 0.00, 26.37, 67.57, 40.63829,-104.86685,13875.3, 5
Data,2912.0, 159.34,-36.08, 0.00, 26.29, 67.14, 40.63839,-104.86657,13879.8, 5
Data,2913.0, 159.19,-36.07, 0.00, 26.30, 65.13, 40.63849,-104.86630,13885.0, 5
Data,2914.0, 159.08,-36.13, 0.00, 25.64, 66.27, 40.63859,-104.86602,13890.1, 5
Data,2916.0, 158.78,-36.21, 0.00, 25.81, 65.99, 40.63878,-104.86548,13900.9, 5
Data,2917.0, 158.69,-36.23, 0.00, 25.77, 67.07, 40.63888,-104.86521,13906.2, 5
Data,2918.0, 158.55,-36.30, 0.00, 25.83, 66.24, 40.63898,-104.86493,13912.6, 5
Data,2919.0, 158.44,-36.30, 0.00, 25.65, 67.59, 40.63907,-104.86466,13917.5, 5
Data,2921.0, 158.17,-36.37, 0.00, 25.43, 69.19, 40.63924,-104.86411,13926.6, 5
Data,2922.0, 158.06,-36.37, 0.00, 25.15, 69.44, 40.63933,-104.86383,13932.0, 5
Data,2924.0, 157.83,-36.44, 0.00, 24.57, 68.46, 40.63948,-104.86329,13940.2, 5
Data,2925.0, 157.75,-36.46, 0.00, 24.04, 69.75, 40.63956,-104.86303,13945.1, 5
Data,2926.0, 157.62,-36.46, 0.00, 24.44, 67.65, 40.63964,-104.86277,13948.8, 5
